Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","2.7329","2.7329","2.7329"
"40.0","2.6051","2.6051","2.7096"
"60.0","2.1803","2.1803","2.6134"
"80.0","2.2112","2.2112","2.5403"
"100.0","2.6767","2.6767","2.5651"
"120.0","3.6503","3.6503","2.7624"
"140.0","3.6705","3.6705","2.9275"
"160.0","3.0242","3.0242","2.9451"
"180.0","2.9283","2.9283","2.9420"
"200.0","3.8692","2.9549","3.1106"
"220.0","4.8692","3.1685","3.4304"
"240.0","4.8986","3.3979","3.6973"
"260.0","4.6306","3.6429","3.8670"
"280.0","4.3554","3.8573","3.9558"
"300.0","5.3131","4.1209","4.2026"
"320.0","6.3626","4.3922","4.5953"
"340.0","6.3731","4.6624","4.9185"
"360.0","5.6853","4.9285","5.0579"
"380.0","5.3243","5.1681","5.1064"
"400.0","5.3979","5.3210","5.1594"
"420.0","6.2925","5.4633","5.3654"
"440.0","6.2364","5.5971","5.5238"
"460.0","5.5107","5.6851","5.5214"
"480.0","4.9323","5.7428","5.4143"
"500.0","5.4416","5.7557","5.4192"
"520.0","6.4919","5.7686","5.6143"
"540.0","6.2967","5.7610","5.7383"
"560.0","5.4739","5.7398","5.6903"
"580.0","5.3270","5.7401","5.6242"
"600.0","4.3757","5.6379","5.3972"
"620.0","4.2535","5.4340","5.1893"
"640.0","4.0776","5.2181","4.9871"
"660.0","4.3411","5.1011","4.8697"
"680.0","4.9902","5.1069","4.8916"
"700.0","4.6804","5.0308","4.8532"
"720.0","4.0810","4.7897","4.7128"
"740.0","3.5998","4.5200","4.5104"
"760.0","3.6281","4.3354","4.3500"
"780.0","4.2180","4.2245","4.3260"
"800.0","3.7493","4.1619","4.2211"
"820.0","3.1447","4.0510","4.0254"
"840.0","2.6185","3.9051","3.7696"
"860.0","2.7229","3.7433","3.5793"
"880.0","3.5896","3.6032","3.5812"
"900.0","3.1847","3.4536","3.5091"
"920.0","2.6148","3.3070","3.3465"
"940.0","2.3104","3.1781","3.1581"
"960.0","2.6587","3.0811","3.0673"
"980.0","3.7408","3.0334","3.1898"
"1000.0","3.4023","2.9987","3.2284"
"1020.0","2.9139","2.9757","3.1712"
"1040.0","2.6900","2.9828","3.0837"
"1060.0","3.0171","3.0122","3.0716"
"1080.0","3.9005","3.0433","3.2223"
"1100.0","3.8544","3.1103","3.3372"
"1120.0","3.1394","3.1627","3.3013"
"1140.0","2.7936","3.2111","3.2090"
"1160.0","3.3059","3.2758","3.2266"
"1180.0","4.1266","3.3144","3.3902"
"1200.0","4.0137","3.3755","3.5036"
"1220.0","3.1892","3.4030","3.4464"
"1240.0","2.4755","3.3816","3.2699"
"1260.0","2.5882","3.3387","3.1460"
"1280.0","2.9299","3.2416","3.1067"
"1300.0","2.4449","3.1007","2.9863"
"1320.0","1.9021","2.9770","2.7892"
"1340.0","1.0698","2.8046","2.4766"
"1360.0","1.6589","2.6399","2.3279"
"1380.0","2.6138","2.4886","2.3799"
"1400.0","2.0278","2.2900","2.3159"
"1420.0","1.4202","2.1131","2.1530"
"1440.0","0.8924","1.9548","1.9238"
"1460.0","2.2573","1.9217","1.9845"
"1480.0","1.8499","1.8137","1.9600"
"1500.0","1.1632","1.6855","1.8151"
"1520.0","0.6155","1.5569","1.5970"
"1540.0","0.9036","1.5403","1.4709"
"1560.0","1.7990","1.5543","1.5306"
"1580.0","1.6540","1.4583","1.5530"
"1600.0","0.8584","1.3413","1.4267"
"1620.0","0.4742","1.2467","1.2535"
"1640.0","0.6648","1.2240","1.1465"
"1660.0","1.6624","1.1645","1.2403"
"1680.0","1.5003","1.1295","1.2876"
"1700.0","0.5758","1.0708","1.1582"
"1720.0","0.2552","1.0348","0.9940"
"1740.0","0.4575","0.9902","0.8964"
"1760.0","1.3617","0.9464","0.9810"
"1780.0","1.1155","0.8926","1.0055"
"1800.0","0.3415","0.8409","0.8848"
"1820.0","-0.1218","0.7813","0.7017"
"1840.0","0.2697","0.7418","0.6232"
"1860.0","2.1787","0.7934","0.9060"
"1880.0","3.7073","1.0141","1.4153"
"1900.0","3.0770","1.2642","1.7175"
"1920.0","0.9572","1.3344","1.5792"
"1940.0","0.6697","1.3557","1.4139"
"1960.0","1.9263","1.4121","1.5070"
"1980.0","2.4872","1.5493","1.6852"
"2020.0","1.6377","1.9166","1.7613"
"2040.0","1.8360","2.0732","1.7749"
"2060.0","3.2094","2.1763","2.0357"
"2080.0","3.1624","2.1218","2.2406"
"2100.0","2.7925","2.0933","2.3409"
"2120.0","2.3545","2.2331","2.3434"
"2140.0","2.7028","2.4364","2.4087"
"2160.0","3.9345","2.6372","2.6862"
"2180.0","4.0878","2.7973","2.9410"
"2200.0","3.5091","2.9227","3.0443"
"2220.0","3.5317","3.1121","3.1329"
"2240.0","4.1047","3.3390","3.3096"
"2260.0","5.4594","3.5639","3.7005"
"2280.0","5.3609","3.7838","4.0024"
"2300.0","4.9499","3.9995","4.1747"
"2320.0","4.7109","4.2352","4.2721"
"2340.0","5.1015","4.4750","4.4229"
"2360.0","6.2491","4.7065","4.7550"
"2380.0","6.1840","4.9161","5.0148"
"2400.0","5.4019","5.1054","5.0852"
"2420.0","4.7973","5.2320","5.0328"
"2440.0","5.2080","5.3423","5.0647"
"2460.0","6.2187","5.4182","5.2745"
"2480.0","6.1768","5.4998","5.4386"
"2500.0","5.2865","5.5335","5.4109"
"2520.0","4.9253","5.5549","5.3226"
"2540.0","5.4363","5.5884","5.3433"
"2560.0","6.3740","5.6009","5.5307"
"2580.0","6.0368","5.5862","5.6227"
"2600.0","5.6233","5.6083","5.6228"
"2620.0","4.8018","5.6088","5.4736"
"2640.0","5.2424","5.6122","5.4315"
"2660.0","6.1508","5.6054","5.5623"
"2680.0","5.9257","5.5803","5.6284"
"2700.0","5.2889","5.5805","5.5666"
"2720.0","4.4029","5.5283","5.3551"
"2740.0","4.7598","5.4606","5.2468"
"2760.0","5.7006","5.3933","5.3293"
"2780.0","5.4043","5.3300","5.3430"
"2800.0","4.5400","5.2217","5.1970"
"2820.0","3.8862","5.1302","4.9587"
"2840.0","4.0395","5.0099","4.7915"
"2860.0","4.8106","4.8759","4.7950"
"2880.0","4.8438","4.7677","4.8039"
"2900.0","3.8842","4.6272","4.6367"
"2920.0","2.9414","4.4811","4.3284"
"2940.0","3.1694","4.3220","4.1177"
"2960.0","4.2682","4.1788","4.1451"
"2980.0","3.6581","4.0041","4.0565"
"3000.0","2.8030","3.8304","3.8286"
"3020.0","2.3216","3.6740","3.5546"
"3040.0","2.6757","3.5376","3.3948"
"3060.0","3.4875","3.4053","3.4117"
"3080.0","3.3309","3.2540","3.3970"
"3100.0","2.7884","3.1444","3.2863"
"3120.0","2.1845","3.0687","3.0860"
"3140.0","2.7140","3.0232","3.0184"
"3160.0","3.7744","2.9738","3.1558"
"3180.0","3.5487","2.9629","3.2273"
"3200.0","3.1638","2.9990","3.2157"
"3220.0","2.5692","3.0237","3.0982"
"3240.0","3.1960","3.0757","3.1160"
"3260.0","3.9575","3.1227","3.2690"
"3280.0","3.7210","3.1617","3.3511"
"3300.0","3.2593","3.2088","3.3344"
"3320.0","2.7264","3.2630","3.2239"
"3340.0","3.0498","3.2966","3.1922"
"3360.0","4.1801","3.3372","3.3718"
"3380.0","3.9504","3.3773","3.4770"
"3400.0","2.9823","3.3592","3.3871"
"3420.0","1.9957","3.3018","3.1341"
"3440.0","1.9284","3.1751","2.9149"
"3460.0","2.6890","3.0482","2.8738"
"3480.0","2.4387","2.9200","2.7947"
"3500.0","1.7104","2.7651","2.5976"
"3520.0","1.2405","2.6165","2.3508"
"3540.0","1.5127","2.4628","2.1984"
"3560.0","2.3073","2.2755","2.2182"
"3580.0","2.1380","2.0943","2.2037"
"3600.0","1.3721","1.9333","2.0525"
"3620.0","0.9122","1.8249","1.8451"
"3640.0","1.2149","1.7536","1.7306"
"3660.0","1.9846","1.6831","1.7767"
"3680.0","1.8449","1.6238","1.7891"
"3700.0","1.0219","1.5549","1.6496"
"3720.0","0.5969","1.4906","1.4582"
"3740.0","0.8478","1.4241","1.3472"
"3760.0","1.7552","1.3689","1.4214"
"3780.0","1.6372","1.3188","1.4606"
"3800.0","1.1086","1.2924","1.3966"
"3820.0","0.3947","1.2407","1.2145"
"3840.0","0.6911","1.1883","1.1193"
"3860.0","1.3835","1.1282","1.1673"
"3880.0","1.1742","1.0611","1.1686"
"3900.0","0.6782","1.0267","1.0794"
"3920.0","0.2298","0.9900","0.9250"
"3940.0","0.4179","0.9470","0.8328"
"3960.0","1.0618","0.8777","0.8744"
"3980.0","1.0242","0.8164","0.9016"
"4020.0","0.2665","0.7310","0.7090"
"4040.0","1.8740","0.8493","0.9208"
"4060.0","3.7341","1.0844","1.4323"
