Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","1.9231","1.9231","1.9231"
"40.0","2.2506","2.2506","1.9827"
"60.0","1.8813","1.8813","1.9642"
"80.0","1.0853","1.0853","1.8044"
"100.0","1.0774","1.0774","1.6722"
"120.0","1.6474","1.6474","1.6677"
"140.0","1.9886","1.9886","1.7261"
"160.0","1.7405","1.7405","1.7287"
"180.0","1.4085","1.4085","1.6705"
"200.0","1.3484","1.6351","1.6119"
"220.0","1.0648","1.5493","1.5124"
"240.0","0.4596","1.3702","1.3210"
"260.0","0.3739","1.2194","1.1488"
"280.0","1.0553","1.2164","1.1318"
"300.0","1.2309","1.2318","1.1498"
"320.0","0.7355","1.1406","1.0745"
"340.0","0.0494","0.9467","0.8881"
"360.0","0.0490","0.7775","0.7355"
"380.0","0.3428","0.6710","0.6641"
"400.0","0.9714","0.6333","0.7200"
"420.0","0.7992","0.6067","0.7344"
"440.0","1.6170","0.7224","0.8949"
"460.0","3.1661","1.0017","1.3078"
"480.0","2.9314","1.1893","1.6030"
"500.0","2.1008","1.2763","1.6935"
"520.0","1.2712","1.3298","1.6167"
"540.0","0.7621","1.4011","1.4614"
"560.0","1.4062","1.5368","1.4513"
"580.0","2.3860","1.7411","1.6213"
"600.0","2.8980","1.9338","1.8534"
"620.0","2.4171","2.0956","1.9559"
"640.0","1.6340","2.0973","1.8974"
"660.0","1.7712","1.9578","1.8744"
"680.0","3.0607","1.9707","2.0901"
"700.0","3.4950","2.1102","2.3455"
"720.0","3.2109","2.3041","2.5029"
"740.0","2.5930","2.4872","2.5193"
"760.0","3.1002","2.6566","2.6249"
"780.0","4.3579","2.8538","2.9400"
"800.0","4.6788","3.0319","3.2561"
"820.0","4.4559","3.2358","3.4743"
"840.0","3.8558","3.4579","3.5436"
"860.0","4.3292","3.7137","3.6865"
"880.0","5.4952","3.9572","4.0153"
"900.0","5.9634","4.2040","4.3695"
"920.0","5.6465","4.4476","4.6017"
"940.0","4.9316","4.6815","4.6617"
"960.0","5.0718","4.8786","4.7363"
"980.0","5.3947","4.9823","4.8560"
"1000.0","5.8970","5.1041","5.0453"
"1020.0","5.1101","5.1695","5.0570"
"1040.0","5.1395","5.2979","5.0720"
"1060.0","5.6610","5.4311","5.1791"
"1080.0","6.0920","5.4908","5.3451"
"1100.0","5.7544","5.4699","5.4195"
"1120.0","4.9155","5.3968","5.3279"
"1140.0","5.0029","5.4039","5.2688"
"1160.0","5.6674","5.4634","5.3412"
"1180.0","6.0334","5.5273","5.4671"
"1200.0","5.5185","5.4894","5.4764"
"1220.0","4.6268","5.4411","5.3219"
"1240.0","4.4389","5.3711","5.1614"
"1260.0","5.1391","5.3189","5.1573"
"1280.0","5.6193","5.2716","5.2413"
"1300.0","5.1368","5.2098","5.2223"
"1320.0","4.0987","5.1282","5.0180"
"1340.0","3.9129","5.0192","4.8171"
"1360.0","4.6176","4.9142","4.7808"
"1380.0","4.8126","4.7921","4.7866"
"1400.0","4.3589","4.6761","4.7088"
"1420.0","3.6165","4.5751","4.5102"
"1440.0","3.1645","4.4477","4.2655"
"1460.0","3.9677","4.3305","4.2114"
"1480.0","4.0819","4.1768","4.1878"
"1500.0","3.4970","4.0128","4.0622"
"1520.0","2.6601","3.8690","3.8073"
"1540.0","2.3962","3.7173","3.5508"
"1560.0","2.9821","3.5537","3.4474"
"1580.0","3.4495","3.4174","3.4477"
"1600.0","3.0200","3.2836","3.3700"
"1620.0","2.3948","3.1614","3.1927"
"1640.0","2.4191","3.0869","3.0520"
"1660.0","2.8418","2.9743","3.0138"
"1680.0","3.5656","2.9226","3.1141"
"1700.0","3.1616","2.8891","3.1228"
