Time [ms],Corrected Value
"2020.0","5.7772"
"2040.0","5.7497"
"2060.0","5.7781"
"2080.0","5.8763"
"2100.0","6.1869"
"2120.0","5.5774"
"2140.0","5.3675"
"2160.0","5.8375"
"2180.0","5.9849"
"2200.0","5.9105"
"2220.0","5.3243"
"2240.0","5.4523"
"2260.0","5.7511"
"2280.0","6.1093"
"2300.0","6.0811"
"2320.0","5.9272"
"2340.0","5.2308"
"2360.0","5.3138"
"2380.0","5.4145"
"2400.0","5.7338"
"2420.0","5.7885"
"2440.0","5.7346"
"2460.0","5.6814"
"2480.0","5.5203"
"2500.0","5.6578"
"2520.0","6.0615"
"2540.0","6.2885"
"2560.0","6.2348"
"2580.0","5.9929"
"2600.0","5.5079"
"2620.0","5.2494"
"2640.0","5.3477"
"2660.0","5.3431"
"2680.0","5.8289"
"2700.0","5.9451"
"2720.0","5.7739"
"2740.0","5.4240"
"2760.0","5.4765"
"2780.0","5.4685"
"2800.0","5.2832"
"2820.0","4.9265"
"2840.0","5.1762"
"2860.0","5.2333"
"2880.0","5.2907"
"2900.0","-0.0893"
"2920.0","-5.4810"
"2940.0","-10.7686"
"2960.0","-19.4148"
"2980.0","-23.8520"
"3000.0","-20.8088"
"3020.0","-15.1725"
"3040.0","-11.5825"
"3060.0","-15.9314"
"3080.0","-3.2245"
"3100.0","6.9697"
"3120.0","6.7279"
"3140.0","6.4715"
"3160.0","6.0158"
"3180.0","5.4301"
"3200.0","5.0900"
"3220.0","5.1021"
"3240.0","5.6535"
"3260.0","5.4127"
"3280.0","5.4043"
"3300.0","5.0698"
"3320.0","5.1070"
"3340.0","4.4412"
"3360.0","3.8977"
"3380.0","-3.7496"
"3400.0","-3.9074"
"3420.0","-3.2175"
"3440.0","-2.6772"
"3460.0","-1.6464"
"3480.0","-2.2291"
"3500.0","-2.8213"
"3520.0","-3.5187"
"3540.0","-4.4887"
"3560.0","-4.3845"
"3580.0","-4.2272"
"3600.0","-3.9987"
"3620.0","-4.4273"
"3640.0","-15.9271"
"3660.0","-16.2576"
"3680.0","-15.9024"
"3700.0","-8.7300"
"3720.0","-8.8814"
"3740.0","-5.5937"
"3760.0","-2.9950"
"3780.0","0.3373"
"3800.0","6.2986"
"3820.0","5.9738"
"3840.0","6.0992"
"3860.0","5.8235"
"3880.0","5.8744"
"3900.0","5.5428"
"3920.0","5.6508"
"3940.0","5.4701"
"3960.0","4.7037"
"3980.0","4.3558"
"4000.0","4.2798"
"4020.0","4.2966"
"4040.0","4.4286"
"4060.0","4.2479"
"4080.0","4.3120"
"4100.0","4.2122"
"4120.0","4.0645"
"4140.0","4.0092"
"4160.0","3.9737"
"4180.0","4.1499"
"4200.0","4.2652"
"4220.0","4.4906"
"4240.0","5.3074"
"4260.0","4.7001"
"4280.0","4.4887"
"4300.0","4.3913"
"4320.0","4.5834"
"4340.0","5.1426"
"4360.0","4.9843"
"4380.0","5.2082"
"4400.0","5.7778"
"4420.0","5.7879"
"4440.0","6.1650"
"4460.0","6.4111"
"4480.0","6.6301"
"4500.0","6.9237"
"4520.0","6.8882"
"4540.0","6.9927"
"4560.0","6.8583"
"4580.0","6.8844"
"4600.0","6.9539"
"4620.0","6.8540"
"4640.0","6.7466"
"4660.0","6.5280"
"4680.0","6.2202"
"4700.0","6.3337"
"4720.0","6.1322"
"4740.0","5.9121"
"4760.0","5.7287"
"4780.0","5.4046"
"4800.0","5.5554"
"4820.0","5.5060"
"4840.0","5.3391"
"4860.0","5.4439"
"4880.0","5.0995"
"4900.0","5.0415"
"4920.0","4.8328"
"4940.0","4.7844"
"4960.0","4.7219"
"4980.0","4.5799"
"5000.0","4.4765"
"5020.0","4.4647"
"5040.0","4.4973"
"5060.0","4.6219"
"5080.0","4.8263"
"5100.0","4.8156"
"5120.0","4.5997"
"5140.0","4.6920"
"5160.0","4.7345"
"5180.0","4.7930"
"5200.0","5.1067"
"5220.0","5.2328"
"5240.0","5.5010"
"5260.0","5.3111"
"5280.0","5.1983"
"5300.0","5.4749"
"5320.0","5.8233"
"5340.0","5.9051"
"5360.0","5.9707"
"5380.0","6.2847"
"5400.0","6.5577"
"5420.0","6.8677"
"5440.0","6.8942"
"5460.0","6.7745"
"5480.0","6.6919"
"5500.0","6.6810"
"5520.0","6.7268"
"5540.0","6.4294"
"5560.0","6.4808"
"5580.0","6.7563"
"5600.0","6.5113"
"5620.0","6.4564"
"5640.0","6.4000"
"5660.0","6.0724"
"5680.0","5.7273"
"5700.0","5.7748"
"5720.0","5.4353"
"5740.0","5.0059"
"5760.0","5.0313"
"5780.0","5.0480"
"5800.0","4.7661"
"5820.0","4.5305"
"5840.0","4.4045"
"5860.0","4.3692"
"5880.0","4.4139"
"5900.0","4.3497"
"5920.0","4.0578"
"5940.0","3.7717"
"5960.0","3.5038"
"5980.0","3.4813"
"6000.0","3.5206"
"6020.0","3.2500"
"6040.0","3.6068"
"6060.0","3.3734"
"6080.0","3.4503"
"6100.0","4.5443"
"6120.0","5.0180"
"6140.0","5.4808"
"6160.0","5.2320"
"6180.0","4.2206"
"6200.0","2.5455"
"6220.0","2.9247"
"6240.0","4.1381"
"6260.0","4.6378"
"6280.0","4.8508"
"6300.0","4.7792"
"6320.0","4.3737"
"6340.0","3.9444"
"6360.0","3.9624"
"6380.0","4.5152"
"6400.0","5.1983"
"6420.0","3.3219"
"6440.0","5.3167"
"6460.0","5.1937"
"6480.0","5.0519"
"6500.0","4.9249"
"6520.0","5.0985"
"6540.0","5.3720"
"6560.0","5.2688"
"6580.0","4.8607"
"6600.0","5.6472"
"6620.0","5.5988"
"6640.0","5.9031"
"6660.0","5.9762"
"6680.0","6.2576"
"6700.0","6.0503"
"6720.0","5.9831"
"6740.0","6.0504"
"6760.0","5.6426"
"6780.0","4.7418"
"6800.0","5.3091"
"6820.0","6.5563"
"6840.0","6.2300"
"6860.0","5.9201"
"6880.0","5.6074"
"6900.0","5.2999"
"6920.0","4.1863"
"6940.0","6.7580"
"6960.0","6.0514"
"6980.0","6.2619"
"7000.0","6.1314"
"7020.0","6.9015"
"7040.0","6.0714"
"7060.0","4.9576"
"7080.0","6.9159"
"7100.0","5.3021"
"7120.0","5.8892"
"7140.0","5.5596"
"7160.0","6.0370"
"7180.0","5.3518"
"7200.0","5.4809"
"7220.0","5.3256"
"7240.0","5.8868"
"7260.0","6.0431"
"7280.0","5.7563"
"7300.0","6.0498"
"7320.0","6.1030"
"7340.0","5.9529"
"7360.0","5.8005"
"7380.0","5.7064"
"7400.0","5.8663"
"7420.0","5.7582"
"7440.0","5.7653"
"7460.0","5.7679"
"7480.0","5.5308"
"7500.0","5.6060"
"7520.0","5.8543"
"7540.0","5.7658"
"7560.0","5.8087"
"7580.0","5.6567"
"7600.0","5.6845"
"7620.0","5.6551"
"7640.0","5.7070"
"7660.0","5.7443"
"7680.0","5.6996"
"7700.0","5.8801"
"7720.0","5.7254"
"7740.0","5.7904"
"7760.0","5.8232"
"7780.0","5.5661"
"7800.0","5.7518"
"7820.0","5.8107"
"7840.0","5.8698"
"7860.0","5.8405"
"7880.0","5.8732"
"7900.0","5.8571"
"7920.0","5.8419"
"7940.0","5.9486"
"7960.0","5.9365"
"7980.0","5.9434"
"8000.0","5.9604"
"8020.0","5.9466"
"8040.0","5.9478"
"8060.0","5.9835"
"8080.0","5.8514"
"8100.0","5.9358"
"8120.0","5.8815"
"8140.0","5.8211"
"8160.0","5.8820"
"8180.0","5.8483"
"8200.0","5.8391"
"8220.0","5.8733"
"8240.0","5.7012"
"8260.0","5.9088"
"8280.0","5.8014"
"8300.0","5.6958"
"8320.0","5.7528"
"8340.0","5.9178"
"8360.0","5.7647"
"8380.0","5.8046"
"8400.0","5.8407"
"8420.0","5.7554"
"8440.0","5.7220"
"8460.0","5.7759"
"8480.0","5.8312"
"8500.0","5.7679"
"8520.0","5.8150"
"8540.0","5.7735"
"8560.0","5.8119"
"8580.0","5.5597"
"8600.0","5.5712"
"8620.0","5.6369"
"8640.0","5.6950"
"8660.0","5.7726"
"8680.0","5.7736"
"8700.0","5.8115"
"8720.0","5.8217"
"8740.0","5.6865"
"8760.0","5.6912"
"8780.0","5.6815"
"8800.0","5.8010"
"8820.0","5.7950"
"8840.0","5.6213"
"8860.0","5.9014"
"8880.0","5.8870"
"8900.0","5.7013"
"8920.0","5.7085"
"8940.0","5.6683"
"8960.0","5.8426"
"8980.0","5.9679"
"9000.0","5.8549"
"9020.0","5.8255"
"9040.0","5.9947"
"9060.0","5.7194"
"9080.0","5.7976"
"9100.0","5.9101"
"9120.0","5.7582"
"9140.0","5.8630"
"9160.0","5.7249"
"9180.0","5.7235"
"9200.0","5.6349"
"9220.0","5.9668"
"9240.0","5.7591"
"9260.0","5.6481"
"9280.0","5.8539"
"9300.0","5.6307"
"9320.0","5.7553"
"9340.0","5.5646"
"9360.0","5.7021"
"9380.0","5.7562"
"9400.0","5.8178"
"9420.0","5.8192"
"9440.0","5.6381"
"9460.0","5.8971"
"9480.0","5.8531"
"9500.0","5.8318"
"9520.0","5.7607"
"9540.0","5.8326"
"9560.0","5.8539"
"9580.0","5.8445"
"9600.0","5.7755"
"9620.0","5.8130"
"9640.0","5.6767"
"9660.0","5.8104"
"9680.0","5.6873"
"9700.0","5.7851"
"9720.0","5.8042"
"9740.0","5.9633"
"9760.0","5.8247"
"9780.0","5.8469"
"9800.0","5.8448"
"9820.0","5.6602"
"9840.0","5.7331"
"9860.0","5.7701"
"9880.0","5.8260"
"9900.0","5.6543"
"9920.0","5.7747"
"9940.0","5.8453"
"9960.0","5.8244"
"9980.0","5.7418"
"10000.0","5.6823"
