Time [ms],Timestamp,Raw Value,Corrected Value,Temperature Value,LD20 Flow,LD20 Temperature,LD20 Status,Heater Voltage,Thermistor Voltage,Heater Current,Thermistor Current,Series R Voltage
"210.0","11:55:43.920","2242430.0000","5.0756","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"220.0","11:55:43.930","2229676.0000","3.3576","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"230.0","11:55:43.940","2223363.0000","2.5072","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"240.0","11:55:43.950","2231588.0000","3.6152","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"250.0","11:55:43.960","2220215.0000","2.0832","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"260.0","11:55:43.970","2229010.0000","3.2679","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"270.0","11:55:43.980","2224031.0000","2.5972","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"280.0","11:55:43.990","2223315.0000","2.5008","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"290.0","11:55:44.0","2235974.0000","4.2060","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"300.0","11:55:44.10","2229426.0000","3.3239","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"310.0","11:55:44.20","2239832.0000","4.7256","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"320.0","11:55:44.30","2233639.0000","3.8914","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"330.0","11:55:44.40","2230274.0000","3.4381","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"340.0","11:55:44.50","2242093.0000","5.0302","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"350.0","11:55:44.60","2232406.0000","3.7254","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"360.0","11:55:44.70","2240178.0000","4.7723","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"370.0","11:55:44.80","2230819.0000","3.5116","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"380.0","11:55:44.90","2227154.0000","3.0179","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"390.0","11:55:44.100","2237816.0000","4.4541","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"400.0","11:55:44.110","2227616.0000","3.0801","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"410.0","11:55:44.120","2236567.0000","4.2859","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"420.0","11:55:44.130","2228076.0000","3.1421","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"430.0","11:55:44.140","2226897.0000","2.9833","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"440.0","11:55:44.150","2240412.0000","4.8038","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"450.0","11:55:44.160","2230880.0000","3.5198","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"460.0","11:55:44.170","2238751.0000","4.5801","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"470.0","11:55:44.180","2230356.0000","3.4492","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"480.0","11:55:44.190","2242676.0000","5.1088","60940.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"490.0","11:55:44.200","2230712.0000","3.4972","60947.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"500.0","11:55:44.210","2243428.0000","5.2101","60947.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"510.0","11:55:44.220","2233452.0000","3.8663","60947.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"520.0","11:55:44.230","2240256.0000","4.7828","60947.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"530.0","11:55:44.240","2236025.0000","4.2129","60947.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"540.0","11:55:44.250","2233626.0000","3.8897","60947.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"550.0","11:55:44.260","2245671.0000","5.5122","60950.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"560.0","11:55:44.270","2235734.0000","4.1737","60950.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"570.0","11:55:44.280","2241236.0000","4.9148","60950.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"580.0","11:55:44.290","2234913.0000","4.0631","60950.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"590.0","11:55:44.300","2233052.0000","3.8124","60950.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"600.0","11:55:44.310","2245087.0000","5.4335","60950.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"610.0","11:55:44.320","2235919.0000","4.1986","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"620.0","11:55:44.330","2243348.0000","5.1993","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"630.0","11:55:44.340","2237096.0000","4.3571","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"640.0","11:55:44.350","2233329.0000","3.8497","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"650.0","11:55:44.360","2246085.0000","5.5680","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"660.0","11:55:44.370","2237623.0000","4.4281","60949.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"670.0","11:55:44.380","2243450.0000","5.2130","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"680.0","11:55:44.390","2237406.0000","4.3989","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"690.0","11:55:44.400","2235344.0000","4.1211","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"700.0","11:55:44.410","2247478.0000","5.7556","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"710.0","11:55:44.420","2238137.0000","4.4973","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"720.0","11:55:44.430","2246398.0000","5.6101","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"730.0","11:55:44.440","2237536.0000","4.4164","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"740.0","11:55:44.450","2235551.0000","4.1490","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"750.0","11:55:44.460","2249844.0000","6.0743","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"760.0","11:55:44.470","2239304.0000","4.6545","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"770.0","11:55:44.480","2247179.0000","5.7153","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"780.0","11:55:44.490","2237896.0000","4.4648","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"790.0","11:55:44.500","2233917.0000","3.9289","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"800.0","11:55:44.510","2247100.0000","5.7047","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"810.0","11:55:44.520","2236804.0000","4.3178","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"820.0","11:55:44.530","2246608.0000","5.6384","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"830.0","11:55:44.540","2238304.0000","4.5198","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"840.0","11:55:44.550","2236147.0000","4.2293","60948.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"850.0","11:55:44.560","2249535.0000","6.0327","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"860.0","11:55:44.570","2237376.0000","4.3948","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"870.0","11:55:44.580","2243701.0000","5.2468","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"880.0","11:55:44.590","2235278.0000","4.1122","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"890.0","11:55:44.600","2232627.0000","3.7551","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"900.0","11:55:44.610","2245421.0000","5.4785","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"910.0","11:55:44.620","2234627.0000","4.0245","60937.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"920.0","11:55:44.630","2242957.0000","5.1466","60959.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"930.0","11:55:44.640","2234840.0000","4.0532","60959.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"940.0","11:55:44.650","2232454.0000","3.7318","60959.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"950.0","11:55:44.660","2244198.0000","5.3138","60959.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"960.0","11:55:44.670","2232211.0000","3.6991","60959.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"970.0","11:55:44.680","2241360.0000","4.9315","60959.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"980.0","11:55:44.690","2235653.0000","4.1627","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"990.0","11:55:44.700","2231341.0000","3.5819","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1000.0","11:55:44.710","2243294.0000","5.1920","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1010.0","11:55:44.720","2233889.0000","3.9251","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1020.0","11:55:44.730","2242426.0000","5.0751","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1030.0","11:55:44.740","2234408.0000","3.9950","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1040.0","11:55:44.750","2231605.0000","3.6175","60941.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1050.0","11:55:44.760","2242636.0000","5.1033","60941.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1060.0","11:55:44.770","2233782.0000","3.9107","60941.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1070.0","11:55:44.780","2239888.0000","4.7332","60941.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1080.0","11:55:44.790","2231430.0000","3.5939","60941.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1090.0","11:55:44.800","2221037.0000","2.1939","60941.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1100.0","11:55:44.810","2232973.0000","3.8017","60928.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1110.0","11:55:44.820","2240535.0000","4.8203","60928.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1120.0","11:55:44.830","2260458.0000","7.5279","60928.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1130.0","11:55:44.840","2243863.0000","5.2687","60928.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1140.0","11:55:44.850","2218739.0000","1.8844","60928.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1150.0","11:55:44.860","2229316.0000","3.3091","60928.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1160.0","11:55:44.870","2239513.0000","4.6827","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1170.0","11:55:44.880","2243614.0000","5.2351","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1180.0","11:55:44.890","2221462.0000","2.2512","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1190.0","11:55:44.900","2210147.0000","0.7270","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1200.0","11:55:44.910","2237407.0000","4.3990","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1210.0","11:55:44.920","2243752.0000","5.2537","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1220.0","11:55:44.930","2243918.0000","5.2760","60942.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1230.0","11:55:44.940","2224393.0000","2.6460","60942.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1240.0","11:55:44.950","2225019.0000","2.7303","60942.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1250.0","11:55:44.960","2244888.0000","5.4067","60942.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1260.0","11:55:44.970","2235347.0000","4.1215","60942.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1270.0","11:55:44.980","2230309.0000","3.4429","60942.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1280.0","11:55:44.990","2221557.0000","2.2640","60944.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1290.0","11:55:45.0","2232642.0000","3.7571","60944.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1300.0","11:55:45.10","2249695.0000","6.0542","60944.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1310.0","11:55:45.20","2231471.0000","3.5994","60944.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1320.0","11:55:45.30","2230947.0000","3.5288","60944.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1330.0","11:55:45.40","2226389.0000","2.9148","60944.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1340.0","11:55:45.50","2230532.0000","3.4729","60940.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1350.0","11:55:45.60","2239538.0000","4.6860","60940.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1360.0","11:55:45.70","2221795.0000","2.2960","60940.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1370.0","11:55:45.80","2230801.0000","3.5091","60940.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1380.0","11:55:45.90","2230856.0000","3.5166","60940.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1390.0","11:55:45.100","2230943.0000","3.5283","60940.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1400.0","11:55:45.110","2238075.0000","4.4890","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1410.0","11:55:45.120","2229117.0000","3.2823","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1420.0","11:55:45.130","2242398.0000","5.0713","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1430.0","11:55:45.140","2231528.0000","3.6071","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1440.0","11:55:45.150","2223559.0000","2.5336","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1450.0","11:55:45.160","2235929.0000","4.1999","60954.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1460.0","11:55:45.170","2228014.0000","3.1337","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1470.0","11:55:45.180","2238904.0000","4.6007","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1480.0","11:55:45.190","2226836.0000","2.9751","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1490.0","11:55:45.200","2221632.0000","2.2741","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1500.0","11:55:45.210","2237914.0000","4.4673","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1510.0","11:55:45.220","2232746.0000","3.7711","60945.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1520.0","11:55:45.230","2241205.0000","4.9106","60935.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1530.0","11:55:45.240","2229838.0000","3.3794","60935.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1540.0","11:55:45.250","2224390.0000","2.6456","60935.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1550.0","11:55:45.260","2238627.0000","4.5633","60935.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1560.0","11:55:45.270","2227860.0000","3.1130","60935.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1570.0","11:55:45.280","2232673.0000","3.7613","60935.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1580.0","11:55:45.290","2224452.0000","2.6539","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1590.0","11:55:45.300","2225262.0000","2.7630","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1600.0","11:55:45.310","2239428.0000","4.6712","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1610.0","11:55:45.320","2230761.0000","3.5038","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1620.0","11:55:45.330","2236481.0000","4.2743","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1630.0","11:55:45.340","2227941.0000","3.1239","60939.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1640.0","11:55:45.350","2222726.0000","2.4214","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1650.0","11:55:45.360","2235391.0000","4.1274","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1660.0","11:55:45.370","2224191.0000","2.6188","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1670.0","11:55:45.380","2232001.0000","3.6708","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1680.0","11:55:45.390","2226855.0000","2.9776","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1690.0","11:55:45.400","2225559.0000","2.8030","60952.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1700.0","11:55:45.410","2237840.0000","4.4573","60938.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1710.0","11:55:45.420","2229280.0000","3.3043","60938.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1720.0","11:55:45.430","2233683.0000","3.8974","60938.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1730.0","11:55:45.440","2224854.0000","2.7081","60938.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1740.0","11:55:45.450","2220106.0000","2.0685","60938.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1750.0","11:55:45.460","2234212.0000","3.9686","60938.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1760.0","11:55:45.470","2226799.0000","2.9701","60929.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1770.0","11:55:45.480","2230800.0000","3.5090","60929.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1780.0","11:55:45.490","2222876.0000","2.4416","60929.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1790.0","11:55:45.500","2224090.0000","2.6051","60929.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1800.0","11:55:45.510","2236580.0000","4.2876","60929.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1810.0","11:55:45.520","2227929.0000","3.1223","60929.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1820.0","11:55:45.530","2230520.0000","3.4713","60934.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1830.0","11:55:45.540","2224155.0000","2.6139","60934.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1840.0","11:55:45.550","2223586.0000","2.5373","60934.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1850.0","11:55:45.560","2236231.0000","4.2406","60934.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1860.0","11:55:45.570","2223467.0000","2.5212","60934.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1870.0","11:55:45.580","2229008.0000","3.2676","60934.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1880.0","11:55:45.590","2224962.0000","2.7226","60936.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1890.0","11:55:45.600","2224900.0000","2.7143","60936.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1900.0","11:55:45.610","2236803.0000","4.3176","60936.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
