Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","2.7245","2.7245","2.7245"
"40.0","2.5624","2.5624","2.6950"
"60.0","2.9403","2.9403","2.7396"
"80.0","3.8909","3.8909","2.9489"
"100.0","3.8385","3.8385","3.1107"
"120.0","2.9195","2.9195","3.0759"
"140.0","2.2485","2.2485","2.9255"
"160.0","2.4163","2.4163","2.8329"
"180.0","1.4952","1.4952","2.5897"
"200.0","1.4639","2.6500","2.3850"
"220.0","1.9979","2.5774","2.3146"
"240.0","2.3942","2.5605","2.3291"
"260.0","2.0554","2.4720","2.2793"
"280.0","1.3998","2.2229","2.1194"
"300.0","1.1664","1.9557","1.9462"
"320.0","1.2525","1.7890","1.8200"
"340.0","1.9684","1.7610","1.8470"
"360.0","1.6535","1.6847","1.8118"
"380.0","0.9459","1.6298","1.6544"
"400.0","0.7518","1.5586","1.4903"
"420.0","1.1888","1.4777","1.4355"
"440.0","1.7850","1.4167","1.4990"
"460.0","1.3250","1.3437","1.4674"
"480.0","0.5419","1.2579","1.2991"
"500.0","0.5428","1.1955","1.1616"
"520.0","1.0030","1.1706","1.1328"
"540.0","1.5103","1.1248","1.2014"
"560.0","1.2480","1.0842","1.2099"
"580.0","0.4823","1.0379","1.0776"
"600.0","0.3796","1.0007","0.9507"
"620.0","0.5182","0.9336","0.8720"
"640.0","1.3371","0.8888","0.9566"
"660.0","0.9057","0.8469","0.9474"
"680.0","0.1235","0.8051","0.7976"
"700.0","-0.0767","0.7431","0.6386"
"720.0","0.6548","0.7083","0.6415"
"740.0","3.0272","0.8600","1.0753"
"760.0","3.8354","1.1187","1.5771"
"780.0","2.1170","1.2822","1.6753"
"800.0","0.6302","1.3072","1.4853"
"820.0","0.8524","1.3407","1.3702"
"840.0","2.0550","1.4125","1.4947"
"860.0","2.3200","1.5539","1.6448"
"880.0","1.5772","1.6993","1.6325"
"900.0","1.3569","1.8426","1.5824"
"920.0","1.7771","1.9548","1.6178"
"940.0","3.0693","1.9591","1.8817"
"960.0","3.0155","1.8771","2.0878"
"980.0","2.5105","1.9164","2.1647"
"1000.0","2.4259","2.0960","2.2122"
"1020.0","3.1577","2.3265","2.3841"
"1040.0","4.1179","2.5328","2.6993"
"1060.0","4.1949","2.7203","2.9713"
"1080.0","3.5302","2.9156","3.0729"
"1100.0","3.8239","3.1623","3.2094"
"1120.0","4.5201","3.4366","3.4477"
"1140.0","5.4256","3.6722","3.8073"
"1160.0","5.3208","3.9027","4.0825"
"1180.0","4.6988","4.1216","4.1946"
"1200.0","4.9862","4.3776","4.3385"
"1220.0","5.5685","4.6187","4.5621"
"1240.0","6.1824","4.8251","4.8567"
"1260.0","5.9337","4.9990","5.0525"
"1280.0","4.9560","5.1416","5.0350"
"1300.0","5.0430","5.2635","5.0364"
"1320.0","5.6009","5.3716","5.1391"
"1340.0","6.0548","5.4345","5.3056"
"1360.0","5.8562","5.4881","5.4057"
"1380.0","5.1901","5.5372","5.3665"
"1400.0","5.1851","5.5571","5.3335"
"1420.0","5.9098","5.5912","5.4383"
"1440.0","6.2004","5.5930","5.5769"
"1460.0","5.7679","5.5764","5.6116"
"1480.0","5.1241","5.5932","5.5230"
"1500.0","5.1773","5.6067","5.4601"
"1520.0","5.2871","5.5753","5.4287"
"1540.0","5.8476","5.5546","5.5048"
"1560.0","5.4362","5.5126","5.4924"
"1580.0","4.5906","5.4526","5.3284"
"1600.0","4.6388","5.3980","5.2030"
"1620.0","4.8746","5.2945","5.1433"
"1640.0","5.4091","5.2153","5.1916"
"1660.0","5.2511","5.1637","5.2025"
"1680.0","4.3603","5.0873","5.0493"
"1700.0","3.8964","4.9592","4.8397"
"1720.0","4.1052","4.8410","4.7062"
"1740.0","4.8393","4.7402","4.7304"
"1760.0","4.5317","4.6497","4.6943"
"1780.0","3.5070","4.5414","4.4784"
"1800.0","3.0044","4.3779","4.2104"
"1820.0","3.3770","4.2282","4.0589"
"1840.0","3.8783","4.0751","4.0260"
"1860.0","3.5572","3.9057","3.9408"
"1880.0","2.5805","3.7277","3.6935"
"1900.0","2.4054","3.5786","3.4593"
"1920.0","2.9411","3.4622","3.3651"
"1940.0","3.5579","3.3341","3.4001"
"1960.0","3.3360","3.2145","3.3885"
"1980.0","2.0930","3.0731","3.1529"
"2020.0","3.0495","2.9697","3.0070"
"2040.0","3.6839","2.9503","3.1300"
"2060.0","3.3906","2.9336","3.1774"
"2080.0","2.6665","2.9422","3.0845"
"2100.0","2.5370","2.9554","2.9850"
"2120.0","3.1346","2.9747","3.0122"
"2140.0","4.0392","3.0228","3.1989"
"2160.0","3.6915","3.0584","3.2885"
"2180.0","3.0369","3.1528","3.2427"
"2200.0","2.8188","3.2049","3.1657"
"2220.0","3.3590","3.2358","3.2008"
"2240.0","4.2337","3.2908","3.3886"
"2260.0","3.7183","3.3236","3.4486"
"2280.0","2.5753","3.3144","3.2898"
"2300.0","2.1480","3.2755","3.0822"
"2320.0","2.0129","3.1634","2.8878"
"2340.0","2.5817","3.0176","2.8321"
"2360.0","2.3746","2.8859","2.7489"
"2380.0","1.3620","2.7184","2.4968"
"2400.0","1.3714","2.5737","2.2921"
"2420.0","1.8011","2.4179","2.2029"
"2440.0","2.3118","2.2257","2.2227"
"2460.0","1.9117","2.0450","2.1661"
"2480.0","0.7870","1.8662","1.9154"
"2500.0","0.9801","1.7494","1.7453"
"2520.0","1.5187","1.7000","1.7041"
"2540.0","2.0179","1.6436","1.7612"
"2560.0","1.7252","1.5787","1.7546"
"2580.0","0.8117","1.5237","1.5832"
"2600.0","0.8117","1.4677","1.4429"
"2620.0","1.3141","1.4190","1.4195"
"2640.0","1.6318","1.3510","1.4581"
"2660.0","1.3061","1.2904","1.4305"
"2680.0","0.7289","1.2846","1.3029"
"2700.0","0.5031","1.2369","1.1575"
"2720.0","1.1870","1.2038","1.1629"
"2740.0","1.5177","1.1537","1.2274"
"2760.0","1.1493","1.0962","1.2132"
"2780.0","0.5178","1.0668","1.0867"
"2800.0","0.2431","1.0099","0.9333"
"2820.0","0.4694","0.9254","0.8490"
"2840.0","1.1617","0.8784","0.9058"
"2860.0","0.6788","0.8157","0.8646"
"2880.0","0.0582","0.7486","0.7179"
"2900.0","0.9825","0.7965","0.7661"
"2920.0","3.0882","0.9867","1.1883"
"2940.0","4.2340","1.2583","1.7420"
"2960.0","2.4812","1.3915","1.8764"
"2980.0","0.6257","1.4023","1.6490"
"3000.0","0.3533","1.4133","1.4134"
"3020.0","1.6981","1.5362","1.4652"
"3040.0","2.8091","1.7009","1.7095"
"3060.0","2.3759","1.8706","1.8307"
"3080.0","1.4203","2.0068","1.7561"
"3100.0","1.7581","2.0844","1.7565"
"3120.0","2.6202","2.0376","1.9135"
"3140.0","3.4942","1.9636","2.2009"
"3160.0","3.3056","2.0461","2.4018"
"3180.0","2.4942","2.2329","2.4186"
"3200.0","2.7905","2.4766","2.4862"
"3220.0","3.8044","2.6873","2.7259"
"3240.0","4.6341","2.8698","3.0728"
"3260.0","4.7041","3.1026","3.3694"
"3280.0","3.9849","3.3590","3.4813"
"3300.0","4.0911","3.5923","3.5922"
"3320.0","5.0920","3.8395","3.8649"
"3340.0","6.0156","4.0916","4.2559"
"3360.0","5.8981","4.3509","4.5545"
"3380.0","5.0512","4.6066","4.6448"
"3400.0","5.1357","4.8411","4.7341"
"3420.0","5.6818","5.0289","4.9064"
"3440.0","6.3755","5.2030","5.1735"
"3460.0","5.9125","5.3238","5.3079"
"3480.0","5.0818","5.4335","5.2668"
"3500.0","5.2537","5.5498","5.2644"
"3520.0","5.8115","5.6217","5.3639"
"3540.0","6.2820","5.6484","5.5308"
"3560.0","5.6853","5.6271","5.5589"
"3580.0","4.9552","5.6175","5.4491"
"3600.0","4.8880","5.5927","5.3471"
"3620.0","5.6143","5.5860","5.3957"
"3640.0","6.0553","5.5540","5.5156"
"3660.0","5.7410","5.5368","5.5566"
"3680.0","4.8733","5.5160","5.4324"
"3700.0","4.8744","5.4780","5.3309"
"3720.0","5.2553","5.4224","5.3172"
"3740.0","5.5476","5.3490","5.3591"
"3760.0","5.2235","5.3028","5.3344"
"3780.0","4.3146","5.2387","5.1490"
"3800.0","4.4391","5.1938","5.0199"
"3820.0","4.9385","5.1263","5.0051"
"3840.0","5.1508","5.0358","5.0316"
"3860.0","4.8042","4.9421","4.9903"
"3880.0","3.7884","4.8336","4.7717"
"3900.0","3.7592","4.7221","4.5876"
"3920.0","4.5186","4.6484","4.5751"
"3940.0","4.8088","4.5746","4.6176"
"3960.0","4.1467","4.4669","4.5320"
"3980.0","2.9258","4.3280","4.2399"
"4020.0","3.2951","4.0101","3.8693"
"4040.0","3.9200","3.8870","3.8785"
"4060.0","3.3114","3.7377","3.7754"
"4080.0","2.5413","3.6130","3.5510"
"4100.0","2.3297","3.4700","3.3289"
"4120.0","2.7507","3.2932","3.2238"
"4140.0","3.6918","3.1816","3.3089"
"4160.0","3.3528","3.1022","3.3169"
"4180.0","2.3670","3.0463","3.1442"
"4200.0","2.5446","3.0104","3.0351"
"4220.0","2.9687","2.9778","3.0231"
"4240.0","3.7588","2.9617","3.1568"
"4260.0","3.9772","3.0282","3.3060"
"4280.0","2.8734","3.0615","3.2273"
"4300.0","2.6977","3.0983","3.1310"
"4320.0","3.1925","3.1424","3.1422"
"4340.0","3.9096","3.1642","3.2817"
"4360.0","3.7229","3.2012","3.3620"
"4380.0","2.9104","3.2556","3.2799"
"4400.0","2.9500","3.2961","3.2199"
"4420.0","3.7869","3.3779","3.3230"
"4440.0","4.0882","3.4109","3.4621"
"4460.0","3.2329","3.3364","3.4204"
"4480.0","1.6350","3.2126","3.0958"
"4500.0","1.5429","3.0971","2.8135"
"4520.0","2.2565","3.0035","2.7122"
"4540.0","2.8899","2.9016","2.7445"
"4560.0","2.3681","2.7661","2.6761"
"4580.0","1.3064","2.6057","2.4270"
"4600.0","1.0367","2.4144","2.1742"
"4620.0","1.6311","2.1988","2.0755"
"4640.0","2.3521","2.0252","2.1258"
"4660.0","1.7091","1.8728","2.0500"
"4680.0","0.6967","1.7790","1.8040"
"4700.0","0.7694","1.7016","1.6159"
"4720.0","1.3503","1.6110","1.5676"
"4740.0","2.1012","1.5321","1.6646"
"4760.0","1.5305","1.4484","1.6402"
"4780.0","0.5635","1.3741","1.4445"
"4800.0","1.0240","1.3728","1.3680"
"4820.0","1.2670","1.3364","1.3497"
"4840.0","1.5094","1.2521","1.3787"
"4860.0","1.0343","1.1846","1.3161"
"4880.0","0.4301","1.1580","1.1550"
"4900.0","0.4673","1.1278","1.0300"
"4920.0","1.1605","1.1088","1.0537"
"4940.0","1.4750","1.0462","1.1303"
"4960.0","0.9707","0.9902","1.1013"
"4980.0","0.1955","0.9534","0.9366"
"5000.0","0.3135","0.8823","0.8233"
"5020.0","0.6578","0.8214","0.7932"
"5040.0","0.9536","0.7658","0.8224"
"5060.0","0.7652","0.7389","0.8120"
"5080.0","1.8572","0.8816","1.0020"
"5100.0","3.5455","1.1894","1.4645"
"5120.0","3.4139","1.4148","1.8189"
"5140.0","2.1657","1.4839","1.8820"
"5160.0","1.1611","1.5029","1.7509"
"5180.0","0.9060","1.5740","1.5973"
"5200.0","1.6546","1.7081","1.6077"
"5220.0","2.5600","1.8983","1.7809"
"5240.0","2.6019","2.0631","1.9301"
"5260.0","2.0655","2.1932","1.9548"
"5280.0","1.6214","2.1696","1.8942"
"5300.0","2.0518","2.0202","1.9228"
"5320.0","2.5224","1.9311","2.0318"
"5340.0","3.6261","2.0771","2.3217"
"5360.0","3.4153","2.3025","2.5205"
"5380.0","2.9967","2.5116","2.6071"
"5400.0","3.0669","2.6528","2.6907"
"5420.0","3.8788","2.7847","2.9067"
"5440.0","4.6623","2.9907","3.2259"
"5460.0","4.9571","3.2799","3.5407"
"5480.0","4.4837","3.5661","3.7121"
"5500.0","4.7768","3.8386","3.9057"
"5520.0","5.6375","4.1501","4.2206"
"5540.0","6.1794","4.4055","4.5767"
"5560.0","6.0870","4.6726","4.8513"
"5580.0","5.2633","4.8993","4.9262"
"5600.0","5.1303","5.1056","4.9633"
"5620.0","5.9453","5.3123","5.1419"
"5640.0","6.2343","5.4695","5.3405"
"5660.0","5.8581","5.5596","5.4346"
"5680.0","5.1057","5.6218","5.3748"
"5700.0","5.2670","5.6708","5.3552"
"5720.0","6.1474","5.7218","5.4992"
"5740.0","6.2427","5.7281","5.6344"
"5760.0","5.7439","5.6938","5.6543"
"5780.0","4.9285","5.6603","5.5223"
"5800.0","5.1272","5.6600","5.4505"
"5820.0","5.9355","5.6590","5.5387"
"5840.0","6.0098","5.6366","5.6243"
"5860.0","5.6294","5.6137","5.6253"
"5880.0","4.7564","5.5788","5.4673"
"5900.0","4.6625","5.5183","5.3210"
"5920.0","4.8675","5.3903","5.2385"
"5940.0","5.6171","5.3278","5.3073"
"5960.0","5.1513","5.2685","5.2790"
"5980.0","4.2151","5.1972","5.0856"
"6020.0","4.5976","4.9849","4.8863"
"6040.0","5.0182","4.8858","4.9103"
"6060.0","4.5390","4.7767","4.8428"
"6080.0","3.4274","4.6438","4.5854"
"6100.0","3.6965","4.5472","4.4238"
"6120.0","4.1165","4.4721","4.3679"
"6140.0","4.3032","4.3407","4.3562"
"6160.0","3.7456","4.2002","4.2452"
"6180.0","2.7237","4.0510","3.9685"
"6200.0","2.7895","3.8957","3.7542"
"6220.0","3.3272","3.7687","3.6765"
"6240.0","3.4465","3.6115","3.6347"
"6260.0","3.1022","3.4678","3.5379"
"6280.0","2.3080","3.3559","3.3143"
"6300.0","2.6139","3.2476","3.1869"
"6320.0","3.3409","3.1701","3.2149"
"6340.0","3.5306","3.0928","3.2723"
"6360.0","3.2270","3.0409","3.2641"
"6380.0","2.4316","3.0117","3.1127"
"6400.0","2.7739","3.0102","3.0511"
"6420.0","3.6063","3.0381","3.1521"
"6440.0","3.7489","3.0683","3.2606"
"6460.0","3.4988","3.1080","3.3039"
"6480.0","2.7389","3.1511","3.2012"
"6500.0","2.8991","3.1796","3.1462"
"6520.0","3.8054","3.2260","3.2661"
"6540.0","4.0765","3.2806","3.4134"
"6560.0","3.5861","3.3166","3.4448"
"6580.0","2.8044","3.3538","3.3284"
"6600.0","2.8304","3.3595","3.2378"
"6620.0","3.0373","3.3026","3.2014"
"6640.0","3.2752","3.2552","3.2148"
"6660.0","2.4622","3.1515","3.0780"
"6680.0","1.3252","3.0102","2.7593"
"6700.0","1.5471","2.8750","2.5389"
"6720.0","1.9967","2.6941","2.4403"
"6740.0","2.4502","2.5315","2.4421"
"6760.0","1.9793","2.3708","2.3580"
