Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","5.3371","5.3371","5.3371"
"40.0","4.9280","4.9280","5.3290"
"60.0","4.9291","4.9291","5.3212"
"80.0","5.2074","5.2074","5.3190"
"100.0","5.1830","5.1830","5.3163"
"120.0","4.9628","4.9628","5.3094"
"140.0","4.7716","4.7716","5.2988"
"160.0","4.7013","4.7013","5.2871"
"180.0","4.9425","4.9425","5.2803"
"200.0","4.7602","4.7602","5.2701"
"220.0","4.5435","4.5435","5.2559"
"240.0","4.1931","4.1931","5.2351"
"260.0","4.1448","4.1448","5.2137"
"280.0","4.3267","4.3267","5.1963"
"300.0","4.0669","4.0669","5.1741"
"320.0","3.6421","3.6421","5.1441"
"340.0","3.5377","3.5377","5.1126"
"360.0","3.5305","3.5305","5.0816"
"380.0","3.4048","3.4048","5.0487"
"400.0","3.0988","3.0988","5.0105"
"420.0","2.9656","2.9656","4.9704"
"440.0","2.4607","2.4607","4.9212"
"460.0","2.3651","2.3651","4.8711"
"480.0","2.5190","2.5190","4.8249"
"500.0","2.4874","2.4874","4.7791"
"520.0","2.3430","2.3430","4.7313"
"540.0","2.0677","2.0677","4.6791"
"560.0","2.0878","2.0878","4.6283"
"580.0","2.3562","2.3562","4.5837"
"600.0","2.3170","2.3170","4.5393"
"620.0","2.2823","2.2823","4.4950"
"640.0","2.4138","2.4138","4.4542"
"660.0","2.4282","2.4282","4.4145"
"680.0","2.5778","2.5778","4.3785"
"700.0","2.8101","2.8101","4.3477"
"720.0","2.6337","2.6337","4.3141"
"740.0","2.7436","2.7436","4.2833"
"760.0","2.8034","2.8034","4.2543"
"780.0","2.8480","2.8480","4.2267"
"800.0","2.8744","2.8744","4.2002"
"820.0","2.6383","2.6383","4.1696"
"840.0","2.1694","2.1694","4.1304"
"860.0","1.7169","1.7169","4.0831"
"880.0","1.4860","1.4860","4.0321"
"900.0","1.5070","1.5070","3.9826"
"920.0","1.1211","1.1211","3.9265"
"940.0","0.8589","0.8589","3.8664"
"960.0","0.6148","0.6148","3.8026"
"980.0","0.4562","0.4562","3.7370"
"1000.0","0.3891","3.0311","3.6714"
"1020.0","0.4841","2.9340","3.6089"
"1040.0","0.5497","2.8465","3.5489"
"1060.0","0.4892","2.7577","3.4889"
"1080.0","0.2309","2.6581","3.4250"
"1100.0","0.1656","2.5578","3.3611"
"1120.0","0.1378","2.4613","3.2979"
"1140.0","0.1637","2.3691","3.2364"
"1160.0","0.1297","2.2777","3.1755"
"1180.0","-0.0085","2.1787","3.1131"
"1200.0","-0.1096","2.0813","3.0499"
"1220.0","-0.1751","1.9869","2.9867"
"1240.0","-0.1181","1.9007","2.9258"
"1260.0","-0.2353","1.8131","2.8638"
"1280.0","-0.0590","1.7254","2.8065"
"1300.0","1.9928","1.6839","2.7905"
"1320.0","3.8103","1.6873","2.8105"
"1340.0","1.8764","1.6540","2.7922"
"1360.0","0.4147","1.5917","2.7456"
"1380.0","0.7547","1.5387","2.7066"
"1400.0","1.5848","1.5084","2.6846"
"1420.0","1.0118","1.4694","2.6518"
"1440.0","1.1611","1.4434","2.6225"
"1460.0","1.5877","1.4278","2.6022"
"1480.0","1.8859","1.4152","2.5882"
"1500.0","1.5768","1.3969","2.5684"
"1520.0","1.9420","1.3889","2.5561"
"1540.0","2.4255","1.3961","2.5535"
"1560.0","2.7399","1.4091","2.5572"
"1580.0","2.7435","1.4169","2.5608"
"1600.0","2.9150","1.4288","2.5678"
"1620.0","3.2680","1.4485","2.5815"
"1640.0","3.9760","1.4798","2.6089"
"1660.0","4.0205","1.5116","2.6365"
"1680.0","4.1350","1.5428","2.6659"
"1700.0","4.5384","1.5773","2.7026"
"1720.0","4.8610","1.6219","2.7450"
"1740.0","5.2195","1.6714","2.7935"
"1760.0","5.4135","1.7236","2.8448"
"1780.0","5.3402","1.7735","2.8938"
"1800.0","5.2952","1.8219","2.9409"
"1820.0","5.4738","1.8786","2.9905"
"1840.0","5.4574","1.9443","3.0389"
"1860.0","5.2162","2.0143","3.0816"
"1880.0","5.3822","2.0922","3.1267"
"1900.0","5.2595","2.1673","3.1685"
"1920.0","5.3755","2.2524","3.2118"
"1940.0","5.4315","2.3438","3.2553"
"1960.0","4.9580","2.4307","3.2887"
"1980.0","4.9731","2.5210","3.3217"
"2000.0","5.1271","2.6158","3.3571"
"2020.0","5.0451","2.7070","3.3902"
"2040.0","4.9406","2.7948","3.4206"
"2060.0","4.8411","2.8819","3.4485"
"2080.0","4.6039","2.9693","3.4711"
"2100.0","4.4110","3.0542","3.4896"
"2120.0","4.4810","3.1411","3.5090"
"2140.0","4.4424","3.2267","3.5273"
"2160.0","4.1895","3.3079","3.5403"
"2180.0","3.8909","3.3859","3.5472"
"2200.0","3.5123","3.4583","3.5465"
"2220.0","3.5393","3.5326","3.5463"
"2240.0","3.6051","3.6070","3.5475"
"2260.0","3.2730","3.6772","3.5421"
"2280.0","2.7211","3.7328","3.5260"
