Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","4.1303","4.1303","4.1303"
"40.0","4.8112","4.8112","4.2541"
"60.0","5.7389","5.7389","4.5241"
"80.0","6.0921","6.0921","4.8092"
"100.0","5.1498","5.1498","4.8711"
"120.0","5.1250","5.1250","4.9173"
"140.0","5.3950","5.3950","5.0041"
"160.0","6.4044","6.4044","5.2587"
"180.0","6.0235","6.0235","5.3978"
"200.0","5.3365","5.4207","5.3866"
"220.0","5.0859","5.5162","5.3320"
"240.0","5.5538","5.5905","5.3723"
"260.0","6.5078","5.6674","5.5787"
"280.0","6.1240","5.6706","5.6779"
"300.0","5.5730","5.7129","5.6588"
"320.0","5.0742","5.7078","5.5525"
"340.0","5.6100","5.7293","5.5630"
"360.0","6.1873","5.7076","5.6765"
"380.0","5.8472","5.6900","5.7075"
"400.0","5.4103","5.6974","5.6535"
"420.0","5.0685","5.6956","5.5471"
"440.0","5.1405","5.6543","5.4732"
"460.0","5.8006","5.5836","5.5327"
"480.0","5.2121","5.4924","5.4744"
"500.0","4.7324","5.4083","5.3395"
"520.0","4.4672","5.3476","5.1809"
"540.0","4.7531","5.2619","5.1031"
"560.0","5.4753","5.1907","5.1708"
"580.0","5.1783","5.1238","5.1722"
"600.0","4.2697","5.0098","5.0081"
"620.0","3.8692","4.8898","4.8010"
"640.0","3.8145","4.7572","4.6216"
"660.0","4.3905","4.6162","4.5796"
"680.0","4.3030","4.5253","4.5293"
"700.0","3.4893","4.4010","4.3402"
"720.0","2.8863","4.2429","4.0759"
"740.0","2.8779","4.0554","3.8581"
"760.0","3.7348","3.8813","3.8357"
"780.0","3.3793","3.7015","3.7527"
"800.0","2.9764","3.5721","3.6115"
"820.0","2.1446","3.3997","3.3448"
"840.0","2.6437","3.2826","3.2173"
"860.0","3.0322","3.1467","3.1837"
"880.0","2.5071","2.9672","3.0607"
"900.0","3.2128","2.9395","3.0883"
"920.0","4.1234","3.0632","3.2765"
"940.0","3.6929","3.1447","3.3522"
"960.0","3.0809","3.0793","3.3029"
"980.0","2.6202","3.0034","3.1788"
"1000.0","3.1213","3.0179","3.1683"
"1020.0","3.8425","3.1877","3.2909"
"1040.0","3.3417","3.2575","3.3002"
"1060.0","2.0716","3.1615","3.0768"
"1080.0","1.5001","3.0608","2.7901"
"1100.0","1.5705","2.8965","2.5684"
"1120.0","2.4548","2.7297","2.5477"
"1140.0","2.1328","2.5737","2.4723"
"1160.0","1.6158","2.4271","2.3165"
"1180.0","1.0457","2.2697","2.0855"
"1200.0","1.4202","2.0996","1.9645"
"1220.0","1.8659","1.9019","1.9466"
"1240.0","1.8068","1.7484","1.9212"
"1260.0","1.2426","1.6655","1.7978"
"1280.0","0.8371","1.5992","1.6231"
"1300.0","0.9182","1.5340","1.4949"
"1320.0","1.6902","1.4575","1.5305"
"1340.0","1.7478","1.4190","1.5700"
"1360.0","1.1490","1.3723","1.4934"
"1380.0","0.6802","1.3358","1.3456"
"1400.0","0.6612","1.2599","1.2211"
"1420.0","1.5600","1.2293","1.2827"
"1440.0","1.3256","1.1812","1.2905"
"1460.0","0.6948","1.1264","1.1822"
"1480.0","0.2941","1.0721","1.0208"
"1500.0","0.4170","1.0220","0.9110"
"1520.0","0.9303","0.9460","0.9145"
"1540.0","1.1319","0.8844","0.9540"
"1560.0","0.4238","0.8119","0.8576"
"1580.0","0.0917","0.7531","0.7184"
"1600.0","0.1365","0.7006","0.6126"
"1620.0","0.7767","0.6223","0.6424"
"1640.0","1.7227","0.6620","0.8388"
"1660.0","2.9104","0.8835","1.2155"
"1680.0","2.6266","1.1168","1.4721"
"1700.0","1.5515","1.2302","1.4865"
"1720.0","1.3356","1.2708","1.4591"
"1740.0","1.5784","1.3154","1.4808"
"1760.0","1.4852","1.4216","1.4816"
"1780.0","1.8394","1.5963","1.5466"
"1800.0","2.6823","1.8509","1.7531"
"1820.0","2.7769","2.0509","1.9393"
"1840.0","2.2316","2.1018","1.9924"
"1860.0","2.2179","2.0326","2.0334"
"1880.0","2.5514","2.0250","2.1276"
"1900.0","3.5343","2.2233","2.3834"
"1920.0","3.5758","2.4473","2.6002"
"1940.0","3.3320","2.6227","2.7332"
"1960.0","3.0214","2.7763","2.7856"
"1980.0","3.8347","2.9758","2.9764"
"2000.0","4.8649","3.1941","3.3197"
"2020.0","5.0502","3.4214","3.6344"
"2040.0","4.5227","3.6505","3.7959"
"2060.0","4.1895","3.8477","3.8674"
"2080.0","4.9292","4.0855","4.0605"
"2100.0","6.0040","4.3324","4.4139"
"2120.0","6.2799","4.6028","4.7531"
"2140.0","5.6739","4.8370","4.9205"
"2160.0","5.1616","5.0511","4.9644"
"2180.0","5.2930","5.1969","5.0241"
"2200.0","6.1861","5.3290","5.2354"
"2220.0","5.9867","5.4227","5.3720"
"2240.0","5.6772","5.5381","5.4275"
"2260.0","5.1815","5.6373","5.3828"
"2280.0","5.4074","5.6851","5.3872"
"2300.0","6.2130","5.7060","5.5374"
"2320.0","6.2141","5.6995","5.6604"
"2340.0","5.5965","5.6917","5.6488"
"2360.0","4.8978","5.6653","5.5123"
"2380.0","5.1230","5.6483","5.4415"
"2400.0","5.9372","5.6234","5.5316"
"2420.0","6.0580","5.6306","5.6273"
"2440.0","4.6137","5.5242","5.4430"
"2460.0","1.7237","5.1784","4.7668"
"2480.0","1.9518","4.8329","4.2550"
"2500.0","4.8109","4.6927","4.3561"
"2520.0","6.2592","4.6972","4.7021"
"2540.0","5.8625","4.7238","4.9131"
"2560.0","3.5289","4.5869","4.6614"
"2580.0","3.8595","4.4606","4.5156"
"2600.0","4.9013","4.3570","4.5857"
"2620.0","5.5081","4.3020","4.7535"
"2640.0","4.5426","4.2949","4.7151"
"2660.0","3.2218","4.4447","4.4436"
"2680.0","3.1228","4.5618","4.2035"
"2700.0","3.8420","4.4649","4.1377"
"2720.0","4.0760","4.2466","4.1265"
"2740.0","3.5777","4.0181","4.0267"
"2760.0","2.6405","3.9292","3.7747"
"2780.0","2.5503","3.7983","3.5521"
"2800.0","3.4942","3.6576","3.5415"
"2820.0","3.5834","3.4651","3.5492"
"2840.0","3.1065","3.3215","3.4687"
"2860.0","2.3177","3.2311","3.2594"
"2880.0","2.2520","3.1440","3.0762"
"2900.0","3.2574","3.0856","3.1092"
"2920.0","3.5182","3.0298","3.1835"
