Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","3.2315","3.2315","3.2315"
"40.0","2.9878","2.9878","3.2267"
"60.0","2.4846","2.4846","3.2122"
"80.0","2.0038","2.0038","3.1885"
"100.0","1.6407","1.6407","3.1582"
"120.0","1.5864","1.5864","3.1273"
"140.0","1.4470","1.4470","3.0944"
"160.0","1.2859","1.2859","3.0589"
"180.0","1.0084","1.0084","3.0187"
"200.0","1.1121","1.1121","2.9813"
"220.0","1.1955","1.1955","2.9463"
"240.0","1.0336","1.0336","2.9088"
"260.0","0.7511","0.7511","2.8665"
"280.0","0.8157","0.8157","2.8263"
"300.0","0.7042","0.7042","2.7847"
"320.0","0.7524","0.7524","2.7448"
"340.0","0.6689","0.6689","2.7041"
"360.0","0.5548","0.5548","2.6620"
"380.0","0.5359","0.5359","2.6203"
"400.0","0.6823","0.6823","2.5823"
"420.0","0.5943","0.5943","2.5433"
"440.0","0.5475","0.5475","2.5042"
"460.0","0.2567","0.2567","2.4601"
"480.0","0.3490","0.3490","2.4187"
"500.0","0.3496","0.3496","2.3782"
"520.0","0.3256","0.3256","2.3379"
"540.0","0.1681","0.1681","2.2954"
"560.0","-0.0455","-0.0455","2.2495"
"580.0","0.0779","0.0779","2.2069"
"600.0","-0.0010","-0.0010","2.1636"
"620.0","-0.0721","-0.0721","2.1198"
"640.0","1.2142","1.2142","2.1020"
"660.0","3.1926","3.1926","2.1234"
"680.0","2.2759","2.2759","2.1264"
"700.0","0.4249","0.4249","2.0930"
"720.0","0.6294","0.6294","2.0643"
"740.0","1.5216","1.5216","2.0537"
"760.0","1.1729","1.1729","2.0364"
"780.0","0.7913","0.7913","2.0120"
"800.0","1.3057","1.3057","1.9981"
"820.0","1.9680","1.9680","1.9975"
"840.0","1.7278","1.7278","1.9923"
"860.0","1.7723","1.7723","1.9879"
"880.0","2.2017","2.2017","1.9921"
"900.0","2.8226","2.8226","2.0084"
"920.0","3.0322","3.0322","2.0285"
"940.0","3.2495","3.2495","2.0524"
"960.0","3.3455","3.3455","2.0778"
"980.0","3.6855","3.6855","2.1093"
"1000.0","3.9511","1.3864","2.1454"
"1020.0","4.2452","1.4066","2.1866"
"1040.0","4.7166","1.4412","2.2362"
"1060.0","4.6052","1.4836","2.2827"
"1080.0","4.7933","1.5394","2.3319"
"1100.0","5.0665","1.6079","2.3855"
"1120.0","5.4910","1.6860","2.4464"
"1140.0","5.3417","1.7639","2.5032"
"1160.0","5.3692","1.8456","2.5594"
"1180.0","5.2172","1.9297","2.6115"
"1200.0","5.1905","2.0113","2.6620"
"1220.0","5.4148","2.0957","2.7160"
"1240.0","5.3053","2.1811","2.7668"
"1260.0","5.1090","2.2683","2.8127"
"1280.0","5.0581","2.3531","2.8567"
"1300.0","5.2259","2.4436","2.9032"
"1320.0","5.2643","2.5338","2.9495"
"1340.0","5.2389","2.6252","2.9944"
"1360.0","5.1202","2.7165","3.0361"
"1380.0","4.9936","2.8057","3.0745"
"1400.0","5.2914","2.8979","3.1179"
"1420.0","5.1222","2.9884","3.1572"
