Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","0.9747","0.9747","0.9747"
"40.0","0.8653","0.8653","0.9648"
"60.0","1.4271","1.4271","1.0068"
"80.0","1.9023","1.9023","1.0882"
"100.0","1.7755","1.7755","1.1507"
"120.0","1.7571","1.7571","1.2058"
"140.0","2.2149","2.2149","1.2976"
"160.0","2.6007","2.6007","1.4160"
"180.0","3.0687","3.0687","1.5663"
"200.0","3.1727","1.9759","1.7123"
"220.0","3.3724","2.2157","1.8632"
"240.0","3.7515","2.5043","2.0349"
"260.0","3.8218","2.7438","2.1973"
"280.0","4.2632","2.9798","2.3851"
"300.0","4.5544","3.2577","2.5823"
"320.0","4.7851","3.5605","2.7826"
"340.0","4.9851","3.8376","2.9828"
"360.0","4.9809","4.0756","3.1645"
"380.0","5.1822","4.2869","3.3479"
"400.0","5.1944","4.4891","3.5158"
"420.0","5.1197","4.6638","3.6616"
"440.0","5.2661","4.8153","3.8074"
"460.0","5.1758","4.9507","3.9318"
"480.0","4.9580","5.0202","4.0251"
"500.0","4.8602","5.0507","4.1010"
"520.0","4.9948","5.0717","4.1823"
"540.0","5.0592","5.0791","4.2620"
"560.0","4.9211","5.0731","4.3219"
"580.0","4.7125","5.0262","4.3574"
"600.0","4.5263","4.9594","4.3728"
"620.0","4.3525","4.8826","4.3709"
"640.0","4.4849","4.8045","4.3813"
"660.0","4.2749","4.7144","4.3716"
"680.0","3.9103","4.6097","4.3297"
"700.0","3.6840","4.4921","4.2710"
"720.0","3.5470","4.3473","4.2052"
"740.0","3.5030","4.1917","4.1413"
"760.0","3.2827","4.0278","4.0633"
"780.0","2.7579","3.8324","3.9446"
"800.0","2.4869","3.6284","3.8121"
"820.0","2.6468","3.4579","3.7062"
"840.0","2.5906","3.2684","3.6047"
"860.0","2.4510","3.0860","3.4999"
"880.0","2.1515","2.9101","3.3773"
"900.0","1.9897","2.7407","3.2511"
"920.0","2.1763","2.6036","3.1534"
"940.0","2.4958","2.5029","3.0936"
"960.0","2.3728","2.4119","3.0281"
"980.0","2.2746","2.3636","2.9596"
"1000.0","2.2451","2.3394","2.8947"
"1020.0","2.3795","2.3127","2.8478"
"1040.0","2.6643","2.3201","2.8311"
"1060.0","2.5879","2.3337","2.8090"
"1080.0","2.5218","2.3708","2.7829"
"1100.0","2.4431","2.4161","2.7520"
"1120.0","2.6390","2.4624","2.7417"
"1140.0","2.8865","2.5015","2.7549"
"1160.0","2.9624","2.5604","2.7738"
"1180.0","2.8258","2.6155","2.7785"
"1200.0","2.6318","2.6542","2.7652"
"1220.0","2.3006","2.6463","2.7229"
"1240.0","1.7567","2.5556","2.6351"
"1260.0","1.3044","2.4272","2.5141"
"1280.0","1.2309","2.2981","2.3975"
"1300.0","0.9269","2.1465","2.2638"
"1320.0","0.9375","1.9764","2.1432"
"1340.0","0.9800","1.7857","2.0375"
"1360.0","0.6978","1.5592","1.9157"
"1380.0","0.6365","1.3403","1.7994"
"1400.0","0.6391","1.1410","1.6939"
"1420.0","0.7434","0.9853","1.6075"
"1440.0","0.8169","0.8913","1.5356"
"1460.0","0.5409","0.8150","1.4452"
"1480.0","0.3286","0.7248","1.3437"
"1500.0","0.3828","0.6704","1.2563"
"1520.0","0.5212","0.6287","1.1895"
"1540.0","0.3765","0.5684","1.1156"
"1560.0","0.1777","0.5164","1.0303"
"1580.0","0.1266","0.4654","0.9482"
"1600.0","0.1826","0.4197","0.8786"
"1620.0","0.2807","0.3734","0.8242"
"1640.0","0.1727","0.3090","0.7650"
"1660.0","-0.0127","0.2537","0.6943"
"1680.0","-0.1085","0.2100","0.6213"
"1700.0","-0.0786","0.1638","0.5577"
"1720.0","0.0545","0.1171","0.5119"
"1740.0","-0.0636","0.0731","0.4596"
"1760.0","-0.0693","0.0484","0.4115"
"1780.0","2.1024","0.2460","0.5653"
"1800.0","3.3451","0.5623","0.8180"
"1820.0","1.2410","0.6583","0.8564"
"1840.0","0.1660","0.6576","0.7937"
"1860.0","0.8685","0.7458","0.8005"
"1880.0","1.3770","0.8943","0.8529"
"1900.0","1.0996","1.0121","0.8753"
"1920.0","1.0673","1.1134","0.8927"
"1940.0","1.7559","1.2953","0.9712"
