Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","2.0022","2.0022","2.0022"
"40.0","3.3075","3.3075","2.2396"
"60.0","3.8356","3.8356","2.5297"
"80.0","3.0236","3.0236","2.6195"
"100.0","2.4449","2.4449","2.5878"
"120.0","3.0052","3.0052","2.6637"
"140.0","4.2915","4.2915","2.9596"
"160.0","4.9458","4.9458","3.3208"
"180.0","4.4930","4.4930","3.5339"
"200.0","3.9040","3.5253","3.6012"
"220.0","4.4460","3.7697","3.7548"
"240.0","5.4557","3.9845","4.0641"
"260.0","5.9590","4.1969","4.4086"
"280.0","5.6513","4.4596","4.6345"
"300.0","5.0096","4.7161","4.7027"
"320.0","5.2616","4.9418","4.8044"
"340.0","6.2532","5.1379","5.0678"
"360.0","6.2366","5.2670","5.2803"
"380.0","5.7085","5.3886","5.3581"
"400.0","5.9178","5.5899","5.4599"
"420.0","5.8541","5.7307","5.5316"
"440.0","5.4491","5.7301","5.5166"
"460.0","4.9955","5.6337","5.4218"
"480.0","5.0867","5.5773","5.3609"
"500.0","5.6287","5.6392","5.4096"
"520.0","5.6600","5.6790","5.4551"
"540.0","5.2529","5.5790","5.4183"
"560.0","4.5348","5.4088","5.2577"
"580.0","4.5459","5.2925","5.1283"
"600.0","4.9874","5.1995","5.1027"
"620.0","5.2097","5.1351","5.1221"
"640.0","4.6789","5.0580","5.0415"
"660.0","3.5563","4.9141","4.7715"
"680.0","3.8912","4.7946","4.6114"
"700.0","4.2421","4.6559","4.5443"
"720.0","4.3703","4.5269","4.5126"
"740.0","3.7040","4.3720","4.3656"
"760.0","3.0078","4.2194","4.1187"
"780.0","2.8727","4.0520","3.8922"
"800.0","3.3122","3.8845","3.7867"
"820.0","3.2035","3.6839","3.6807"
"840.0","3.1115","3.5271","3.5772"
"860.0","2.4043","3.4120","3.3640"
"880.0","2.3716","3.2600","3.1835"
"900.0","2.7238","3.1082","3.0999"
"920.0","3.2622","2.9974","3.1295"
"940.0","3.1036","2.9373","3.1247"
"960.0","2.3379","2.8703","2.9817"
"980.0","2.6160","2.8447","2.9152"
"1000.0","3.2997","2.8434","2.9851"
"1020.0","3.7905","2.9021","3.1315"
"1040.0","3.5857","2.9495","3.2141"
"1060.0","2.6826","2.9774","3.1175"
"1080.0","2.8097","3.0212","3.0615"
"1100.0","3.5164","3.1004","3.1442"
"1120.0","3.8440","3.1586","3.2715"
"1140.0","3.7814","3.2264","3.3642"
"1160.0","2.8169","3.2743","3.2647"
"1180.0","2.8350","3.2962","3.1865"
"1200.0","3.4289","3.3091","3.2306"
"1220.0","3.2280","3.2529","3.2301"
"1240.0","2.2250","3.1168","3.0474"
"1260.0","1.4825","2.9968","2.7629"
"1280.0","2.1520","2.9310","2.6518"
"1300.0","2.5361","2.8330","2.6308"
"1320.0","2.0312","2.6517","2.5218"
"1340.0","1.1140","2.3850","2.2658"
"1360.0","1.0394","2.2072","2.0428"
"1380.0","1.7273","2.0964","1.9854"
"1400.0","2.0367","1.9572","1.9948"
"1420.0","1.7382","1.8082","1.9481"
"1440.0","0.8042","1.6662","1.7401"
"1460.0","0.9669","1.6146","1.5995"
"1480.0","1.4081","1.5402","1.5647"
"1500.0","1.7133","1.4579","1.5917"
"1520.0","1.2685","1.3817","1.5330"
"1540.0","0.5506","1.3253","1.3544"
"1560.0","0.4951","1.2709","1.1981"
"1580.0","1.0865","1.2068","1.1778"
"1600.0","1.3649","1.1396","1.2119"
"1620.0","1.2261","1.0884","1.2144"
"1640.0","0.3669","1.0447","1.0603"
"1660.0","0.3075","0.9787","0.9235"
"1680.0","0.8931","0.9272","0.9179"
"1700.0","1.0891","0.8648","0.9490"
"1720.0","0.9487","0.8328","0.9490"
"1740.0","-0.0568","0.7721","0.7661"
"1760.0","0.0573","0.7283","0.6372"
"1780.0","0.5532","0.6750","0.6220"
"1800.0","0.9984","0.6383","0.6904"
"1820.0","2.0417","0.7199","0.9361"
"1840.0","2.9929","0.9825","1.3100"
"1860.0","3.1741","1.2692","1.6490"
"1880.0","2.4236","1.4222","1.7898"
"1900.0","1.6414","1.4774","1.7628"
"1920.0","1.2090","1.5035","1.6621"
"1940.0","1.2496","1.6341","1.5871"
"1960.0","1.7674","1.8051","1.6199"
"1980.0","2.3445","1.9843","1.7517"
"2000.0","2.6245","2.1469","1.9104"
"2020.0","2.5806","2.2008","2.0322"
"2040.0","1.8499","2.0865","1.9991"
"2060.0","2.5269","2.0218","2.0950"
"2080.0","3.2853","2.1079","2.3114"
"2100.0","3.8400","2.3278","2.5894"
"2120.0","3.4915","2.5560","2.7534"
"2140.0","2.9349","2.7246","2.7864"
"2160.0","3.4422","2.8920","2.9056"
"2180.0","4.5616","3.1137","3.2067"
"2200.0","4.8958","3.3409","3.5138"
"2220.0","5.0951","3.5923","3.8013"
"2240.0","4.5846","3.8658","3.9437"
"2260.0","4.8551","4.0986","4.1094"
"2280.0","5.9121","4.3613","4.4372"
"2300.0","6.3411","4.6114","4.7834"
"2320.0","6.1247","4.8747","5.0273"
"2340.0","5.3530","5.1165","5.0865"
"2360.0","5.4054","5.3129","5.1445"
"2380.0","5.9434","5.4510","5.2897"
"2400.0","6.3090","5.5923","5.4750"
"2420.0","6.0107","5.6839","5.5724"
"2440.0","5.0253","5.7280","5.4729"
"2460.0","5.1326","5.7557","5.4111"
"2480.0","5.9754","5.7621","5.5137"
"2500.0","6.0427","5.7322","5.6099"
