Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","4.9594","4.9594","4.9594"
"40.0","4.8135","4.8135","4.9328"
"60.0","5.3542","5.3542","5.0094"
"80.0","6.3401","6.3401","5.2514"
"100.0","6.0849","6.0849","5.4029"
"120.0","5.4285","5.4285","5.4076"
"140.0","5.0358","5.0358","5.3400"
"160.0","5.5251","5.5251","5.3736"
"180.0","6.3353","6.3353","5.5485"
"200.0","6.2857","5.6162","5.6825"
"220.0","5.5402","5.6743","5.6566"
"240.0","5.0562","5.6986","5.5475"
"260.0","5.3965","5.7028","5.5200"
"280.0","6.2840","5.6972","5.6589"
"300.0","6.2380","5.7125","5.7642"
"320.0","5.7208","5.7418","5.7563"
"340.0","4.9794","5.7361","5.6151"
"360.0","5.1203","5.6956","5.5251"
"380.0","5.9845","5.6606","5.6086"
"400.0","5.8496","5.6170","5.6525"
"420.0","5.2869","5.5916","5.5860"
"440.0","4.5581","5.5418","5.3991"
"460.0","4.6994","5.4721","5.2719"
"480.0","5.5061","5.3943","5.3145"
"500.0","5.5029","5.3208","5.3487"
"520.0","4.8249","5.2312","5.2535"
"540.0","4.0651","5.1398","5.0374"
"560.0","4.0993","5.0377","4.8668"
"580.0","5.1838","4.9576","4.9245"
"600.0","4.7795","4.8506","4.8981"
"620.0","3.8975","4.7117","4.7162"
"640.0","3.3905","4.5949","4.4752"
"660.0","3.8344","4.5084","4.3587"
"680.0","4.2969","4.3875","4.3474"
"700.0","4.0336","4.2405","4.2904"
"720.0","2.8972","4.0478","4.0371"
"740.0","2.5005","3.8913","3.7577"
"760.0","2.9216","3.7735","3.6057"
"780.0","3.5502","3.6102","3.5956"
"800.0","3.3423","3.4665","3.5495"
"820.0","2.5893","3.3356","3.3749"
"840.0","2.4878","3.2454","3.2136"
"860.0","2.8156","3.1435","3.1413"
"880.0","3.4696","3.0608","3.2010"
"900.0","3.3467","2.9921","3.2275"
"920.0","3.1057","3.0129","3.2053"
"940.0","2.5716","3.0200","3.0901"
"960.0","3.0971","3.0376","3.0914"
"980.0","3.8128","3.0638","3.2225"
"1000.0","3.7347","3.1031","3.3156"
"1020.0","3.0129","3.1454","3.2606"
"1040.0","2.9122","3.1879","3.1973"
"1060.0","2.9326","3.1996","3.1491"
"1080.0","4.1165","3.2643","3.3250"
"1100.0","3.6739","3.2970","3.3885"
"1120.0","3.2997","3.3164","3.3723"
"1140.0","2.8152","3.3408","3.2710"
"1160.0","2.3085","3.2619","3.0960"
"1180.0","2.8127","3.1619","3.0445"
"1200.0","2.4134","3.0298","2.9298"
"1220.0","1.8259","2.9111","2.7291"
"1240.0","1.3314","2.7530","2.4749"
"1260.0","1.5562","2.6153","2.3079"
"1280.0","2.0307","2.4068","2.2575"
"1300.0","2.0396","2.2433","2.2179"
"1320.0","1.0078","2.0141","1.9979"
"1340.0","0.9020","1.8228","1.7986"
"1360.0","1.2515","1.7171","1.6991"
"1380.0","2.0630","1.6421","1.7653"
"1400.0","1.7677","1.5776","1.7657"
"1420.0","0.9630","1.4913","1.6198"
"1440.0","0.6428","1.4224","1.4421"
"1460.0","0.9965","1.3665","1.3611"
"1480.0","1.6294","1.3263","1.4099"
"1500.0","1.5025","1.2726","1.4267"
"1520.0","0.8556","1.2574","1.3229"
"1540.0","0.5607","1.2233","1.1843"
"1560.0","0.9322","1.1913","1.1385"
"1580.0","1.3892","1.1240","1.1841"
