Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"2.0","0.9596","0.6607","0.6544"
"4.0","1.2234","0.6613","0.9361"
"6.0","1.1792","0.6600","1.0564"
"8.0","0.8621","0.6566","0.9602"
"10.0","0.6410","0.6520","0.8022"
"12.0","0.1640","0.6426","0.4862"
"14.0","0.2676","0.6332","0.3780"
"16.0","0.3187","0.6268","0.3487"
"18.0","0.7115","0.6274","0.5283"
"20.0","1.0394","0.6328","0.7813"
"22.0","1.0472","0.6392","0.9129"
"24.0","0.9308","0.6453","0.9218"
"26.0","0.5656","0.6474","0.7455"
"28.0","0.0725","0.6435","0.4123"
"30.0","0.1771","0.6403","0.2958"
"32.0","0.2604","0.6357","0.2783"
"34.0","0.5826","0.6325","0.4290"
"36.0","0.8831","0.6303","0.6538"
"38.0","1.0141","0.6283","0.8321"
"40.0","0.9920","0.6255","0.9113"
"42.0","0.7434","0.6216","0.8282"
"44.0","0.2878","0.6138","0.5607"
"46.0","0.0329","0.6046","0.2994"
"48.0","0.1923","0.5984","0.2464"
"50.0","0.2543","0.5945","0.2503"
"52.0","0.5805","0.5966","0.4137"
"54.0","0.9398","0.6039","0.6742"
"56.0","0.8754","0.6102","0.7738"
"58.0","0.7872","0.6158","0.7805"
"60.0","0.4324","0.6178","0.6081"
"62.0","0.0882","0.6152","0.3508"
"64.0","0.0108","0.6113","0.1825"
"66.0","0.1565","0.6074","0.1696"
"68.0","0.5411","0.6057","0.3535"
"70.0","0.8434","0.6035","0.5960"
"72.0","0.8853","0.6006","0.7392"
"74.0","0.5216","0.5941","0.6315"
"76.0","0.3261","0.5847","0.4803"
"78.0","0.0530","0.5737","0.2688"
"80.0","0.0370","0.5627","0.1540"
"82.0","0.1327","0.5548","0.1435"
"84.0","0.2426","0.5500","0.1925"
"86.0","0.6203","0.5526","0.4043"
"88.0","0.8578","0.5584","0.6288"
"90.0","0.8947","0.5643","0.7604"
"92.0","0.5997","0.5670","0.6809"
"94.0","0.1941","0.5651","0.4399"
"96.0","-0.0041","0.5612","0.2201"
"98.0","0.1342","0.5575","0.1775"
"100.0","0.1595","0.5527","0.1686"
"102.0","0.4638","0.5484","0.3148"
"104.0","0.7751","0.5437","0.5426"
"106.0","0.6953","0.5381","0.6182"
"108.0","0.5576","0.5316","0.5882"
"110.0","0.1414","0.5205","0.3670"
"112.0","-0.1368","0.5097","0.1176"
"114.0","-0.0530","0.5003","0.0331"
"116.0","0.1127","0.4948","0.0725"
"118.0","0.4481","0.4958","0.2584"
"120.0","0.8329","0.5023","0.5428"
"122.0","0.6562","0.5075","0.5990"
"124.0","0.5748","0.5122","0.5870"
"126.0","0.2376","0.5132","0.4141"
"128.0","-0.1732","0.5095","0.1233"
"130.0","-0.1954","0.5047","-0.0345"
"132.0","-0.0475","0.4999","-0.0409"
"134.0","0.0283","0.4935","-0.0067"
"136.0","0.4977","0.4905","0.2430"
"138.0","0.6001","0.4865","0.4198"
"140.0","0.5178","0.4805","0.4683"
"142.0","0.4017","0.4740","0.4353"
"144.0","-0.1632","0.4629","0.1390"
"146.0","-0.2500","0.4532","-0.0535"
"148.0","-0.2283","0.4443","-0.1401"
"150.0","0.0210","0.4395","-0.0603"
"152.0","0.4368","0.4408","0.1858"
"154.0","0.6050","0.4439","0.3933"
"156.0","0.6338","0.4479","0.5123"
"158.0","0.4738","0.4509","0.4933"
"160.0","-0.0373","0.4478","0.2306"
"162.0","-0.1294","0.4437","0.0524"
"164.0","-0.1027","0.4394","-0.0244"
"166.0","-0.0150","0.4355","-0.0197"
"168.0","0.3477","0.4326","0.1622"
"170.0","0.5599","0.4301","0.3591"
"172.0","0.4382","0.4245","0.3983"
"174.0","0.3667","0.4175","0.3826"
"176.0","0.3114","0.4108","0.3474"
"178.0","-0.2227","0.3995","0.0652"
"180.0","-0.3232","0.3891","-0.1271"
"182.0","-0.1768","0.3809","-0.1517"
"184.0","0.0618","0.3762","-0.0460"
"186.0","0.5555","0.3787","0.2518"
"188.0","0.7643","0.3846","0.5055"
"190.0","0.8357","0.3918","0.6690"
"192.0","0.8652","0.4001","0.7661"
"194.0","0.2601","0.4014","0.5156"
"196.0","0.2626","0.4019","0.3904"
"198.0","0.5051","0.4037","0.4471"
"200.0","0.8964","0.4080","0.6696"
"202.0","1.6889","0.4153","1.1742"
"204.0","2.0556","0.4236","1.6105"
"206.0","2.1160","0.4330","1.8608"
"208.0","2.2536","0.4469","2.0552"
"210.0","1.8065","0.4586","1.9321"
"212.0","1.6869","0.4738","1.8107"
"214.0","1.8935","0.4900","1.8517"
"216.0","2.1924","0.5088","2.0204"
"218.0","2.7686","0.5293","2.3908"
"220.0","3.2333","0.5513","2.8079"
"222.0","3.1736","0.5726","2.9889"
"224.0","3.0628","0.5939","3.0255"
"226.0","2.8234","0.6164","2.9254"
"228.0","2.3534","0.6393","2.6423"
"230.0","2.0537","0.6580","2.3509"
"232.0","2.1209","0.6766","2.2370"
"234.0","2.2047","0.6929","2.2210"
"236.0","2.6271","0.7103","2.4221"
"238.0","2.7371","0.7275","2.5780"
"240.0","2.4890","0.7425","2.5340"
"242.0","2.1930","0.7570","2.3652"
"244.0","1.3736","0.7678","1.8743"
"246.0","1.0428","0.7779","1.4626"
"248.0","0.9684","0.7857","1.2179"
"250.0","0.9585","0.7927","1.0895"
"252.0","1.5408","0.8024","1.3129"
"254.0","1.6810","0.8098","1.4951"
"256.0","1.4551","0.8156","1.4753"
"258.0","1.2854","0.8205","1.3813"
"260.0","0.6994","0.8232","1.0437"
"262.0","0.4497","0.8268","0.7496"
"264.0","0.4950","0.8317","0.6236"
"266.0","0.4795","0.8349","0.5523"
"268.0","0.9641","0.8391","0.7561"
"270.0","1.3637","0.8443","1.0569"
"272.0","1.4642","0.8501","1.2586"
"274.0","1.2972","0.8579","1.2777"
"276.0","1.1398","0.8660","1.2095"
"278.0","0.6704","0.8722","0.9426"
"280.0","0.5889","0.8777","0.7675"
"282.0","0.8047","0.8844","0.7859"
"284.0","1.1172","0.8932","0.9499"
"286.0","1.8576","0.9055","1.3993"
"288.0","2.0794","0.9178","1.7360"
"290.0","1.9206","0.9280","1.8274"
"292.0","1.7897","0.9399","1.8087"
"294.0","1.2340","0.9503","1.5242"
"296.0","1.0664","0.9610","1.2976"
"298.0","1.1764","0.9714","1.2376"
"300.0","1.4149","0.9840","1.3254"
"302.0","1.9005","0.9984","1.6101"
"304.0","2.3113","1.0137","1.9572"
"306.0","2.0999","1.0278","2.0278"
"308.0","1.6991","1.0392","1.8651"
"310.0","1.2150","1.0499","1.5433"
"312.0","0.9300","1.0606","1.2397"
"314.0","0.8828","1.0700","1.0630"
"316.0","1.2941","1.0818","1.1774"
"318.0","1.3845","1.0911","1.2799"
"320.0","2.0251","1.1031","1.6488"
"322.0","2.1346","1.1178","1.8893"
"324.0","1.7735","1.1298","1.8320"
"326.0","1.4769","1.1422","1.6562"
"328.0","0.9753","1.1537","1.3191"
"330.0","0.8341","1.1640","1.0790"
"332.0","0.9266","1.1737","1.0036"
"334.0","1.1774","1.1852","1.0896"
"336.0","1.7862","1.1981","1.4345"
"338.0","1.8033","1.2101","1.6170"
"340.0","1.7250","1.2222","1.6705"
"342.0","1.5740","1.2339","1.6227"
"344.0","1.0099","1.2457","1.3193"
"346.0","0.7434","1.2556","1.0342"
"348.0","0.8500","1.2664","0.9430"
"350.0","1.1170","1.2773","1.0291"
"352.0","1.8271","1.2913","1.4242"
"354.0","2.1633","1.3068","1.7901"
"356.0","2.0370","1.3209","1.9123"
"358.0","1.9897","1.3360","1.9506"
"360.0","1.3578","1.3500","1.6572"
"362.0","1.3479","1.3647","1.5040"
"364.0","1.4940","1.3807","1.4991"
"366.0","1.5822","1.3967","1.5402"
"368.0","1.8533","1.4117","1.6952"
"370.0","2.3604","1.4297","2.0245"
"372.0","2.5091","1.4505","2.2644"
"374.0","2.3642","1.4704","2.3138"
"376.0","2.0763","1.4881","2.1962"
"378.0","1.4908","1.5052","1.8470"
"380.0","1.4164","1.5226","1.6338"
"382.0","1.4762","1.5391","1.5558"
"384.0","1.7823","1.5563","1.6679"
"386.0","2.3630","1.5744","2.0120"
"388.0","2.4898","1.5917","2.2486"
"390.0","2.2729","1.6060","2.2606"
"392.0","2.1765","1.6192","2.2190"
"394.0","1.6702","1.6333","1.9473"
"396.0","1.3919","1.6446","1.6723"
"398.0","1.6062","1.6556","1.6396"
"400.0","1.6406","1.6630","1.6401"
"402.0","2.3564","1.6697","1.9947"
"404.0","2.4959","1.6741","2.2428"
"406.0","2.3614","1.6765","2.3015"
"408.0","2.2773","1.6768","2.2895"
"410.0","1.7084","1.6758","2.0019"
"412.0","1.4538","1.6735","1.7306"
"414.0","1.4397","1.6689","1.5866"
"416.0","1.6377","1.6634","1.6119"
"418.0","2.0964","1.6567","1.8517"
"420.0","2.6464","1.6508","2.2451"
"422.0","2.7226","1.6463","2.4815"
"424.0","2.6354","1.6420","2.5577"
"426.0","2.3091","1.6369","2.4346"
"428.0","1.7181","1.6305","2.0799"
"430.0","1.5996","1.6260","1.8422"
"432.0","1.8986","1.6237","1.8701"
"434.0","2.1563","1.6233","2.0118"
"436.0","2.7774","1.6248","2.3908"
"438.0","2.8731","1.6261","2.6296"
"440.0","2.8942","1.6302","2.7606"
"442.0","2.5507","1.6338","2.6567"
"444.0","2.1501","1.6415","2.4059"
"446.0","1.9098","1.6502","2.1603"
"448.0","2.1330","1.6618","2.1468"
"450.0","2.2160","1.6744","2.1811"
"452.0","2.9310","1.6883","2.5523"
"454.0","3.1733","1.7032","2.8598"
"456.0","2.9769","1.7185","2.9178"
"458.0","2.9085","1.7347","2.9132"
"460.0","2.7889","1.7556","2.8517"
"462.0","2.2067","1.7732","2.5324"
"464.0","2.2043","1.7902","2.3700"
"466.0","2.4975","1.8104","2.4331"
"468.0","2.7881","1.8287","2.6088"
"470.0","3.2998","1.8480","2.9509"
"472.0","3.2885","1.8663","3.1180"
"474.0","3.2217","1.8855","3.1694"
"476.0","3.0233","1.9044","3.0970"
