Time [ms],Corrected Value
"2460.0","4.7841"
"2480.0","5.5988"
"2500.0","6.4141"
"2520.0","7.2460"
"2540.0","5.3725"
"2560.0","5.5878"
"2580.0","5.7340"
"2600.0","3.7714"
"2620.0","3.1620"
"2640.0","3.9343"
"2660.0","5.1718"
"2680.0","4.4395"
"2700.0","1.5421"
"2720.0","2.7798"
"2740.0","4.5116"
"2760.0","5.1605"
"2780.0","3.9891"
"2800.0","3.8905"
"2820.0","3.6969"
"2840.0","4.0779"
"2860.0","4.5322"
"2880.0","4.7814"
"2900.0","5.4591"
"2920.0","5.1066"
"2940.0","4.9047"
"2960.0","5.1416"
"2980.0","5.4105"
"3000.0","5.7797"
"3020.0","7.0741"
"3040.0","7.9892"
"3060.0","8.5405"
"3080.0","8.4530"
"3100.0","8.5291"
"3120.0","8.6282"
"3140.0","8.0533"
"3160.0","7.7253"
"3180.0","7.1150"
"3200.0","6.4160"
"3220.0","5.8293"
"3240.0","5.7009"
"3260.0","5.9928"
"3280.0","5.7381"
"3300.0","5.1658"
"3320.0","5.1966"
"3340.0","5.1233"
"3360.0","4.9689"
"3380.0","4.6085"
"3400.0","4.0872"
"3420.0","3.7331"
"3440.0","3.6801"
"3460.0","3.6200"
"3480.0","3.6495"
"3500.0","3.6176"
"3520.0","3.3299"
"3540.0","3.0152"
"3560.0","2.6115"
"3580.0","1.9001"
"3600.0","1.8184"
"3620.0","1.4874"
"3640.0","0.6766"
"3660.0","-0.1082"
"3680.0","-0.3502"
"3700.0","-0.5590"
"3720.0","-0.8562"
"3740.0","0.1410"
"3760.0","0.8007"
"3780.0","1.7393"
"3800.0","2.7848"
"3820.0","3.5123"
"3840.0","3.8550"
"3860.0","4.2345"
"3880.0","4.0927"
"3900.0","4.4871"
"3920.0","4.4634"
"3940.0","5.1510"
"3960.0","6.2720"
"3980.0","6.6662"
"4000.0","6.7514"
"4020.0","6.7676"
"4040.0","6.2910"
"4060.0","6.6468"
"4080.0","7.5434"
"4100.0","8.0895"
"4120.0","9.0366"
"4140.0","8.3078"
"4160.0","8.0795"
"4180.0","7.6420"
"4200.0","7.4811"
"4220.0","7.5731"
"4240.0","7.2560"
"4260.0","6.5979"
"4280.0","7.1779"
"4300.0","6.8500"
"4320.0","6.3329"
"4340.0","5.9400"
"4360.0","6.0852"
"4380.0","5.7174"
"4400.0","4.9624"
"4420.0","4.5408"
"4440.0","4.8625"
"4460.0","4.7285"
"4480.0","3.9630"
"4500.0","3.5971"
"4520.0","3.3645"
"4540.0","3.5116"
"4560.0","3.1552"
"4580.0","2.7867"
"4600.0","2.1969"
"4620.0","2.1644"
"4640.0","2.5280"
"4660.0","2.9942"
"4680.0","2.5024"
"4700.0","1.7099"
"4720.0","1.1175"
"4740.0","1.3356"
"4760.0","0.1566"
"4780.0","-0.9661"
"4800.0","-0.5780"
"4820.0","-0.8288"
"4840.0","-0.9122"
"4860.0","-0.1784"
"4880.0","0.7242"
"4900.0","0.7913"
"4920.0","1.2314"
"4940.0","2.1890"
"4960.0","2.7333"
"4980.0","3.4387"
"5000.0","4.0819"
"5020.0","4.7695"
"5040.0","5.2319"
"5060.0","5.9843"
"5080.0","6.4051"
"5100.0","6.5761"
"5120.0","7.9160"
"5140.0","7.7461"
"5160.0","6.2584"
"5180.0","6.0490"
"5200.0","8.6963"
"5220.0","9.5444"
"5240.0","9.1690"
"5260.0","7.6451"
"5280.0","6.6002"
"5300.0","5.3857"
"5320.0","4.9545"
"5340.0","4.9350"
"5360.0","4.9704"
"5380.0","5.1365"
"5400.0","5.4516"
"5420.0","5.1125"
"5440.0","5.3255"
"5460.0","5.0247"
"5480.0","4.7828"
"5500.0","4.8868"
"5520.0","4.6959"
"5540.0","4.5805"
"5560.0","4.6730"
"5580.0","4.7627"
"5600.0","4.8497"
"5620.0","4.1944"
"5640.0","4.0023"
"5660.0","3.7264"
"5680.0","3.2952"
"5700.0","2.8604"
"5720.0","2.4810"
"5740.0","1.7047"
"5760.0","1.1936"
"5780.0","0.6791"
"5800.0","0.5006"
"5820.0","0.1943"
"5840.0","-0.8500"
"5860.0","-1.6907"
"5880.0","-1.7062"
"5900.0","-1.5077"
"5920.0","-1.4179"
"5940.0","-0.6569"
"5960.0","0.2768"
"5980.0","1.3990"
"6000.0","1.7792"
"6020.0","2.8102"
"6040.0","4.0636"
"6060.0","4.6879"
"6080.0","5.4171"
"6100.0","6.0018"
"6120.0","5.9726"
"6140.0","6.5573"
"6160.0","6.6446"
"6180.0","6.4958"
"6200.0","6.5879"
"6220.0","6.9790"
"6240.0","7.0411"
"6260.0","7.0767"
"6280.0","7.0828"
"6300.0","6.4678"
"6320.0","7.5589"
"6340.0","7.5463"
"6360.0","7.5233"
"6380.0","7.0464"
"6400.0","5.2825"
"6420.0","5.0495"
"6440.0","5.3600"
"6460.0","6.4766"
"6480.0","6.7348"
"6500.0","6.8930"
"6520.0","6.3967"
"6540.0","5.8767"
"6560.0","5.3998"
"6580.0","4.9891"
"6600.0","4.8358"
"6620.0","4.7291"
"6640.0","4.4537"
"6660.0","4.0987"
"6680.0","3.6290"
"6700.0","3.3881"
"6720.0","3.2259"
"6740.0","2.3642"
"6760.0","1.6139"
"6780.0","0.6904"
"6800.0","0.0357"
"6820.0","0.4963"
"6840.0","0.5366"
"6860.0","-0.3323"
"6880.0","-1.5690"
"6900.0","-3.4428"
"6920.0","-2.5730"
"6940.0","-1.9616"
"6960.0","-0.8973"
"6980.0","-0.3116"
"7000.0","1.0990"
"7020.0","1.5534"
"7040.0","3.0855"
"7060.0","4.8322"
"7080.0","5.6432"
"7100.0","7.1134"
"7120.0","8.8507"
"7140.0","8.1423"
"7160.0","7.0451"
"7180.0","7.3343"
"7200.0","8.6073"
"7220.0","7.5734"
"7240.0","9.3314"
"7260.0","8.9544"
"7280.0","7.1107"
"7300.0","6.0587"
"7320.0","5.1630"
"7340.0","4.4585"
"7360.0","5.6830"
"7380.0","5.6980"
"7400.0","5.4108"
"7420.0","4.9592"
"7440.0","4.4555"
"7460.0","3.7466"
"7480.0","2.9161"
"7500.0","2.2375"
"7520.0","1.6827"
"7540.0","0.7677"
"7560.0","0.4937"
"7580.0","0.4596"
"7600.0","-0.7909"
"7620.0","-1.1948"
"7640.0","-2.3250"
"7660.0","-4.3636"
"7680.0","-3.7605"
"7700.0","-2.2831"
"7720.0","-1.2151"
"7740.0","0.7777"
"7760.0","5.4285"
"7780.0","9.3283"
"7800.0","10.6703"
"7820.0","11.0286"
"7840.0","10.5847"
"7860.0","13.8697"
"7880.0","8.2777"
"7900.0","3.7327"
"7920.0","3.3378"
"7940.0","2.7234"
"7960.0","2.3316"
"7980.0","1.5068"
"8000.0","1.8263"
"8020.0","0.5688"
"8040.0","-0.2623"
"8060.0","-0.6188"
"8080.0","-0.6060"
"8100.0","-1.5499"
"8120.0","-2.3917"
"8140.0","-2.0048"
"8160.0","-0.6417"
"8180.0","0.7413"
"8200.0","2.5618"
"8220.0","5.5436"
"8240.0","8.6611"
"8260.0","10.7822"
"8280.0","10.4021"
"8300.0","10.2013"
"8320.0","10.3508"
"8340.0","10.3313"
"8360.0","8.6592"
"8380.0","6.6699"
"8400.0","4.5798"
"8420.0","2.7599"
"8440.0","1.7413"
"8460.0","1.6489"
"8480.0","2.3915"
"8500.0","2.7145"
"8520.0","1.6447"
"8540.0","-0.2650"
"8560.0","-0.5805"
"8580.0","-0.1516"
"8600.0","-1.7178"
"8620.0","-1.6526"
"8640.0","-1.8467"
"8660.0","-0.2618"
"8680.0","0.9326"
"8700.0","3.9495"
"8720.0","7.2676"
"8740.0","10.8236"
"8760.0","12.3549"
"8780.0","10.4261"
"8800.0","10.7070"
"8820.0","10.2181"
"8840.0","8.3463"
"8860.0","5.6569"
"8880.0","4.7307"
"8900.0","3.3459"
"8920.0","2.1466"
"8940.0","1.1244"
"8960.0","0.6696"
"8980.0","0.0684"
"9000.0","0.4046"
"9020.0","0.1162"
"9040.0","-0.8566"
"9060.0","-0.7669"
"9080.0","-0.0811"
"9100.0","-0.3125"
"9120.0","1.0318"
"9140.0","4.8720"
"9160.0","9.2568"
"9180.0","9.9120"
"9200.0","8.3662"
"9220.0","9.6752"
"9240.0","7.9707"
"9260.0","8.2240"
"9280.0","6.9408"
"9300.0","5.7483"
"9320.0","4.1094"
"9340.0","3.1689"
"9360.0","2.7807"
"9380.0","2.4187"
"9400.0","1.9912"
"9420.0","1.4852"
"9440.0","0.9308"
"9460.0","0.6595"
"9480.0","1.3447"
"9500.0","1.4922"
"9520.0","2.0238"
"9540.0","2.2237"
"9560.0","3.6211"
"9580.0","4.3372"
"9600.0","4.5093"
"9620.0","5.2906"
"9640.0","5.7291"
"9660.0","6.0567"
"9680.0","6.1345"
"9700.0","5.9994"
"9720.0","5.9701"
"9740.0","6.0965"
"9760.0","6.3977"
"9780.0","6.1361"
"9800.0","5.8814"
"9820.0","6.0121"
"9840.0","6.1733"
"9860.0","6.0925"
"9880.0","6.0164"
"9900.0","5.8624"
"9920.0","5.9875"
"9940.0","5.9995"
"9960.0","5.8031"
"9980.0","5.6651"
"10000.0","5.6304"
"10020.0","5.7537"
"10040.0","5.4745"
"10060.0","5.1303"
"10080.0","4.9248"
"10100.0","4.5340"
"10120.0","5.0149"
"10140.0","4.8100"
"10160.0","3.9513"
"10180.0","3.5014"
"10200.0","3.2850"
"10220.0","3.6554"
"10240.0","3.5309"
"10260.0","4.6866"
"10280.0","3.9207"
"10300.0","4.1630"
"10320.0","3.9867"
"10340.0","3.0010"
"10360.0","4.8383"
"10380.0","3.8265"
"10400.0","5.0495"
"10420.0","5.3510"
"10440.0","5.4687"
"10460.0","5.6050"
"10480.0","5.6139"
"10500.0","6.2780"
"10520.0","6.5875"
"10540.0","5.1962"
"10560.0","5.2091"
"10580.0","4.5536"
"10600.0","3.4659"
"10620.0","5.8580"
"10640.0","6.7609"
"10660.0","7.0051"
"10680.0","6.8333"
"10700.0","4.8404"
"10720.0","4.5992"
"10740.0","6.8001"
"10760.0","6.0781"
"10780.0","5.3257"
"10800.0","6.5998"
"10820.0","6.8365"
"10840.0","6.1236"
"10860.0","6.3709"
"10880.0","6.2627"
"10900.0","7.2548"
"10920.0","7.7540"
"10940.0","5.4059"
"10960.0","3.2977"
"10980.0","4.9070"
"11000.0","5.3435"
"11020.0","3.9437"
"11040.0","4.1743"
"11060.0","5.9400"
"11080.0","8.3098"
"11100.0","7.6145"
"11120.0","6.9776"
"11140.0","5.8806"
"11160.0","5.1298"
"11180.0","5.6045"
"11200.0","6.9412"
"11220.0","4.9824"
"11240.0","5.3939"
"11260.0","6.0859"
"11280.0","7.1234"
"11300.0","7.0941"
"11320.0","6.6305"
"11340.0","5.7017"
"11360.0","6.1357"
"11380.0","5.8834"
"11400.0","6.0014"
"11420.0","6.0833"
"11440.0","5.8263"
"11460.0","5.7366"
"11480.0","5.5596"
"11500.0","5.2283"
"11520.0","6.6675"
"11540.0","6.2574"
"11560.0","5.4487"
"11580.0","5.9436"
"11600.0","5.8237"
"11620.0","5.9889"
"11640.0","5.7058"
"11660.0","5.6178"
"11680.0","5.7835"
"11700.0","5.9800"
"11720.0","5.8724"
"11740.0","5.9081"
"11760.0","5.6715"
"11780.0","5.7510"
"11800.0","5.8678"
"11820.0","5.9155"
"11840.0","5.8236"
"11860.0","5.9295"
"11880.0","6.1232"
"11900.0","5.8877"
"11920.0","5.8112"
"11940.0","5.6283"
"11960.0","5.7469"
"11980.0","5.8546"
"12000.0","5.6290"
"12020.0","5.7978"
"12040.0","5.6785"
"12060.0","5.7878"
"12080.0","5.6824"
"12100.0","5.7768"
"12120.0","5.6546"
"12140.0","5.7388"
"12160.0","5.7572"
"12180.0","5.9446"
"12200.0","6.0199"
"12220.0","6.0520"
"12240.0","5.1621"
"12260.0","5.9474"
"12280.0","5.8237"
"12300.0","5.9123"
"12320.0","5.7471"
"12340.0","5.5903"
"12360.0","5.5097"
"12380.0","5.0574"
"12400.0","5.7786"
"12420.0","5.9020"
"12440.0","5.9396"
"12460.0","6.0526"
"12480.0","6.2018"
"12500.0","6.4419"
"12520.0","6.0158"
"12540.0","5.7172"
"12560.0","4.1879"
"12580.0","5.0620"
"12600.0","5.9012"
"12620.0","5.8608"
"12640.0","6.0057"
"12660.0","6.2202"
"12680.0","7.2295"
"12700.0","5.6781"
"12720.0","5.6229"
"12740.0","3.5117"
"12760.0","5.3512"
"12780.0","5.9859"
"12800.0","5.9604"
"12820.0","5.8340"
"12840.0","6.5083"
"12860.0","9.7260"
"12880.0","5.6272"
"12900.0","5.4722"
"12920.0","1.7932"
"12940.0","5.0923"
"12960.0","5.9233"
"12980.0","5.9580"
"13000.0","5.9524"
"13020.0","6.1000"
"13040.0","8.6457"
"13060.0","5.5387"
"13080.0","2.9897"
"13100.0","4.6652"
"13120.0","5.7801"
"13140.0","6.2892"
"13160.0","6.3790"
"13180.0","6.3306"
"13200.0","6.3549"
"13220.0","5.4956"
"13240.0","2.4664"
"13260.0","5.0115"
"13280.0","5.8326"
"13300.0","6.0736"
"13320.0","6.2703"
"13340.0","6.7979"
"13360.0","5.5465"
"13380.0","5.6190"
"13400.0","1.8353"
"13420.0","4.7048"
"13440.0","5.8211"
"13460.0","6.2489"
"13480.0","6.2734"
"13500.0","6.3224"
"13520.0","10.0130"
"13540.0","5.8223"
"13560.0","4.8965"
"13580.0","3.7313"
"13600.0","5.4422"
"13620.0","6.0843"
"13640.0","6.4825"
"13660.0","6.9383"
"13680.0","5.8491"
"13700.0","6.0447"
"13720.0","5.6356"
"13740.0","1.3741"
"13760.0","4.5435"
"13780.0","5.7675"
"13800.0","6.1171"
"13820.0","6.3152"
"13840.0","7.0012"
"13860.0","5.5825"
"13880.0","5.8585"
"13900.0","2.1803"
"13920.0","4.2327"
"13940.0","5.8640"
"13960.0","6.4798"
"13980.0","6.6040"
"14000.0","8.0775"
"14020.0","5.7778"
"14040.0","5.7163"
"14060.0","1.5281"
"14080.0","4.6037"
"14100.0","5.7701"
"14120.0","6.5650"
"14140.0","6.8479"
"14160.0","5.6684"
"14180.0","5.6596"
"14200.0","1.6467"
"14220.0","4.5809"
"14240.0","5.8244"
"14260.0","6.3135"
"14280.0","5.9822"
"14300.0","5.7827"
"14320.0","5.3287"
"14340.0","5.5115"
"14360.0","5.9691"
"14380.0","6.1933"
"14400.0","6.4201"
"14420.0","5.6853"
"14440.0","5.5418"
"14460.0","4.7311"
"14480.0","5.3306"
"14500.0","5.8415"
"14520.0","5.9056"
"14540.0","5.9758"
"14560.0","5.8207"
"14580.0","5.8473"
"14600.0","5.9128"
"14620.0","7.0902"
"14640.0","5.8131"
"14660.0","5.8966"
"14680.0","5.6654"
"14700.0","0.1066"
"14720.0","5.2767"
"14740.0","5.8756"
"14760.0","5.7621"
"14780.0","5.8524"
"14800.0","6.0352"
"14820.0","6.5463"
"14840.0","7.9539"
"14860.0","5.8545"
"14880.0","5.6877"
"14900.0","2.3376"
"14920.0","5.0429"
"14940.0","5.8178"
"14960.0","6.0447"
"14980.0","6.2315"
"15000.0","7.3696"
"15020.0","5.6694"
"15040.0","5.7344"
"15060.0","1.9581"
"15080.0","4.0360"
"15100.0","5.6249"
"15120.0","5.9009"
"15140.0","6.0738"
"15160.0","6.2882"
"15180.0","6.8446"
"15200.0","7.9560"
"15220.0","5.6610"
"15240.0","3.9875"
"15260.0","3.6324"
"15280.0","5.4572"
"15300.0","5.8348"
"15320.0","6.1359"
"15340.0","6.1426"
"15360.0","6.7636"
"15380.0","8.3088"
"15400.0","5.3472"
"15420.0","3.0366"
"15440.0","4.7386"
"15460.0","5.8340"
"15480.0","5.9610"
"15500.0","6.3007"
"15520.0","6.5388"
"15540.0","9.0354"
"15560.0","5.6826"
"15580.0","5.2887"
"15600.0","2.8693"
"15620.0","5.2262"
"15640.0","5.8460"
"15660.0","6.0338"
"15680.0","6.2707"
"15700.0","7.7883"
"15720.0","5.3437"
"15740.0","5.7623"
"15760.0","3.6276"
"15780.0","3.5346"
"15800.0","5.7370"
"15820.0","5.9974"
"15840.0","5.9940"
"15860.0","6.1380"
"15880.0","6.9427"
"15900.0","6.9348"
"15920.0","5.7909"
"15940.0","5.5037"
"15960.0","2.9181"
"15980.0","5.3212"
"16000.0","5.9273"
"16020.0","6.1946"
"16040.0","6.1803"
"16060.0","7.5577"
"16080.0","5.2001"
"16100.0","5.6617"
"16120.0","4.6396"
"16140.0","3.1666"
"16160.0","5.6868"
"16180.0","5.8902"
"16200.0","6.1949"
"16220.0","6.1953"
"16240.0","6.8160"
"16260.0","5.3554"
"16280.0","4.5008"
"16300.0","5.1758"
"16320.0","5.7570"
"16340.0","6.0870"
"16360.0","5.9746"
"16380.0","5.9152"
"16400.0","6.2296"
"16420.0","6.1638"
"16440.0","6.3719"
"16460.0","6.0573"
"16480.0","5.7990"
"16500.0","5.6066"
"16520.0","5.5739"
"16540.0","5.6731"
"16560.0","5.6120"
"16580.0","5.7672"
"16600.0","5.5730"
"16620.0","5.8337"
"16640.0","5.6963"
"16660.0","5.7443"
"16680.0","5.6961"
"16700.0","5.8864"
"16720.0","5.7188"
"16740.0","5.7693"
"16760.0","5.7720"
"16780.0","5.6912"
"16800.0","5.7639"
"16820.0","5.6799"
"16840.0","5.7570"
"16860.0","5.6986"
"16880.0","5.6998"
"16900.0","5.7311"
"16920.0","5.7579"
"16940.0","5.6667"
"16960.0","5.7680"
"16980.0","5.6739"
"17000.0","5.5872"
"17020.0","5.4982"
"17040.0","5.6527"
"17060.0","5.6889"
"17080.0","5.7368"
"17100.0","5.7871"
"17120.0","5.6348"
"17140.0","5.6294"
"17160.0","5.7091"
"17180.0","5.7024"
"17200.0","5.7760"
"17220.0","5.6114"
"17240.0","5.8058"
"17260.0","5.6351"
"17280.0","5.7976"
"17300.0","5.6929"
"17320.0","5.7109"
"17340.0","5.6139"
"17360.0","5.6759"
"17380.0","5.7922"
"17400.0","5.7224"
"17420.0","5.7665"
"17440.0","5.6709"
"17460.0","5.7398"
"17480.0","5.7502"
"17500.0","5.7544"
"17520.0","5.6620"
"17540.0","5.7002"
"17560.0","5.7005"
"17580.0","5.6439"
"17600.0","5.7101"
"17620.0","5.7812"
"17640.0","5.7614"
"17660.0","5.7857"
"17680.0","5.6464"
"17700.0","5.6634"
"17720.0","5.8132"
"17740.0","5.7763"
"17760.0","5.8033"
"17780.0","5.6171"
"17800.0","5.7703"
"17820.0","5.6891"
"17840.0","5.6484"
"17860.0","5.5077"
"17880.0","5.6654"
"17900.0","5.7233"
"17920.0","5.7033"
"17940.0","5.4602"
"17960.0","5.6819"
"17980.0","5.5735"
"18000.0","5.5876"
"18020.0","5.5794"
"18040.0","5.6468"
"18060.0","5.6531"
"18080.0","5.7637"
"18100.0","5.6303"
"18120.0","5.7448"
"18140.0","5.6377"
"18160.0","5.6942"
"18180.0","5.6310"
"18200.0","5.6135"
"18220.0","5.6621"
"18240.0","5.7106"
"18260.0","5.7198"
"18280.0","5.7499"
"18300.0","5.8446"
"18320.0","5.7946"
"18340.0","5.8720"
"18360.0","5.8864"
"18380.0","5.7604"
"18400.0","5.8187"
"18420.0","5.9256"
"18440.0","5.8364"
"18460.0","5.8611"
"18480.0","5.7008"
"18500.0","5.7618"
"18520.0","5.8279"
"18540.0","5.7918"
"18560.0","5.8733"
"18580.0","5.9197"
"18600.0","5.6845"
"18620.0","5.7160"
"18640.0","5.6784"
"18660.0","5.6290"
"18680.0","5.6613"
"18700.0","5.7657"
"18720.0","5.6734"
"18740.0","5.7267"
"18760.0","5.7009"
"18780.0","5.5257"
"18800.0","5.7443"
"18820.0","5.7772"
"18840.0","5.8308"
"18860.0","5.8817"
"18880.0","5.7882"
"18900.0","5.7405"
"18920.0","5.9179"
"18940.0","5.7672"
"18960.0","5.8596"
"18980.0","5.8330"
"19000.0","5.8382"
"19020.0","5.9365"
"19040.0","5.9862"
"19060.0","5.7155"
"19080.0","5.7631"
"19100.0","5.7537"
"19120.0","5.9040"
"19140.0","5.7823"
"19160.0","5.7730"
"19180.0","5.7743"
"19200.0","5.9116"
"19220.0","5.9717"
"19240.0","5.7972"
"19260.0","5.8442"
"19280.0","5.9250"
"19300.0","5.9633"
"19320.0","5.9374"
"19340.0","5.8458"
"19360.0","5.8591"
"19380.0","5.9050"
"19400.0","5.8668"
"19420.0","5.8865"
"19440.0","5.8425"
"19460.0","5.8064"
"19480.0","5.8951"
"19500.0","5.8176"
"19520.0","5.9591"
"19540.0","5.8984"
"19560.0","5.8116"
"19580.0","5.8286"
"19600.0","5.9221"
"19620.0","5.9591"
"19640.0","5.8440"
"19660.0","5.7999"
"19680.0","5.8172"
"19700.0","5.6651"
"19720.0","5.7421"
"19740.0","5.8122"
"19760.0","5.6507"
"19780.0","5.7106"
"19800.0","5.7093"
"19820.0","5.6738"
"19840.0","5.6400"
"19860.0","5.5771"
"19880.0","5.6508"
"19900.0","5.7610"
"19920.0","5.6039"
"19940.0","5.6473"
"19960.0","5.7037"
"19980.0","5.5413"
"20000.0","5.5188"
"20020.0","5.5118"
"20040.0","5.6515"
"20060.0","5.5782"
"20080.0","5.6163"
"20100.0","5.6105"
"20120.0","5.7300"
"20140.0","5.5758"
"20160.0","5.4570"
"20180.0","5.4785"
"20200.0","5.4780"
"20220.0","5.4260"
"20240.0","5.5300"
"20260.0","5.3971"
"20280.0","5.5980"
"20300.0","5.5908"
"20320.0","5.6903"
"20340.0","5.5037"
"20360.0","5.5216"
"20380.0","5.6349"
"20400.0","5.6616"
"20420.0","5.6470"
"20440.0","5.6655"
"20460.0","5.5449"
"20480.0","5.5523"
"20500.0","5.5530"
"20520.0","5.6298"
"20540.0","5.5600"
"20560.0","5.6554"
"20580.0","5.7219"
"20600.0","5.7988"
"20620.0","5.8371"
"20640.0","5.8361"
"20660.0","5.6826"
"20680.0","5.7961"
"20700.0","5.7172"
"20720.0","5.7687"
"20740.0","5.6806"
"20760.0","5.7586"
"20780.0","5.6752"
"20800.0","5.7651"
"20820.0","5.8472"
"20840.0","5.8741"
"20860.0","5.8212"
"20880.0","5.8367"
"20900.0","5.7833"
"20920.0","5.7747"
"20940.0","5.8018"
"20960.0","5.9139"
"20980.0","5.7855"
"21000.0","5.8941"
"21020.0","5.7879"
"21040.0","5.9938"
"21060.0","5.8751"
"21080.0","5.9828"
"21100.0","5.8065"
"21120.0","5.7445"
"21140.0","5.7610"
"21160.0","5.9007"
"21180.0","5.8836"
"21200.0","5.7874"
"21220.0","5.7864"
"21240.0","5.9079"
"21260.0","5.8499"
"21280.0","5.9159"
"21300.0","5.8176"
"21320.0","5.9431"
"21340.0","5.9612"
"21360.0","5.8996"
"21380.0","5.8445"
"21400.0","5.9980"
"21420.0","6.0077"
"21440.0","5.8955"
"21460.0","5.9168"
"21480.0","5.8438"
"21500.0","5.8454"
"21520.0","6.0105"
"21540.0","5.8987"
"21560.0","5.7974"
"21580.0","5.9862"
"21600.0","5.9558"
"21620.0","5.8607"
"21640.0","5.7618"
"21660.0","5.9156"
"21680.0","5.9845"
"21700.0","5.9089"
"21720.0","5.9618"
"21740.0","6.0125"
"21760.0","5.8935"
"21780.0","5.9036"
"21800.0","5.9454"
"21820.0","6.0383"
"21840.0","6.0685"
"21860.0","5.7704"
"21880.0","5.9191"
"21900.0","5.7444"
"21920.0","5.8033"
"21940.0","5.8516"
"21960.0","5.8251"
"21980.0","5.7365"
"22000.0","5.7545"
"22020.0","5.9398"
"22040.0","5.8325"
"22060.0","5.8382"
"22080.0","5.9668"
"22100.0","5.8814"
"22120.0","5.8208"
"22140.0","5.8431"
"22160.0","5.8748"
"22180.0","5.8322"
"22200.0","5.8437"
"22220.0","5.8192"
"22240.0","5.8630"
"22260.0","5.8474"
"22280.0","5.7602"
"22300.0","5.8127"
"22320.0","5.9256"
"22340.0","5.8935"
"22360.0","5.9691"
"22380.0","5.9782"
"22400.0","5.9051"
"22420.0","5.9012"
"22440.0","5.8071"
"22460.0","5.9516"
"22480.0","5.7870"
"22500.0","5.8429"
"22520.0","5.7350"
"22540.0","5.8689"
"22560.0","5.8858"
"22580.0","5.8790"
"22600.0","6.0145"
"22620.0","5.8989"
"22640.0","5.9240"
"22660.0","5.9921"
"22680.0","6.0094"
"22700.0","6.1190"
"22720.0","5.8829"
"22740.0","5.8949"
"22760.0","5.9062"
"22780.0","6.1146"
"22800.0","6.0677"
"22820.0","6.0638"
"22840.0","6.0133"
"22860.0","6.0211"
"22880.0","5.9591"
"22900.0","6.0684"
"22920.0","5.9827"
"22940.0","6.1070"
"22960.0","6.0599"
"22980.0","6.1204"
"23000.0","6.1001"
"23020.0","5.9655"
"23040.0","6.1347"
"23060.0","6.1243"
"23080.0","6.0079"
"23100.0","6.0368"
"23120.0","5.9889"
"23140.0","6.0937"
"23160.0","6.0708"
"23180.0","6.1132"
"23200.0","5.9917"
"23220.0","6.1143"
"23240.0","6.0013"
"23260.0","5.9854"
"23280.0","6.1224"
