Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","4.4398","4.4398","4.4398"
"40.0","4.5519","4.5519","4.4602"
"60.0","5.2960","5.2960","4.6122"
"80.0","5.6355","5.6355","4.7982"
"100.0","5.2627","5.2627","4.8827"
"120.0","4.1160","4.1160","4.7433"
"140.0","4.2057","4.2057","4.6455"
"160.0","4.5364","4.5364","4.6257"
"180.0","5.0303","5.0303","4.6993"
"200.0","4.4145","4.7489","4.6475"
"220.0","3.6111","4.6660","4.4591"
"240.0","3.4056","4.5514","4.2675"
"260.0","2.4015","4.2619","3.9282"
"280.0","2.3119","3.9296","3.6344"
"300.0","2.4862","3.6519","3.4256"
"320.0","2.9059","3.5309","3.3311"
"340.0","3.5829","3.4686","3.3769"
"360.0","3.4410","3.3591","3.3885"
"380.0","2.5224","3.1083","3.2311"
"400.0","2.5109","2.9179","3.1001"
"420.0","3.1819","2.8750","3.1150"
"440.0","3.8959","2.9241","3.2570"
"460.0","3.7212","3.0560","3.3414"
"480.0","2.8413","3.1090","3.2505"
"500.0","2.7810","3.1384","3.1651"
"520.0","3.5364","3.2015","3.2326"
"540.0","4.1132","3.2545","3.3927"
"560.0","3.7416","3.2846","3.4561"
"580.0","2.7706","3.3094","3.3315"
"600.0","2.5218","3.3105","3.1843"
"620.0","2.5743","3.2497","3.0734"
"640.0","2.6920","3.1293","3.0040"
"660.0","2.2665","2.9839","2.8699"
"680.0","1.6414","2.8639","2.6466"
"700.0","1.2314","2.7089","2.3893"
"720.0","1.7385","2.5291","2.2709"
"740.0","2.1865","2.3365","2.2556"
"760.0","1.8064","2.1429","2.1739"
"780.0","1.1289","1.9788","1.9839"
"800.0","0.9075","1.8173","1.7882"
"820.0","1.3306","1.6930","1.7050"
"840.0","1.9726","1.6210","1.7537"
"860.0","1.5737","1.5518","1.7209"
"880.0","0.6836","1.4560","1.5323"
"900.0","0.5909","1.3919","1.3612"
"920.0","1.1950","1.3376","1.3310"
"940.0","1.9574","1.3147","1.4449"
"960.0","1.5652","1.2905","1.4667"
"980.0","0.5886","1.2365","1.3071"
"1000.0","0.4474","1.1905","1.1508"
"1020.0","0.8701","1.1445","1.0997"
"1040.0","1.4163","1.0888","1.1573"
"1060.0","1.0057","1.0320","1.1297"
"1080.0","0.4008","1.0037","0.9972"
"1100.0","0.3688","0.9815","0.8829"
"1120.0","1.3247","0.9945","0.9633"
"1140.0","0.7337","0.8721","0.9215"
"1160.0","0.1530","0.7309","0.7818"
"1180.0","-0.0433","0.6677","0.6318"
"1200.0","1.0778","0.7308","0.7129"
"1220.0","2.9721","0.9410","1.1236"
"1240.0","3.2149","1.1208","1.5039"
"1260.0","1.4777","1.1680","1.4991"
"1280.0","0.6119","1.1891","1.3378"
"1300.0","0.8807","1.2403","1.2547"
"1320.0","2.3461","1.3425","1.4531"
"1340.0","2.2043","1.4895","1.5897"
"1360.0","1.4910","1.6233","1.5718"
"1380.0","1.5409","1.7818","1.5662"
"1400.0","2.0345","1.8774","1.6513"
"1420.0","3.0830","1.8885","1.9116"
"1440.0","3.1829","1.8853","2.1428"
"1460.0","2.4938","1.9869","2.2066"
"1480.0","2.6134","2.1871","2.2805"
"1500.0","3.2438","2.4234","2.4557"
"1520.0","3.9506","2.5838","2.7275"
"1540.0","4.2402","2.7874","3.0025"
"1560.0","3.6300","3.0013","3.1166"
"1580.0","3.6919","3.2164","3.2212"
"1600.0","4.5683","3.4698","3.4661"
"1620.0","5.5542","3.7169","3.8458"
"1640.0","5.3162","3.9302","4.1131"
"1660.0","4.5551","4.1364","4.1935"
"1680.0","4.7584","4.3509","4.2962"
"1700.0","5.4463","4.5711","4.5053"
"1720.0","6.2020","4.7963","4.8138"
"1740.0","6.0837","4.9806","5.0447"
"1760.0","5.2610","5.1437","5.0840"
"1780.0","4.9848","5.2730","5.0660"
"1800.0","5.6659","5.3828","5.1751"
"1820.0","6.2244","5.4498","5.3658"
"1840.0","6.0294","5.5211","5.4865"
"1860.0","5.2841","5.5940","5.4497"
"1880.0","4.8738","5.6056","5.3450"
"1900.0","5.3305","5.5940","5.3424"
"1920.0","6.4443","5.6182","5.5427"
"1940.0","6.1149","5.6213","5.6467"
"1960.0","5.2941","5.6246","5.5826"
"1980.0","4.8053","5.6067","5.4413"
"2020.0","5.8883","5.5335","5.4971"
"2040.0","5.6163","5.4922","5.5188"
"2060.0","4.7917","5.4429","5.3866"
"2080.0","4.4511","5.4007","5.2165"
"2100.0","4.8379","5.3514","5.1477"
"2120.0","5.4805","5.2550","5.2082"
"2140.0","5.1996","5.1635","5.2066"
"2160.0","4.3589","5.0700","5.0525"
"2180.0","3.7554","4.9650","4.8166"
"2200.0","4.1553","4.8535","4.6964"
"2220.0","4.6373","4.7284","4.6856"
"2240.0","4.4343","4.6102","4.6399"
"2260.0","3.3700","4.4680","4.4090"
"2280.0","3.1573","4.3386","4.1815"
"2300.0","3.4643","4.2013","4.0511"
"2320.0","4.0625","4.0595","4.0531"
"2340.0","3.4840","3.8879","3.9497"
"2360.0","2.8079","3.7328","3.7421"
"2380.0","2.2670","3.5840","3.4739"
"2400.0","2.4994","3.4184","3.2967"
"2420.0","3.5306","3.3077","3.3392"
"2440.0","3.1815","3.1825","3.3106"
"2460.0","2.6434","3.1098","3.1893"
"2480.0","2.2424","3.0183","3.0171"
"2500.0","2.7229","2.9442","2.9636"
"2520.0","3.7002","2.9079","3.0975"
"2540.0","3.4972","2.9092","3.1702"
"2560.0","2.7625","2.9047","3.0961"
"2580.0","2.4856","2.9266","2.9851"
"2600.0","3.2236","2.9990","3.0284"
"2620.0","4.1125","3.0572","3.2255"
"2640.0","3.7562","3.1146","3.3220"
"2660.0","3.1682","3.1671","3.2941"
"2680.0","2.8477","3.2276","3.2129"
"2700.0","3.2903","3.2844","3.2270"
