Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,Riemann FlowLD20 Flow
"100032.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100033.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100034.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100035.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100036.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100037.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100038.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100039.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100040.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100041.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100042.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100043.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100044.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100045.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100046.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100047.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100048.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100049.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100050.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100051.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100052.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100053.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100054.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100055.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100056.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100057.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100058.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100059.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100060.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100061.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100062.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100063.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100064.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100065.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100066.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100067.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100068.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100069.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100070.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100071.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100072.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100073.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100074.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100075.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100076.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100077.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100078.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100079.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100080.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100081.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100082.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100083.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100084.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100085.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100086.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100087.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100088.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100089.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100090.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100091.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100092.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100093.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100094.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100095.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100096.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100097.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100098.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100099.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100100.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100101.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100102.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100103.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100104.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100105.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100106.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100107.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100108.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100109.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100110.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100111.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100112.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100113.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100114.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100115.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100116.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100117.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100118.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100119.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100120.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100121.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100122.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100123.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100124.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100125.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100126.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100127.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100128.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100129.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100130.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100131.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100132.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100133.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100134.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100135.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100136.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100137.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100138.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100139.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100140.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100141.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100142.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100143.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100144.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100145.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100146.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100147.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100148.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100149.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100150.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100151.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100152.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100153.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100154.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100155.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100156.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100157.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100158.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100159.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100160.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100161.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100162.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100163.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100164.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100165.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100166.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100167.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100168.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100169.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100170.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100171.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100172.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100173.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100174.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100175.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100176.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100177.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100178.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100179.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100180.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100181.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100182.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100183.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100184.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100185.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100186.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100187.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100188.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100189.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100190.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100191.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100192.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100193.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100194.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100195.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100196.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100197.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100198.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100199.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100200.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100201.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100202.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100203.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100204.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100205.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100206.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100207.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100208.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100209.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100210.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100211.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100212.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100213.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100214.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100215.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100216.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100217.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100218.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100219.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100220.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100221.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100222.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100223.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100224.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100225.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100226.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100227.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100228.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100229.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100230.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100231.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100232.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100233.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100234.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100235.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100236.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100237.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100238.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100239.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100240.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100241.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100242.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100243.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100244.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100245.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100246.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100247.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100248.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100249.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100250.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100251.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100252.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100253.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100254.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100255.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100256.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100257.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100258.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100259.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100260.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100261.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100262.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100263.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100264.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100265.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100266.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100267.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100268.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100269.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100270.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100271.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100272.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100273.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100274.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100275.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100276.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100277.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100278.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100279.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100280.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100281.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100282.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100283.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100284.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100285.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100286.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100287.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100288.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100289.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100290.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100291.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100292.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100293.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100294.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100295.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100296.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100297.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100298.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100299.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100300.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100301.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100302.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100303.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100304.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100305.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100306.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100307.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100308.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100309.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100310.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100311.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100312.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100313.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100314.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100315.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100316.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100317.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100318.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100319.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100320.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100321.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100322.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100323.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100324.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100325.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100326.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100327.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100328.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100329.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100330.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100331.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100332.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100333.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100334.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100335.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100336.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100337.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100338.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100339.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100340.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100341.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100342.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100343.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100344.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100345.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100346.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100347.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100348.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100349.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100350.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100351.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100352.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100353.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100354.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100355.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100356.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100357.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100358.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100359.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100360.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100361.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100362.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100363.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100364.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100365.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100366.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100367.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100368.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100369.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100370.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100371.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100372.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100373.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100374.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100375.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100376.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100377.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100378.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100379.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100380.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100381.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100382.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100383.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100384.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
"100385.0","-375.0000","-375.0000","-375.0000","-375.0000","0.0000"
