Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","3.3432","3.3432","3.3432"
"40.0","3.4603","3.4603","3.3455"
"60.0","3.9021","3.9021","3.3564"
"80.0","4.3385","4.3385","3.3757"
"100.0","4.8122","4.8122","3.4038"
"120.0","5.0754","5.0754","3.4366"
"140.0","5.3154","5.3154","3.4734"
"160.0","5.2146","5.2146","3.5076"
"180.0","5.0202","5.0202","3.5372"
"200.0","4.8282","4.8282","3.5626"
"220.0","4.8219","4.8219","3.5872"
"240.0","5.1310","5.1310","3.6175"
"260.0","5.0670","5.0670","3.6459"
"280.0","5.1351","5.1351","3.6751"
"300.0","4.8930","4.8930","3.6990"
"320.0","4.8736","4.8736","3.7220"
"340.0","4.9970","4.9970","3.7470"
"360.0","4.7810","4.7810","3.7673"
"380.0","4.4934","4.4934","3.7816"
"400.0","4.3132","4.3132","3.7920"
"420.0","4.3304","4.3304","3.8025"
"440.0","4.4055","4.4055","3.8144"
"460.0","4.2666","4.2666","3.8232"
"480.0","3.8380","3.8380","3.8235"
"500.0","3.4853","3.4853","3.8169"
"520.0","3.4411","3.4411","3.8095"
"540.0","3.3933","3.3933","3.8014"
"560.0","3.1678","3.1678","3.7889"
"580.0","2.7869","2.7869","3.7693"
"600.0","2.6079","2.6079","3.7465"
"620.0","2.5004","2.5004","3.7221"
"640.0","2.4375","2.4375","3.6969"
"660.0","2.3566","2.3566","3.6706"
"680.0","2.0825","2.0825","3.6395"
"700.0","2.0232","2.0232","3.6078"
"720.0","2.3208","2.3208","3.5825"
"740.0","2.5381","2.5381","3.5621"
"760.0","2.4486","2.4486","3.5402"
"780.0","2.3708","2.3708","3.5173"
"800.0","2.4473","2.4473","3.4963"
"820.0","2.4442","2.4442","3.4757"
"840.0","2.5796","2.5796","3.4581"
"860.0","2.6263","2.6263","3.4418"
"880.0","2.4785","2.4785","3.4229"
"900.0","2.5784","2.5784","3.4064"
"920.0","2.6391","2.6391","3.3913"
"940.0","2.9304","2.9304","3.3823"
"960.0","2.8281","2.8281","3.3714"
"980.0","2.4753","2.4753","3.3538"
"1000.0","1.9785","3.5725","3.3269"
"1020.0","1.4289","3.5342","3.2897"
"1040.0","1.2522","3.4900","3.2497"
"1060.0","1.0842","3.4337","3.2073"
"1080.0","1.0909","3.3687","3.1658"
"1100.0","1.0289","3.2930","3.1239"
"1120.0","1.1837","3.2152","3.0858"
"1140.0","0.8090","3.1251","3.0412"
"1160.0","0.6697","3.0342","2.9947"
"1180.0","0.6617","2.9470","2.9489"
"1200.0","0.6182","2.8628","2.9032"
"1220.0","0.6454","2.7793","2.8590"
"1240.0","0.5722","2.6881","2.8141"
"1260.0","0.4651","2.5961","2.7681"
"1280.0","0.3254","2.4999","2.7202"
"1300.0","0.4381","2.4108","2.6754"
"1320.0","0.4518","2.3223","2.6318"
"1340.0","0.2432","2.2273","2.5850"
"1360.0","0.1566","2.1348","2.5374"
"1380.0","0.1484","2.0479","2.4905"
"1400.0","0.0750","1.9631","2.4432"
"1420.0","0.2141","1.8808","2.3995"
"1440.0","0.0298","1.7933","2.3530"
"1460.0","-0.1255","1.7054","2.3044"
"1480.0","-0.1522","1.6256","2.2562"
"1500.0","-0.1386","1.5532","2.2093"
"1520.0","-0.2252","1.4798","2.1615"
"1540.0","-0.2513","1.4069","2.1142"
"1560.0","0.1745","1.3471","2.0762"
"1580.0","2.0902","1.3331","2.0765"
"1600.0","2.2851","1.3267","2.0806"
"1620.0","0.6403","1.2895","2.0523"
"1640.0","0.2110","1.2449","2.0162"
"1660.0","0.9144","1.2161","1.9946"
"1680.0","0.9415","1.1933","1.9740"
"1700.0","0.7672","1.1682","1.9503"
"1720.0","1.1599","1.1449","1.9348"
"1740.0","1.6451","1.1271","1.9291"
"1760.0","1.5692","1.1095","1.9221"
"1780.0","1.5939","1.0940","1.9156"
"1800.0","1.9536","1.0841","1.9164"
"1820.0","2.2945","1.0811","1.9238"
"1840.0","2.5602","1.0807","1.9363"
"1860.0","2.5995","1.0802","1.9493"
"1880.0","3.0017","1.0906","1.9699"
"1900.0","3.4723","1.1085","1.9994"
"1920.0","3.9669","1.1351","2.0379"
"1940.0","4.1429","1.1593","2.0792"
"1960.0","4.2997","1.1887","2.1228"
"1980.0","4.5349","1.2299","2.1701"
"2000.0","5.0395","1.2912","2.2263"
"2020.0","5.1759","1.3661","2.2842"
"2040.0","5.1780","1.4446","2.3409"
"2060.0","5.1838","1.5266","2.3966"
"2080.0","5.2493","1.6098","2.4526"
"2100.0","5.1287","1.6918","2.5050"
"2120.0","5.0912","1.7699","2.5558"
"2140.0","5.1846","1.8574","2.6073"
"2160.0","5.0932","1.9459","2.6560"
"2180.0","5.1046","2.0348","2.7041"
"2200.0","5.1088","2.1246","2.7512"
"2220.0","5.1566","2.2148","2.7984"
"2240.0","4.9747","2.3028","2.8410"
"2260.0","5.1454","2.3964","2.8862"
"2280.0","5.0366","2.4907","2.9284"
"2300.0","4.9737","2.5814","2.9685"
"2320.0","5.1048","2.6744","3.0104"
"2340.0","5.0113","2.7698","3.0496"
"2360.0","4.7379","2.8614","3.0827"
"2380.0","4.6450","2.9514","3.1134"
"2400.0","4.7005","3.0439","3.1445"
"2420.0","4.5698","3.1310","3.1724"
"2440.0","4.2993","3.2164","3.1945"
"2460.0","4.0228","3.2993","3.2108"
"2480.0","3.9850","3.3821","3.2259"
"2500.0","3.8183","3.4612","3.2376"
"2520.0","3.8496","3.5427","3.2496"
"2540.0","3.6148","3.6200","3.2567"
"2560.0","3.2027","3.6806","3.2557"
"2580.0","3.0515","3.6998","3.2517"
"2600.0","2.8005","3.7101","3.2428"
"2620.0","2.9470","3.7563","3.2370"
"2640.0","2.7031","3.8061","3.2265"
"2660.0","2.3447","3.8347","3.2092"
"2680.0","2.1919","3.8597","3.1893"
"2700.0","2.4715","3.8938","3.1752"
"2720.0","2.3378","3.9174","3.1588"
"2740.0","2.2915","3.9303","3.1418"
"2760.0","2.2695","3.9443","3.1247"
"2780.0","2.2803","3.9580","3.1081"
"2800.0","2.3137","3.9652","3.0926"
"2820.0","2.4848","3.9690","3.0806"
"2840.0","2.3932","3.9657","3.0672"
"2860.0","2.5102","3.9639","3.0562"
"2880.0","2.5144","3.9542","3.0456"
"2900.0","2.6799","3.9383","3.0384"
"2920.0","2.6887","3.9128","3.0316"
