Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","5.0518","0.0000","0.0000"
"40.0","5.0382","0.0000","0.0000"
"60.0","5.3535","0.0000","0.0000"
"80.0","5.2594","0.0000","0.0000"
"100.0","5.1830","0.0000","0.0000"
"120.0","5.1691","0.0000","0.0000"
"140.0","5.1696","0.0000","0.0000"
"160.0","5.4234","0.0000","0.0000"
"180.0","5.2976","0.0000","0.0000"
"200.0","5.2291","0.0000","0.0000"
"220.0","4.9250","0.0000","0.0000"
"240.0","4.9541","0.0000","0.0000"
"260.0","5.1478","0.0000","0.0000"
"280.0","5.2329","0.0000","0.0000"
"300.0","4.5410","0.0000","0.0000"
"320.0","4.2521","0.0000","0.0000"
"340.0","4.0614","0.0000","0.0000"
"360.0","3.8137","0.0000","0.0000"
"380.0","3.5410","0.0000","0.0000"
"400.0","3.5647","0.0000","0.0000"
"420.0","3.4778","0.0000","0.0000"
"440.0","3.2424","0.0000","0.0000"
"460.0","2.9893","0.0000","0.0000"
"480.0","2.6349","0.0000","0.0000"
"500.0","2.6139","0.0000","0.0000"
"520.0","2.6346","0.0000","0.0000"
"540.0","2.7322","0.0000","0.0000"
"560.0","2.5337","0.0000","0.0000"
"580.0","2.3348","0.0000","0.0000"
"600.0","2.5246","0.0000","0.0000"
"620.0","2.5114","0.0000","0.0000"
"640.0","2.5156","0.0000","0.0000"
"660.0","2.5373","0.0000","0.0000"
"680.0","2.5548","0.0000","0.0000"
"700.0","2.5634","0.0000","0.0000"
"720.0","2.8746","0.0000","0.0000"
"740.0","2.8402","0.0000","0.0000"
"760.0","2.7399","0.0000","0.0000"
"780.0","2.7749","0.0000","0.0000"
"800.0","2.8301","0.0000","0.0000"
"820.0","3.0983","0.0000","0.0000"
"840.0","3.0802","0.0000","0.0000"
"860.0","2.8501","0.0000","0.0000"
"880.0","2.6431","0.0000","0.0000"
"900.0","2.1485","0.0000","0.0000"
"920.0","1.7612","0.0000","0.0000"
"940.0","1.4455","0.0000","0.0000"
"960.0","1.4645","0.0000","0.0000"
"980.0","1.2499","0.0000","0.0000"
"1000.0","1.0774","0.0000","0.0000"
"1020.0","1.2108","0.0000","0.0000"
"1040.0","1.1389","0.0000","0.0000"
"1060.0","1.0122","0.0000","0.0000"
"1080.0","0.8187","0.0000","0.0000"
"1100.0","0.8556","0.0000","0.0000"
"1120.0","0.9020","0.0000","0.0000"
"1140.0","0.8082","0.0000","0.0000"
"1160.0","0.6548","0.0000","0.0000"
"1180.0","0.4901","0.0000","0.0000"
"1200.0","0.5678","0.0000","0.0000"
"1220.0","0.4967","0.0000","0.0000"
"1240.0","0.3327","0.0000","0.0000"
"1260.0","0.2410","0.0000","0.0000"
"1280.0","0.2361","0.0000","0.0000"
"1300.0","0.1619","0.0000","0.0000"
"1320.0","0.2765","0.0000","0.0000"
"1340.0","-0.0491","0.0000","0.0000"
"1360.0","-0.0498","0.0000","0.0000"
"1380.0","-0.1700","0.0000","0.0000"
"1400.0","-0.1515","0.0000","0.0000"
"1420.0","-0.1401","0.0000","0.0000"
"1440.0","0.9870","0.0000","0.0000"
"1460.0","3.0219","0.0000","0.0000"
"1480.0","2.0375","0.0000","0.0000"
"1500.0","0.3018","0.0000","0.0000"
"1520.0","0.5931","0.0000","0.0000"
"1540.0","1.3823","0.0000","0.0000"
"1560.0","0.8976","0.0000","0.0000"
"1580.0","0.7225","0.0000","0.0000"
"1600.0","1.3725","0.0000","0.0000"
"1620.0","1.5885","0.0000","0.0000"
"1640.0","1.5945","0.0000","0.0000"
"1660.0","1.7644","0.0000","0.0000"
"1680.0","1.9718","0.0000","0.0000"
"1700.0","2.5340","0.0000","0.0000"
"1720.0","2.8243","0.0000","0.0000"
"1740.0","2.8891","0.0000","0.0000"
"1760.0","3.1320","0.0000","0.0000"
"1780.0","3.5462","0.0000","0.0000"
"1800.0","3.8722","0.0000","0.0000"
"1820.0","3.9296","0.0000","0.0000"
"1840.0","4.1745","0.0000","0.0000"
"1860.0","4.5697","0.0000","0.0000"
"1880.0","4.8189","0.0000","0.0000"
"1900.0","5.1468","0.0000","0.0000"
"1920.0","5.2700","0.0000","0.0000"
"1940.0","5.1753","0.0000","0.0000"
"1960.0","5.2654","0.0000","0.0000"
"1980.0","5.1282","0.0000","0.0000"
"2000.0","5.1867","0.0000","0.0000"
"2020.0","5.0935","0.0000","0.0000"
"2040.0","5.2707","0.0000","0.0000"
"2060.0","5.2396","0.0000","0.0000"
"2080.0","5.1047","0.0000","0.0000"
"2100.0","5.1036","0.0000","0.0000"
"2120.0","4.9317","0.0000","0.0000"
"2140.0","5.1527","0.0000","0.0000"
"2160.0","4.8329","0.0000","0.0000"
"2180.0","4.9320","0.0000","0.0000"
"2200.0","4.8366","0.0000","0.0000"
"2220.0","4.9143","0.0000","0.0000"
"2240.0","4.8219","0.0000","0.0000"
"2260.0","4.6384","0.0000","0.0000"
"2280.0","4.5031","0.0000","0.0000"
"2300.0","4.5838","0.0000","0.0000"
"2320.0","4.4199","0.0000","0.0000"
"2340.0","4.0969","0.0000","0.0000"
"2360.0","3.7511","0.0000","0.0000"
"2380.0","3.5360","0.0000","0.0000"
"2400.0","3.5548","0.0000","0.0000"
"2420.0","3.4199","0.0000","0.0000"
"2440.0","3.1993","0.0000","0.0000"
"2460.0","2.9030","0.0000","0.0000"
"2480.0","2.7684","0.0000","0.0000"
"2500.0","2.7698","0.0000","0.0000"
"2520.0","2.5835","0.0000","0.0000"
"2540.0","2.4626","0.0000","0.0000"
"2560.0","2.0482","0.0000","0.0000"
"2580.0","2.3597","0.0000","0.0000"
"2600.0","2.3327","0.0000","0.0000"
"2620.0","2.3180","0.0000","0.0000"
"2640.0","2.1604","0.0000","0.0000"
"2660.0","2.1967","0.0000","0.0000"
"2680.0","2.4806","0.0000","0.0000"
"2700.0","2.5780","0.0000","0.0000"
"2720.0","2.5443","0.0000","0.0000"
"2740.0","2.5456","0.0000","0.0000"
"2760.0","2.5451","0.0000","0.0000"
"2780.0","2.7672","0.0000","0.0000"
"2800.0","2.8667","0.0000","0.0000"
"2820.0","2.9488","0.0000","0.0000"
"2840.0","2.8048","0.0000","0.0000"
"2860.0","2.9438","0.0000","0.0000"
"2880.0","2.8228","0.0000","0.0000"
"2900.0","2.7432","0.0000","0.0000"
"2920.0","2.0337","0.0000","0.0000"
"2940.0","1.4680","0.0000","0.0000"
"2960.0","1.3631","0.0000","0.0000"
"2980.0","1.3674","0.0000","0.0000"
"3000.0","1.3376","0.0000","0.0000"
"3020.0","1.0739","0.0000","0.0000"
"3040.0","0.8757","0.0000","0.0000"
"3060.0","0.8209","0.0000","0.0000"
"3080.0","0.8476","0.0000","0.0000"
