Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","5.0491","5.0491","5.0491"
"40.0","5.2445","5.2445","5.0846"
"60.0","5.9839","5.9839","5.2481"
"80.0","5.4630","5.4630","5.2872"
"100.0","4.4371","4.4371","5.1326"
"120.0","4.5667","4.5667","5.0297"
"140.0","5.0164","5.0164","5.0273"
"160.0","5.2775","5.2775","5.0728"
"180.0","5.0374","5.0374","5.0664"
"200.0","4.0368","5.0112","4.8792"
"220.0","3.7523","4.8816","4.6743"
"240.0","4.2825","4.7854","4.6030"
"260.0","4.7442","4.6614","4.6287"
"280.0","4.1762","4.5327","4.5464"
"300.0","3.1073","4.3997","4.2848"
"320.0","2.9240","4.2355","4.0374"
"340.0","3.7002","4.1038","3.9761"
"360.0","3.8609","3.9622","3.9551"
"380.0","3.5108","3.8095","3.8743"
"400.0","2.7523","3.6811","3.6703"
"420.0","2.6947","3.5753","3.4929"
"440.0","3.4052","3.4876","3.4770"
"460.0","3.6010","3.3732","3.4995"
"480.0","3.3227","3.2879","3.4674"
"500.0","2.6445","3.2416","3.3178"
"520.0","2.7501","3.2242","3.2146"
"540.0","3.0123","3.1554","3.1778"
"560.0","3.7744","3.1468","3.2862"
"580.0","3.5834","3.1540","3.3403"
"600.0","2.7642","3.1552","3.2355"
"620.0","2.9365","3.1794","3.1812"
"640.0","3.6403","3.2029","3.2647"
"660.0","4.1984","3.2627","3.4344"
"680.0","3.9018","3.3206","3.5194"
"700.0","2.8948","3.3456","3.4058"
"720.0","3.1293","3.3835","3.3556"
"740.0","3.7871","3.4610","3.4340"
"760.0","3.9686","3.4804","3.5312"
"780.0","3.2629","3.4484","3.4824"
"800.0","2.0628","3.3783","3.2243"
"820.0","1.5796","3.2426","2.9253"
"840.0","2.1320","3.0917","2.7810"
"860.0","2.6677","2.9387","2.7604"
"880.0","2.5458","2.8030","2.7214"
"900.0","1.6936","2.6829","2.5345"
"920.0","1.9714","2.5671","2.4321"
"940.0","1.7361","2.3620","2.3056"
"960.0","0.7713","2.0423","2.0266"
"980.0","0.7051","1.7865","1.7863"
"1000.0","1.0099","1.6812","1.6452"
"1020.0","1.6833","1.6916","1.6521"
"1040.0","1.3473","1.6131","1.5967"
"1060.0","0.4730","1.3937","1.3924"
"1080.0","0.5841","1.1975","1.2454"
"1100.0","0.8123","1.1094","1.1667"
"1120.0","1.3625","1.0485","1.2023"
"1140.0","1.1673","0.9916","1.1959"
"1160.0","0.3275","0.9472","1.0380"
"1180.0","0.3185","0.9086","0.9072"
"1200.0","0.6496","0.8725","0.8604"
"1220.0","1.1280","0.8170","0.9090"
"1240.0","1.0452","0.7868","0.9338"
"1260.0","1.9768","0.9372","1.1234"
"1280.0","2.8638","1.1651","1.4398"
"1300.0","2.8513","1.3690","1.6965"
"1320.0","1.8644","1.4192","1.7270"
"1340.0","1.1610","1.4186","1.6241"
"1360.0","1.0398","1.4898","1.5179"
"1380.0","1.3335","1.5913","1.4843"
"1400.0","2.1474","1.7411","1.6049"
"1420.0","2.8150","1.9098","1.8249"
"1440.0","2.6099","2.0663","1.9676"
"1460.0","1.7947","2.0481","1.9362"
"1480.0","2.1208","1.9738","1.9698"
"1500.0","3.0019","1.9888","2.1574"
"1520.0","3.7113","2.1735","2.4399"
"1540.0","3.3960","2.3970","2.6138"
"1560.0","2.6547","2.5585","2.6212"
"1580.0","3.1479","2.7400","2.7170"
"1600.0","4.1957","2.9448","2.9858"
"1620.0","5.0644","3.1697","3.3638"
"1640.0","4.7932","3.3881","3.6237"
"1660.0","4.4099","3.6496","3.7666"
"1680.0","4.5722","3.8947","3.9131"
"1700.0","5.2841","4.1229","4.1624"
"1720.0","6.1021","4.3620","4.5150"
"1740.0","5.8215","4.6046","4.7526"
"1760.0","5.1380","4.8529","4.8226"
"1780.0","5.5009","5.0882","4.9460"
"1800.0","6.2330","5.2919","5.1800"
"1820.0","6.1816","5.4036","5.3621"
"1840.0","5.0324","5.4276","5.3021"
"1860.0","5.1543","5.5020","5.2752"
"1880.0","5.6448","5.6093","5.3424"
"1900.0","6.2534","5.7062","5.5081"
"1920.0","5.9232","5.6883","5.5835"
"1940.0","5.1662","5.6228","5.5077"
"1960.0","4.9804","5.6070","5.4118"
"1980.0","5.6869","5.6256","5.4618"
"2020.0","5.6395","5.5606","5.5928"
"2040.0","4.6420","5.5216","5.4199"
"2060.0","4.6609","5.4722","5.2819"
"2080.0","5.5308","5.4608","5.3271"
"2100.0","5.5859","5.3941","5.3742"
"2120.0","5.2523","5.3270","5.3520"
"2140.0","4.1483","5.2252","5.1332"
"2160.0","4.1488","5.1420","4.9542"
"2180.0","4.8714","5.0605","4.9391"
"2200.0","4.8757","4.9356","4.9276"
"2220.0","4.5957","4.8312","4.8673"
"2240.0","3.5242","4.7194","4.6231"
"2260.0","3.4773","4.6010","4.4148"
"2280.0","3.9854","4.4465","4.3367"
"2300.0","4.2174","4.3097","4.3150"
"2320.0","3.7553","4.1600","4.2132"
"2340.0","2.9183","4.0370","3.9778"
"2360.0","2.6743","3.8895","3.7408"
"2380.0","3.1874","3.7211","3.6402"
"2400.0","3.6514","3.5987","3.6422"
"2420.0","3.1399","3.4531","3.5509"
"2440.0","2.3670","3.3374","3.3356"
"2460.0","2.4936","3.2390","3.1825"
"2480.0","3.0629","3.1467","3.1608"
"2500.0","3.5120","3.0762","3.2246"
"2520.0","3.3582","3.0365","3.2489"
"2540.0","2.3119","2.9759","3.0786"
"2560.0","2.5211","2.9605","2.9772"
"2580.0","3.4070","2.9825","3.0554"
"2600.0","3.8533","3.0027","3.2004"
"2620.0","3.6336","3.0521","3.2792"
"2640.0","2.7399","3.0894","3.1811"
"2660.0","2.7886","3.1189","3.1098"
"2680.0","3.5166","3.1642","3.1837"
"2700.0","4.1028","3.2233","3.3508"
"2720.0","3.9259","3.2801","3.4554"
"2740.0","2.7570","3.3246","3.3284"
"2760.0","2.8331","3.3558","3.2383"
"2780.0","3.2490","3.3400","3.2403"
"2800.0","3.1617","3.2708","3.2260"
"2820.0","2.2221","3.1297","3.0435"
"2840.0","1.4524","3.0009","2.7542"
"2860.0","1.5628","2.8783","2.5376"
"2880.0","2.3953","2.7662","2.5117"
"2900.0","2.3372","2.5897","2.4800"
"2920.0","1.8847","2.3855","2.3717"
"2940.0","1.1331","2.2231","2.1465"
"2960.0","1.1132","2.0512","1.9587"
"2980.0","1.5953","1.8858","1.8926"
"3000.0","2.1734","1.7870","1.9437"
"3020.0","1.5507","1.7198","1.8722"
"3040.0","0.8947","1.6641","1.6945"
"3060.0","0.9626","1.6040","1.5614"
"3080.0","1.4888","1.5134","1.5482"
"3100.0","2.0009","1.4797","1.6305"
"3120.0","1.5670","1.4480","1.6190"
"3140.0","0.5902","1.3937","1.4319"
"3160.0","0.6250","1.3449","1.2852"
"3180.0","1.3652","1.3218","1.2997"
"3200.0","1.6140","1.2659","1.3569"
"3220.0","1.2235","1.2332","1.3326"
"3240.0","0.3126","1.1750","1.1472"
"3260.0","0.4688","1.1256","1.0238"
"3280.0","1.0333","1.0800","1.0256"
"3300.0","1.1449","0.9944","1.0472"
