Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","0.0551","0.0551","0.0551"
"40.0","0.0772","0.0772","0.0556"
"60.0","-0.0306","-0.0306","0.0539"
"80.0","3.0578","3.0578","0.1128"
"100.0","2.4160","2.4160","0.1579"
"120.0","0.3462","0.3462","0.1616"
"140.0","0.4483","0.4483","0.1672"
"160.0","1.1712","1.1712","0.1869"
"180.0","1.0814","1.0814","0.2045"
"200.0","0.6774","0.6774","0.2137"
"220.0","0.9863","0.9863","0.2289"
"240.0","1.6690","1.6690","0.2571"
"260.0","1.7302","1.7302","0.2860"
"280.0","1.5942","1.5942","0.3117"
"300.0","2.0231","2.0231","0.3452"
"320.0","2.4373","2.4373","0.3862"
"340.0","2.6449","2.6449","0.4305"
"360.0","2.8343","2.8343","0.4777"
"380.0","2.9892","2.9892","0.5269"
"400.0","3.3815","3.3815","0.5829"
"420.0","3.7559","3.7559","0.6451"
"440.0","4.0129","4.0129","0.7111"
"460.0","4.3970","4.3970","0.7834"
"480.0","4.4253","4.4253","0.8548"
"500.0","4.5154","4.5154","0.9266"
"520.0","4.9367","4.9367","1.0052"
"540.0","5.1409","5.1409","1.0863"
"560.0","5.2577","5.2577","1.1681"
"580.0","5.0228","5.0228","1.2437"
"600.0","4.7989","4.7989","1.3134"
"620.0","4.8670","4.8670","1.3831"
"640.0","5.3065","5.3065","1.4600"
"660.0","5.3633","5.3633","1.5365"
"680.0","5.0016","5.0016","1.6045"
"700.0","5.0145","5.0145","1.6713"
"720.0","5.0961","5.0961","1.7385"
"740.0","5.3486","5.3486","1.8093"
"760.0","5.0846","5.0846","1.8735"
"780.0","4.7829","4.7829","1.9306"
"800.0","5.0209","5.0209","1.9911"
"820.0","4.8388","4.8388","2.0470"
"840.0","4.9132","4.9132","2.1032"
"860.0","4.9724","4.9724","2.1594"
"880.0","4.6567","4.6567","2.2084"
"900.0","4.3985","4.3985","2.2514"
"920.0","4.4210","4.4210","2.2939"
"940.0","4.1731","4.1731","2.3307"
"960.0","3.9328","3.9328","2.3622"
"980.0","3.5931","3.5931","2.3863"
"1000.0","3.5879","3.4445","2.4099"
"1020.0","3.6369","3.5162","2.4339"
"1040.0","3.2748","3.5801","2.4504"
"1060.0","2.9643","3.6400","2.4605"
"1080.0","2.7979","3.6348","2.4671"
"1100.0","2.5534","3.6376","2.4688"
"1120.0","2.6097","3.6828","2.4715"
"1140.0","2.4747","3.7234","2.4716"
