Time [ms],Timestamp,Raw Value,Corrected Value,Temperature Value,LD20 Flow,LD20 Temperature,LD20 Status,Heater Voltage,Thermistor Voltage,Heater Current,Thermistor Current,Series R Voltage
"460.0","14:58:26.126","2203188.0000","0.0084","60619.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"480.0","14:58:26.146","2202944.0000","-0.0166","60618.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"500.0","14:58:26.166","2203280.0000","0.0178","60618.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"520.0","14:58:26.186","2203690.0000","0.0599","60618.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"540.0","14:58:26.206","2202299.0000","-0.0827","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"560.0","14:58:26.226","2202329.0000","-0.0797","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"580.0","14:58:26.246","2201756.0000","-0.1384","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"600.0","14:58:26.266","2201086.0000","-0.2071","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"620.0","14:58:26.286","2202197.0000","-0.0932","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"640.0","14:58:26.306","2201562.0000","-0.1583","60622.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"660.0","14:58:26.326","2201704.0000","-0.1437","60622.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"680.0","14:58:26.346","2202739.0000","-0.0376","60622.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"700.0","14:58:26.366","2202338.0000","-0.0787","60628.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"720.0","14:58:26.386","2201583.0000","-0.1561","60628.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"740.0","14:58:26.406","2202591.0000","-0.0528","60628.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"760.0","14:58:26.426","2203295.0000","0.0194","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"780.0","14:58:26.446","2203312.0000","0.0211","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"800.0","14:58:26.466","2202286.0000","-0.0840","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"820.0","14:58:26.486","2202919.0000","-0.0192","60621.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"840.0","14:58:26.506","2202988.0000","-0.0121","60621.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"860.0","14:58:26.526","2201912.0000","-0.1224","60621.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"880.0","14:58:26.546","2202741.0000","-0.0374","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"900.0","14:58:26.566","2202796.0000","-0.0318","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"920.0","14:58:26.586","2203409.0000","0.0311","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"940.0","14:58:26.606","2202002.0000","-0.1131","60621.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"960.0","14:58:26.626","2202603.0000","-0.0516","60621.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"980.0","14:58:26.646","2202469.0000","-0.0653","60621.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1000.0","14:58:26.666","2202899.0000","-0.0212","60639.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1020.0","14:58:26.686","2201821.0000","-0.1317","60639.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1040.0","14:58:26.706","2201983.0000","-0.1151","60639.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1060.0","14:58:26.726","2203044.0000","-0.0064","60634.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1080.0","14:58:26.746","2203584.0000","0.0490","60634.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1100.0","14:58:26.766","2202680.0000","-0.0437","60634.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1120.0","14:58:26.786","2201420.0000","-0.1728","60616.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1140.0","14:58:26.806","2202734.0000","-0.0381","60616.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1160.0","14:58:26.826","2202522.0000","-0.0599","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1180.0","14:58:26.846","2202324.0000","-0.0802","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1200.0","14:58:26.866","2202074.0000","-0.1058","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1220.0","14:58:26.886","2200920.0000","-0.2241","60635.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1240.0","14:58:26.906","2201941.0000","-0.1194","60635.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1260.0","14:58:26.926","2202722.0000","-0.0394","60635.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1280.0","14:58:26.946","2203254.0000","0.0152","60636.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1300.0","14:58:26.966","2202341.0000","-0.0784","60636.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1320.0","14:58:26.986","2203076.0000","-0.0031","60636.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1340.0","14:58:27.6","2202541.0000","-0.0579","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1360.0","14:58:27.26","2203558.0000","0.0463","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1380.0","14:58:27.46","2203703.0000","0.0612","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1400.0","14:58:27.66","2203775.0000","0.0686","60627.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1420.0","14:58:27.86","2203842.0000","0.0754","60627.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1440.0","14:58:27.106","2202639.0000","-0.0479","60627.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1460.0","14:58:27.126","2203408.0000","0.0309","60618.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1480.0","14:58:27.146","2203829.0000","0.0741","60618.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1500.0","14:58:27.166","2203333.0000","0.0232","60618.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1520.0","14:58:27.186","2201836.0000","-0.1302","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1540.0","14:58:27.206","2202548.0000","-0.0572","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1560.0","14:58:27.226","2202539.0000","-0.0581","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1580.0","14:58:27.246","2202376.0000","-0.0748","60622.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1600.0","14:58:27.266","2203272.0000","0.0170","60622.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1620.0","14:58:27.286","2201981.0000","-0.1153","60622.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1640.0","14:58:27.306","2203343.0000","0.0243","60606.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1660.0","14:58:27.326","2202883.0000","-0.0229","60606.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1680.0","14:58:27.346","2202005.0000","-0.1129","60606.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1700.0","14:58:27.366","2202112.0000","-0.1019","60606.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1720.0","14:58:27.386","2202592.0000","-0.0527","60606.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1740.0","14:58:27.406","2202675.0000","-0.0442","60606.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1760.0","14:58:27.426","2202094.0000","-0.1038","60626.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1780.0","14:58:27.446","2202102.0000","-0.1029","60626.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1800.0","14:58:27.466","2201805.0000","-0.1334","60626.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1820.0","14:58:27.486","2201842.0000","-0.1296","60618.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1840.0","14:58:27.506","2203002.0000","-0.0107","60618.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1860.0","14:58:27.526","2201893.0000","-0.1243","60618.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1880.0","14:58:27.546","2202184.0000","-0.0945","60626.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1900.0","14:58:27.566","2202230.0000","-0.0898","60626.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1920.0","14:58:27.586","2203232.0000","0.0129","60626.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1940.0","14:58:27.606","2202614.0000","-0.0504","60612.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1960.0","14:58:27.626","2202129.0000","-0.1001","60612.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1980.0","14:58:27.646","2201846.0000","-0.1291","60608.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2000.0","14:58:27.666","2201472.0000","-0.1675","60608.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2020.0","14:58:27.686","2201258.0000","-0.1894","60608.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2040.0","14:58:27.706","2202326.0000","-0.0800","60604.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2060.0","14:58:27.726","2202516.0000","-0.0605","60604.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2080.0","14:58:27.746","2202570.0000","-0.0549","60604.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2100.0","14:58:27.766","2202665.0000","-0.0452","60601.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2120.0","14:58:27.786","2202860.0000","-0.0252","60601.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2140.0","14:58:27.806","2202915.0000","-0.0196","60601.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2160.0","14:58:27.826","2202966.0000","-0.0143","60604.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2180.0","14:58:27.846","2202806.0000","-0.0308","60604.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2200.0","14:58:27.866","2203258.0000","0.0156","60604.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2220.0","14:58:27.886","2202021.0000","-0.1112","60609.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2240.0","14:58:27.906","2201949.0000","-0.1186","60609.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2260.0","14:58:27.926","2202595.0000","-0.0524","60609.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2280.0","14:58:27.946","2203145.0000","0.0040","60604.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2300.0","14:58:27.966","2203113.0000","0.0007","60604.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2320.0","14:58:27.986","2203026.0000","-0.0082","60604.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2340.0","14:58:28.6","2202685.0000","-0.0432","60611.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2360.0","14:58:28.26","2202298.0000","-0.0828","60611.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2380.0","14:58:28.46","2201304.0000","-0.1847","60611.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2400.0","14:58:28.66","2202334.0000","-0.0791","60614.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2420.0","14:58:28.86","2202648.0000","-0.0469","60614.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2440.0","14:58:28.106","2202875.0000","-0.0237","60614.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2460.0","14:58:28.126","2202415.0000","-0.0709","60612.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2480.0","14:58:28.146","2203642.0000","0.0549","60612.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2500.0","14:58:28.166","2203762.0000","0.0672","60612.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2520.0","14:58:28.186","2202553.0000","-0.0567","60606.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2540.0","14:58:28.206","2202553.0000","-0.0567","60606.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2560.0","14:58:28.226","2203155.0000","0.0050","60606.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2580.0","14:58:28.246","2202492.0000","-0.0629","60613.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2600.0","14:58:28.266","2202769.0000","-0.0346","60613.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2620.0","14:58:28.286","2203017.0000","-0.0091","60613.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2640.0","14:58:28.306","2202073.0000","-0.1059","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2660.0","14:58:28.326","2202438.0000","-0.0685","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2680.0","14:58:28.346","2202719.0000","-0.0397","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2700.0","14:58:28.366","2201588.0000","-0.1556","60627.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2720.0","14:58:28.386","2203136.0000","0.0031","60627.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2740.0","14:58:28.406","2203192.0000","0.0088","60627.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2760.0","14:58:28.426","2203112.0000","0.0006","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2780.0","14:58:28.446","2202342.0000","-0.0783","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2800.0","14:58:28.466","2201847.0000","-0.1291","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2820.0","14:58:28.486","2203687.0000","0.0595","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2840.0","14:58:28.506","2201348.0000","-0.1802","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2860.0","14:58:28.526","2202937.0000","-0.0173","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2880.0","14:58:28.546","2203557.0000","0.0462","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2900.0","14:58:28.566","2203280.0000","0.0178","60633.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2920.0","14:58:28.586","2201939.0000","-0.1196","60633.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2940.0","14:58:28.606","2202140.0000","-0.0990","60633.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2960.0","14:58:28.626","2202691.0000","-0.0426","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2980.0","14:58:28.646","2202839.0000","-0.0274","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3000.0","14:58:28.666","2203569.0000","0.0474","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3020.0","14:58:28.686","2201848.0000","-0.1290","60630.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3040.0","14:58:28.706","2202731.0000","-0.0384","60630.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3060.0","14:58:28.726","2203151.0000","0.0046","60630.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3080.0","14:58:28.746","2203656.0000","0.0564","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3100.0","14:58:28.766","2203696.0000","0.0604","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3120.0","14:58:28.786","2203772.0000","0.0683","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3140.0","14:58:28.806","2202219.0000","-0.0909","60632.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3160.0","14:58:28.826","2201959.0000","-0.1176","60632.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3180.0","14:58:28.846","2203514.0000","0.0418","60632.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3200.0","14:58:28.866","2202904.0000","-0.0207","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3220.0","14:58:28.886","2202302.0000","-0.0824","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3240.0","14:58:28.906","2201868.0000","-0.1269","60620.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3260.0","14:58:28.926","2201830.0000","-0.1308","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3280.0","14:58:28.946","2202687.0000","-0.0430","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3300.0","14:58:28.966","2201882.0000","-0.1255","60623.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3320.0","14:58:28.986","2203777.0000","0.0688","60631.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3340.0","14:58:29.6","2203340.0000","0.0240","60631.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3360.0","14:58:29.26","2201764.0000","-0.1376","60631.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3380.0","14:58:29.46","2202784.0000","-0.0330","60625.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3400.0","14:58:29.66","2202142.0000","-0.0988","60625.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3420.0","14:58:29.86","2203225.0000","0.0122","60625.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3440.0","14:58:29.106","2203393.0000","0.0294","60630.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3460.0","14:58:29.126","2202981.0000","-0.0128","60630.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3480.0","14:58:29.146","2202825.0000","-0.0288","60630.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3500.0","14:58:29.166","2202995.0000","-0.0114","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3520.0","14:58:29.186","2203279.0000","0.0177","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3540.0","14:58:29.206","2203200.0000","0.0096","60624.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3560.0","14:58:29.226","2202586.0000","-0.0533","60621.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3580.0","14:58:29.246","2203457.0000","0.0360","60621.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3600.0","14:58:29.266","2201810.0000","-0.1329","60621.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3620.0","14:58:29.286","2202073.0000","-0.1059","60627.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3640.0","14:58:29.306","2202131.0000","-0.1000","60627.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3660.0","14:58:29.326","2201644.0000","-0.1498","60627.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3680.0","14:58:29.346","2203392.0000","0.0293","60608.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3700.0","14:58:29.366","2201820.0000","-0.1318","60608.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3720.0","14:58:29.386","2201996.0000","-0.1138","60608.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3740.0","14:58:29.406","2201563.0000","-0.1582","60611.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
