Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","2.4645","2.4645","2.4645"
"40.0","2.4059","2.4059","2.4539"
"60.0","2.1031","2.1031","2.3901"
"80.0","2.2590","2.2590","2.3663"
"100.0","2.6852","2.6852","2.4242"
"120.0","2.7781","2.7781","2.4886"
"140.0","2.6611","2.6611","2.5200"
"160.0","2.5660","2.5660","2.5283"
"180.0","2.5493","2.5493","2.5321"
"200.0","2.7719","2.5244","2.5757"
"220.0","3.0567","2.5836","2.6632"
"240.0","2.6651","2.6095","2.6635"
"260.0","2.0739","2.6066","2.5563"
"280.0","1.4057","2.5213","2.3471"
"300.0","1.4012","2.3929","2.1751"
"320.0","1.4009","2.2552","2.0344"
"340.0","1.1057","2.0996","1.8655"
"360.0","0.8719","1.9302","1.6849"
"380.0","0.7169","1.7470","1.5089"
"400.0","0.9085","1.5606","1.3997"
"420.0","1.0108","1.3561","1.3290"
"440.0","0.6605","1.1556","1.2075"
"460.0","0.6081","1.0090","1.0985"
"480.0","0.5946","0.9279","1.0069"
"500.0","0.6654","0.8543","0.9448"
"520.0","0.5381","0.7680","0.8708"
"540.0","0.3684","0.6943","0.7795"
"560.0","0.3276","0.6399","0.6973"
"580.0","0.3922","0.6074","0.6419"
"600.0","0.3583","0.5524","0.5903"
"620.0","0.3717","0.4885","0.5506"
"640.0","0.1693","0.4394","0.4812"
"660.0","0.0618","0.3847","0.4050"
"680.0","0.0367","0.3290","0.3380"
"700.0","0.0895","0.2714","0.2928"
"720.0","0.1178","0.2293","0.2610"
"740.0","0.0387","0.1964","0.2206"
"760.0","-0.2359","0.1400","0.1376"
"780.0","-0.4227","0.0585","0.0357"
"800.0","-0.2995","-0.0073","-0.0252"
"820.0","-0.3739","-0.0818","-0.0886"
"840.0","0.0231","-0.0964","-0.0683"
"860.0","1.9299","0.0904","0.2950"
"880.0","3.2574","0.4124","0.8336"
"900.0","1.3018","0.5337","0.9187"
"920.0","0.1502","0.5369","0.7790"
"940.0","0.7842","0.6115","0.7800"
"960.0","2.4447","0.8795","1.0826"
"980.0","2.6930","1.1911","1.3754"
"1000.0","2.8463","1.5057","1.6429"
"1020.0","2.8077","1.8238","1.8547"
"1040.0","3.3018","2.1517","2.1178"
"1060.0","3.6402","2.3227","2.3946"
"1080.0","3.9994","2.3969","2.6864"
"1100.0","4.2705","2.6938","2.9744"
"1120.0","4.4545","3.1242","3.2435"
"1140.0","4.7339","3.5192","3.5145"
"1160.0","5.1306","3.7878","3.8083"
"1180.0","5.3848","4.0570","4.0949"
"1200.0","5.3080","4.3031","4.3155"
"1220.0","4.8283","4.5052","4.4087"
"1240.0","4.9757","4.6726","4.5118"
"1260.0","5.1286","4.8214","4.6239"
"1280.0","5.2540","4.9469","4.7385"
"1300.0","5.1415","5.0340","4.8118"
"1320.0","4.9544","5.0840","4.8377"
"1340.0","4.8710","5.0977","4.8437"
"1360.0","5.1556","5.1002","4.9004"
"1380.0","5.1765","5.0793","4.9506"
"1400.0","4.9738","5.0459","4.9548"
"1420.0","4.8127","5.0444","4.9290"
"1440.0","4.9262","5.0394","4.9285"
"1460.0","4.9064","5.0172","4.9245"
"1480.0","4.9974","4.9915","4.9377"
"1500.0","4.6855","4.9459","4.8919"
"1520.0","4.5008","4.9006","4.8208"
"1540.0","4.3959","4.8531","4.7435"
"1560.0","4.6202","4.7995","4.7211"
"1580.0","4.3801","4.7199","4.6591"
"1600.0","3.9882","4.6213","4.5371"
"1620.0","3.7978","4.5199","4.4027"
"1640.0","3.7280","4.4000","4.2800"
"1660.0","3.7829","4.2877","4.1896"
"1680.0","3.4646","4.1344","4.0578"
"1700.0","3.2430","3.9902","3.9097"
"1720.0","2.8020","3.8203","3.7083"
"1740.0","2.7248","3.6532","3.5294"
"1760.0","2.5691","3.4480","3.3548"
"1780.0","2.5463","3.2647","3.2078"
"1800.0","2.4683","3.1127","3.0734"
"1820.0","2.1349","2.9464","2.9027"
"1840.0","2.3940","2.8130","2.8102"
"1860.0","2.1757","2.6523","2.6949"
"1880.0","2.1916","2.5250","2.6034"
"1900.0","2.1185","2.4125","2.5152"
"1920.0","2.2531","2.3576","2.4675"
"1940.0","2.5050","2.3356","2.4743"
"1960.0","2.5990","2.3386","2.4970"
"1980.0","2.4574","2.3297","2.4898"
"2000.0","2.5058","2.3335","2.4927"
"2020.0","2.5076","2.3708","2.4954"
"2040.0","2.7875","2.4101","2.5485"
"2060.0","2.6814","2.4607","2.5727"
"2080.0","2.8820","2.5297","2.6289"
"2100.0","2.6399","2.5819","2.6309"
"2120.0","2.4804","2.6046","2.6036"
"2140.0","2.3382","2.5879","2.5553"
"2160.0","1.8196","2.5100","2.4215"
"2180.0","1.1960","2.3838","2.1987"
"2200.0","1.1508","2.2483","2.0082"
"2220.0","0.9591","2.0935","1.8174"
"2240.0","1.0671","1.9214","1.6810"
"2260.0","1.1388","1.7672","1.5824"
"2280.0","0.9308","1.5721","1.4640"
"2300.0","0.5847","1.3665","1.3041"
"2320.0","0.6544","1.1839","1.1860"
"2340.0","0.6700","1.0171","1.0921"
"2360.0","0.6538","0.9005","1.0124"
"2380.0","0.6625","0.8472","0.9488"
"2400.0","0.3397","0.7661","0.8381"
"2420.0","0.4702","0.7172","0.7712"
"2440.0","0.4874","0.6592","0.7196"
"2460.0","0.4584","0.5912","0.6721"
"2480.0","0.2830","0.5264","0.6014"
"2500.0","0.2072","0.4887","0.5297"
"2520.0","0.1232","0.4355","0.4558"
"2540.0","0.1929","0.3878","0.4080"
"2560.0","0.2425","0.3467","0.3779"
"2580.0","0.1896","0.2994","0.3437"
"2600.0","-0.0709","0.2584","0.2683"
"2620.0","-0.1329","0.1980","0.1953"
"2640.0","-0.0217","0.1471","0.1559"
"2660.0","-0.1623","0.0851","0.0980"
"2680.0","-0.1000","0.0468","0.0620"
