Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,LD20 Flow
"302119.0","52.8267","48.6782","51.2938","-0.0500"
"302120.0","53.0447","49.2334","52.1692","-0.0500"
"302121.0","52.6686","49.7555","52.4189","-0.0500"
"302122.0","51.3074","50.1657","51.8632","-0.0500"
"302123.0","49.0808","50.3078","50.4720","-0.0500"
"302124.0","47.1330","50.2006","48.8025","-0.0500"
"302125.0","46.6070","50.0630","47.7047","-0.0500"
"302126.0","47.1134","49.9763","47.4091","-0.0500"
"302127.0","47.7748","49.8672","47.5920","-0.0500"
"302128.0","47.2532","49.4810","47.4226","-0.0500"
"302129.0","47.2503","48.9233","47.3365","-0.0500"
"302130.0","47.8043","48.3993","47.5704","-0.0500"
"302131.0","47.8303","47.9155","47.7004","-0.0500"
"302132.0","47.7567","47.5604","47.7285","-0.0500"
"302133.0","47.9389","47.4462","47.8337","-0.0500"
"302134.0","49.4033","47.6732","48.6185","-0.0500"
"302135.0","51.0453","48.1171","49.8319","-0.0500"
"302136.0","51.2943","48.5352","50.5631","-0.0500"
"302137.0","50.8773","48.8454","50.7202","-0.0500"
"302138.0","49.6353","49.0836","50.1778","-0.0500"
"302139.0","47.3592","49.0945","48.7685","-0.0500"
"302140.0","44.9470","48.8088","46.8578","-0.0500"
"302141.0","43.9823","48.4240","45.4200","-0.0500"
"302142.0","44.2342","48.0717","44.8271","-0.0500"
"302143.0","44.4172","47.7196","44.6222","-0.0500"
"302144.0","43.6665","47.1459","44.1444","-0.0500"
"302145.0","43.2727","46.3686","43.7085","-0.0500"
"302146.0","43.5852","45.5977","43.6469","-0.0500"
"302147.0","43.1638","44.8264","43.4053","-0.0500"
"302148.0","42.8771","44.1505","43.1412","-0.0500"
"302149.0","42.3419","43.6488","42.7416","-0.0500"
"302150.0","42.9614","43.4502","42.8515","-0.0500"
"302151.0","44.0647","43.4585","43.4581","-0.0500"
"302152.0","44.0647","43.4415","43.7614","-0.0500"
"302153.0","44.3493","43.4347","44.0553","-0.0500"
"302154.0","43.8661","43.4547","43.9607","-0.0500"
"302155.0","42.9180","43.4192","43.4394","-0.0500"
"302156.0","41.1210","43.1728","42.2802","-0.0500"
"302157.0","38.6901","42.7254","40.4851","-0.0500"
"302158.0","37.2748","42.1652","38.8800","-0.0500"
"302159.0","36.7885","41.6099","37.8342","-0.0500"
"302160.0","36.8548","40.9992","37.3445","-0.0500"
"302161.0","36.4329","40.2360","36.8887","-0.0500"
"302162.0","35.5290","39.3824","36.2088","-0.0500"
"302163.0","35.3187","38.4794","35.7638","-0.0500"
"302164.0","35.2454","37.6173","35.5046","-0.0500"
"302165.0","34.9576","36.8213","35.2311","-0.0500"
"302166.0","34.2011","36.1293","34.7161","-0.0500"
"302167.0","34.3811","35.6984","34.5486","-0.0500"
"302168.0","35.3838","35.5093","34.9662","-0.0500"
"302169.0","35.7096","35.4014","35.3379","-0.0500"
"302170.0","35.4388","35.2598","35.3883","-0.0500"
"302171.0","34.6634","35.0829","35.0259","-0.0500"
"302172.0","33.0731","34.8373","34.0495","-0.0500"
"302173.0","31.0578","34.4112","32.5536","-0.0500"
"302174.0","29.5564","33.8423","31.0550","-0.0500"
"302175.0","29.0737","33.2539","30.0644","-0.0500"
"302176.0","28.8243","32.7162","29.4443","-0.0500"
"302177.0","28.4455","32.1226","28.9449","-0.0500"
"302178.0","27.9091","31.3752","28.4270","-0.0500"
"302179.0","27.7181","30.5760","28.0725","-0.0500"
"302180.0","27.8098","29.8131","27.9412","-0.0500"
"302181.0","27.4392","29.0907","27.6902","-0.0500"
"302182.0","27.0132","28.4847","27.3517","-0.0500"
"302183.0","26.9014","28.0691","27.1266","-0.0500"
"302184.0","27.8526","27.8987","27.4896","-0.0500"
"302185.0","28.4926","27.8406","27.9911","-0.0500"
"302186.0","28.3933","27.7975","28.1922","-0.0500"
"302187.0","28.1761","27.7705","28.1841","-0.0500"
"302188.0","26.8575","27.6654","27.5208","-0.0500"
"302189.0","24.9497","27.3885","26.2353","-0.0500"
"302190.0","23.3405","26.9416","24.7879","-0.0500"
"302191.0","22.6355","26.4612","23.7117","-0.0500"
"302192.0","22.7776","26.0377","23.2447","-0.0500"
"302193.0","22.8227","25.6298","23.0337","-0.0500"
"302194.0","22.4448","25.0890","22.7392","-0.0500"
"302195.0","22.3568","24.4754","22.5480","-0.0500"
"302196.0","22.4034","23.8765","22.4757","-0.0500"
"302197.0","22.4082","23.2997","22.4420","-0.0500"
"302198.0","22.4082","22.8547","22.4251","-0.0500"
"302199.0","22.3386","22.5936","22.3818","-0.0500"
"302200.0","22.1139","22.4710","22.2479","-0.0500"
"302201.0","23.1860","22.5260","22.7169","-0.0500"
"302202.0","24.4292","22.6912","23.5731","-0.0500"
"302203.0","24.7591","22.8848","24.1661","-0.0500"
"302204.0","24.6356","23.1039","24.4008","-0.0500"
"302205.0","24.0802","23.2762","24.2405","-0.0500"
"302206.0","22.6063","23.2965","23.4234","-0.0500"
"302207.0","21.0717","23.1629","22.2476","-0.0500"
"302208.0","20.2983","22.9519","21.2729","-0.0500"
"302209.0","20.5904","22.7771","20.9317","-0.0500"
"302210.0","20.7955","22.6452","20.8636","-0.0500"
"302211.0","20.8188","22.4085","20.8412","-0.0500"
"302212.0","20.8603","22.0516","20.8508","-0.0500"
"302213.0","21.3020","21.7059","21.0764","-0.0500"
"302214.0","21.4624","21.3886","21.2694","-0.0500"
"302215.0","21.4938","21.1300","21.3816","-0.0500"
"302216.0","21.3695","21.0063","21.3755","-0.0500"
"302217.0","22.3074","21.1298","21.8415","-0.0500"
"302218.0","23.7332","21.4733","22.7874","-0.0500"
"302219.0","24.5436","21.8687","23.6655","-0.0500"
"302220.0","24.7180","22.2609","24.1918","-0.0500"
"302221.0","24.4002","22.6191","24.2960","-0.0500"
"302222.0","23.4792","22.8809","23.8876","-0.0500"
"302223.0","22.0029","22.9510","22.9453","-0.0500"
"302224.0","20.9415","22.8989","21.9434","-0.0500"
"302225.0","20.9916","22.8487","21.4675","-0.0500"
"302226.0","21.6298","22.8748","21.5487","-0.0500"
"302227.0","21.8309","22.8271","21.6898","-0.0500"
"302228.0","21.7571","22.6295","21.7235","-0.0500"
"302229.0","21.9058","22.3657","21.8146","-0.0500"
"302230.0","22.4905","22.1430","22.1526","-0.0500"
"302231.0","22.5841","21.9614","22.3683","-0.0500"
"302232.0","22.5963","21.8731","22.4823","-0.0500"
"302233.0","23.0775","21.9805","22.7799","-0.0500"
"302234.0","24.4272","22.3291","23.6036","-0.0500"
"302235.0","25.4579","22.7757","24.5307","-0.0500"
"302236.0","26.0031","23.2131","25.2669","-0.0500"
"302237.0","26.0354","23.6335","25.6511","-0.0500"
"302238.0","25.2608","23.9839","25.4560","-0.0500"
"302239.0","23.9299","24.1863","24.6929","-0.0500"
"302240.0","22.3631","24.1735","23.5280","-0.0500"
"302241.0","22.5584","24.1710","23.0432","-0.0500"
"302242.0","22.8771","24.1991","22.9602","-0.0500"
"302243.0","22.8771","24.1790","22.9186","-0.0500"
"302244.0","23.1953","24.0558","23.0570","-0.0500"
"302245.0","23.3172","23.8417","23.1871","-0.0500"
"302246.0","23.3292","23.5744","23.2581","-0.0500"
"302247.0","23.5534","23.3262","23.4058","-0.0500"
"302248.0","24.0303","23.2031","23.7180","-0.0500"
"302249.0","24.2319","23.2333","23.9750","-0.0500"
"302250.0","24.2970","23.4267","24.1360","-0.0500"
"302251.0","25.5293","23.7238","24.8326","-0.0500"
"302252.0","26.7125","24.1073","25.7726","-0.0500"
"302253.0","27.2118","24.5408","26.4922","-0.0500"
"302254.0","27.3419","24.9555","26.9170","-0.0500"
"302255.0","26.5753","25.2813","26.7462","-0.0500"
"302256.0","25.4185","25.4902","26.0824","-0.0500"
"302257.0","23.8877","25.5236","24.9850","-0.0500"
"302258.0","23.2184","25.4424","24.1017","-0.0500"
"302259.0","23.4258","25.3618","23.7638","-0.0500"
"302260.0","23.7796","25.3101","23.7717","-0.0500"
"302261.0","23.6718","25.1243","23.7218","-0.0500"
"302262.0","23.6008","24.8132","23.6613","-0.0500"
"302263.0","23.7774","24.4697","23.7193","-0.0500"
"302264.0","23.8529","24.1208","23.7861","-0.0500"
"302265.0","23.6901","23.8323","23.7381","-0.0500"
"302266.0","23.6326","23.6537","23.6854","-0.0500"
"302267.0","24.4731","23.7123","24.0792","-0.0500"
"302268.0","25.6749","23.9579","24.8771","-0.0500"
"302269.0","26.2647","24.2418","25.5709","-0.0500"
"302270.0","26.1193","24.4758","25.8451","-0.0500"
"302271.0","25.5507","24.6637","25.6979","-0.0500"
"302272.0","24.2847","24.7320","24.9913","-0.0500"
"302273.0","22.5471","24.6090","23.7692","-0.0500"
"302274.0","21.5778","24.3815","22.6735","-0.0500"
"302275.0","21.4141","24.1539","22.0438","-0.0500"
"302276.0","21.5595","23.9466","21.8016","-0.0500"
"302277.0","21.3982","23.6391","21.5999","-0.0500"
"302278.0","21.4089","23.2125","21.5044","-0.0500"
"302279.0","21.2859","22.7146","21.3951","-0.0500"
"302280.0","21.4874","22.2514","21.4413","-0.0500"
"302281.0","21.5358","21.8499","21.4885","-0.0500"
"302282.0","21.2245","21.5439","21.3565","-0.0500"
"302283.0","21.7356","21.4628","21.5461","-0.0500"
"302284.0","22.9594","21.6009","22.2527","-0.0500"
"302285.0","23.6890","21.8284","22.9709","-0.0500"
"302286.0","23.6672","22.0392","23.3190","-0.0500"
"302287.0","23.2730","22.2267","23.2960","-0.0500"
"302288.0","22.3214","22.3179","22.8087","-0.0500"
"302289.0","22.3214","22.4215","22.5651","-0.0500"
"302290.0","20.6695","22.3397","21.6173","-0.0500"
"302291.0","19.0404","22.0901","20.3288","-0.0500"
"302292.0","18.6838","21.8361","19.5063","-0.0500"
"302293.0","19.0275","21.5653","19.2669","-0.0500"
"302294.0","19.1841","21.1877","19.2255","-0.0500"
"302295.0","19.1198","20.7308","19.1727","-0.0500"
"302296.0","19.0386","20.2680","19.1056","-0.0500"
"302297.0","19.3281","19.8735","19.2169","-0.0500"
"302298.0","19.3786","19.5792","19.2978","-0.0500"
"302299.0","19.0885","19.2559","19.1931","-0.0500"
"302300.0","19.3506","19.1240","19.2718","-0.0500"
"302301.0","20.2864","19.2486","19.7791","-0.0500"
"302302.0","21.0924","19.4895","20.4357","-0.0500"
"302303.0","21.2718","19.7139","20.8538","-0.0500"
"302304.0","20.9320","19.8887","20.8929","-0.0500"
"302305.0","20.0869","19.9854","20.4899","-0.0500"
"302306.0","18.7639","19.9579","19.6269","-0.0500"
"302307.0","17.0382","19.7289","18.3326","-0.0500"
"302308.0","16.4477","19.4358","17.3901","-0.0500"
"302309.0","16.7735","19.2043","17.0818","-0.0500"
"302310.0","16.6447","18.9337","16.8632","-0.0500"
"302311.0","16.5402","18.5591","16.7017","-0.0500"
"302312.0","16.5304","18.1029","16.6160","-0.0500"
"302313.0","16.8758","17.6633","16.7459","-0.0500"
"302314.0","16.8428","17.2544","16.7943","-0.0500"
"302315.0","16.7579","16.9215","16.7761","-0.0500"
"302316.0","16.7350","16.7186","16.7556","-0.0500"
"302317.0","17.7217","16.7870","17.2386","-0.0500"
"302318.0","18.8974","17.0319","18.0680","-0.0500"
"302319.0","19.4629","17.3009","18.7654","-0.0500"
"302320.0","19.6890","17.6053","19.2272","-0.0500"
"302321.0","19.0979","17.8611","19.1625","-0.0500"
"302322.0","17.8590","17.9939","18.5108","-0.0500"
"302323.0","16.3482","17.9412","17.4295","-0.0500"
"302324.0","15.5439","17.8113","16.4867","-0.0500"
"302325.0","15.7106","17.7066","16.0986","-0.0500"
"302326.0","16.2172","17.6548","16.1579","-0.0500"
"302327.0","16.3527","17.5179","16.2553","-0.0500"
"302328.0","16.2350","17.2516","16.2451","-0.0500"
"302329.0","16.4473","16.9501","16.3462","-0.0500"
"302330.0","16.8493","16.6661","16.5978","-0.0500"
"302331.0","16.8312","16.4394","16.7145","-0.0500"
"302332.0","16.8656","16.3401","16.7900","-0.0500"
"302333.0","17.4000","16.4453","17.0950","-0.0500"
"302334.0","18.7365","16.7645","17.9158","-0.0500"
"302335.0","18.7365","17.0671","18.3261","-0.0500"
"302336.0","19.6930","17.4147","19.0096","-0.0500"
"302337.0","20.0821","17.7877","19.5458","-0.0500"
"302338.0","19.8051","18.1447","19.6755","-0.0500"
"302339.0","18.9816","18.3981","19.3285","-0.0500"
"302340.0","17.3203","18.4452","18.3244","-0.0500"
"302341.0","16.2712","18.3892","17.2978","-0.0500"
"302342.0","16.3250","18.3351","16.8114","-0.0500"
"302343.0","16.6205","18.2572","16.7160","-0.0500"
"302344.0","16.9220","18.0757","16.8190","-0.0500"
"302345.0","16.8686","17.8889","16.8438","-0.0500"
"302346.0","16.9272","17.6124","16.8855","-0.0500"
"302347.0","17.3776","17.3419","17.1315","-0.0500"
"302348.0","17.4357","17.1050","17.2836","-0.0500"
"302349.0","17.4620","16.9530","17.3728","-0.0500"
"302350.0","17.8016","17.0011","17.5872","-0.0500"
"302351.0","18.8736","17.2614","18.2304","-0.0500"
"302352.0","20.1104","17.6399","19.1704","-0.0500"
"302353.0","20.4670","18.0246","19.8187","-0.0500"
"302354.0","20.4235","18.3747","20.1211","-0.0500"
"302355.0","19.6514","18.6530","19.8862","-0.0500"
"302356.0","18.1133","18.7716","18.9998","-0.0500"
"302357.0","16.7859","18.7124","17.8929","-0.0500"
"302358.0","16.6357","18.6325","17.2643","-0.0500"
"302359.0","16.7951","18.5658","17.0297","-0.0500"
"302360.0","17.0656","18.4922","17.0477","-0.0500"
"302361.0","17.0208","18.3069","17.0342","-0.0500"
"302362.0","17.1710","18.0129","17.1026","-0.0500"
"302363.0","17.7400","17.7402","17.4213","-0.0500"
"302364.0","17.6525","17.4631","17.5369","-0.0500"
"302365.0","17.5367","17.2517","17.5368","-0.0500"
"302366.0","17.8789","17.2282","17.7078","-0.0500"
"302367.0","19.0641","17.4560","18.3860","-0.0500"
"302368.0","20.0808","17.8006","19.2334","-0.0500"
"302369.0","20.7191","18.1930","19.9762","-0.0500"
"302370.0","20.9191","18.5783","20.4477","-0.0500"
"302371.0","20.1766","18.8939","20.3122","-0.0500"
"302372.0","18.9892","19.0757","19.6507","-0.0500"
"302373.0","17.5876","19.0605","18.6192","-0.0500"
"302374.0","16.9344","18.9887","17.7768","-0.0500"
"302375.0","17.2276","18.9578","17.5022","-0.0500"
"302376.0","17.5685","18.9267","17.5353","-0.0500"
"302377.0","17.6677","18.7871","17.6015","-0.0500"
"302378.0","17.7877","18.5578","17.6946","-0.0500"
"302379.0","18.0454","18.2904","17.8700","-0.0500"
"302380.0","18.0454","18.0030","17.9577","-0.0500"
"302381.0","18.1266","17.7980","18.0421","-0.0500"
"302382.0","18.0809","17.7072","18.0615","-0.0500"
"302383.0","17.9503","17.7434","18.0059","-0.0500"
"302384.0","18.5924","17.9092","18.2991","-0.0500"
"302385.0","19.8876","18.1752","19.0933","-0.0500"
"302386.0","20.7302","18.4914","19.9118","-0.0500"
"302387.0","20.7576","18.8004","20.3347","-0.0500"
"302388.0","20.2213","19.0438","20.2780","-0.0500"
"302389.0","19.1577","19.1550","19.7178","-0.0500"
"302390.0","17.8442","19.1349","18.7810","-0.0500"
"302391.0","16.5036","18.9726","17.6423","-0.0500"
"302392.0","16.5091","18.8154","17.0757","-0.0500"
"302393.0","16.8621","18.7066","16.9689","-0.0500"
"302394.0","17.0228","18.5496","16.9958","-0.0500"
"302395.0","17.0376","18.2646","17.0167","-0.0500"
"302396.0","17.2372","17.9153","17.1269","-0.0500"
"302397.0","17.5524","17.5948","17.3397","-0.0500"
"302398.0","17.6235","17.3350","17.4816","-0.0500"
"302399.0","17.5428","17.1735","17.5122","-0.0500"
"302400.0","17.8506","17.1742","17.6814","-0.0500"
"302401.0","19.1647","17.4403","18.4230","-0.0500"
"302402.0","20.1102","17.8004","19.2666","-0.0500"
"302403.0","20.4146","18.1556","19.8406","-0.0500"
"302404.0","20.0911","18.4625","19.9658","-0.0500"
"302405.0","19.1242","18.6711","19.5450","-0.0500"
"302406.0","17.7657","18.7240","18.6554","-0.0500"
"302407.0","16.2086","18.5896","17.4320","-0.0500"
"302408.0","16.1388","18.4411","16.7854","-0.0500"
"302409.0","16.4796","18.3348","16.6325","-0.0500"
"302410.0","16.6018","18.2099","16.6171","-0.0500"
"302411.0","16.4372","17.9372","16.5272","-0.0500"
"302412.0","16.5176","17.5779","16.5224","-0.0500"
"302413.0","16.8833","17.2248","16.7028","-0.0500"
"302414.0","16.9514","16.9108","16.8271","-0.0500"
"302415.0","16.8436","16.6828","16.8354","-0.0500"
"302416.0","16.8634","16.5925","16.8494","-0.0500"
"302417.0","18.1286","16.7845","17.4890","-0.0500"
"302418.0","19.3774","17.1084","18.4332","-0.0500"
"302419.0","19.7543","17.4359","19.0937","-0.0500"
"302420.0","19.8780","17.7635","19.4859","-0.0500"
"302421.0","19.0241","18.0222","19.2550","-0.0500"
"302422.0","17.5387","18.1243","18.3968","-0.0500"
"302423.0","16.2719","18.0631","17.3343","-0.0500"
"302424.0","15.8211","17.9501","16.5777","-0.0500"
"302425.0","16.0757","17.8733","16.3267","-0.0500"
"302426.0","16.0757","17.7945","16.2012","-0.0500"
"302427.0","16.2580","17.6075","16.2296","-0.0500"
"302428.0","16.1849","17.2882","16.2073","-0.0500"
"302429.0","15.9702","16.9098","16.0887","-0.0500"
"302430.0","16.3048","16.5525","16.1968","-0.0500"
"302431.0","16.4887","16.2990","16.3427","-0.0500"
"302432.0","16.3794","16.1830","16.3611","-0.0500"
"302433.0","16.5924","16.2151","16.4767","-0.0500"
"302434.0","17.2448","16.3575","16.8608","-0.0500"
"302435.0","18.4407","16.5940","17.6507","-0.0500"
"302436.0","19.1405","16.9004","18.3956","-0.0500"
"302437.0","19.2977","17.2044","18.8467","-0.0500"
"302438.0","18.8460","17.4705","18.8463","-0.0500"
"302439.0","17.6087","17.6344","18.2275","-0.0500"
"302440.0","16.2580","17.6297","17.2428","-0.0500"
"302441.0","15.4717","17.5280","16.3572","-0.0500"
"302442.0","15.5091","17.4410","15.9332","-0.0500"
"302443.0","15.8871","17.3704","15.9101","-0.0500"
"302444.0","15.9616","17.2421","15.9359","-0.0500"
"302445.0","15.8725","16.9853","15.9042","-0.0500"
"302446.0","16.0517","16.6764","15.9779","-0.0500"
"302447.0","16.1436","16.3610","16.0608","-0.0500"
"302448.0","16.2088","16.0973","16.1348","-0.0500"
"302449.0","15.9838","15.9348","16.0593","-0.0500"
"302450.0","16.3350","15.9425","16.1971","-0.0500"
"302451.0","17.9011","16.1854","17.0491","-0.0500"
"302452.0","18.8048","16.5150","17.9270","-0.0500"
"302453.0","19.0108","16.8274","18.4689","-0.0500"
"302454.0","18.6884","17.1000","18.5786","-0.0500"
"302455.0","17.7341","17.2862","18.1564","-0.0500"
"302456.0","16.2393","17.3050","17.1978","-0.0500"
"302457.0","15.3350","17.2241","16.2664","-0.0500"
"302458.0","15.2599","17.1292","15.7632","-0.0500"
"302459.0","15.5451","17.0854","15.6541","-0.0500"
"302460.0","15.3728","16.9891","15.5135","-0.0500"
"302461.0","15.4961","16.7486","15.5048","-0.0500"
"302462.0","15.6513","16.4333","15.5780","-0.0500"
"302463.0","15.9534","16.1275","15.7657","-0.0500"
"302464.0","16.1256","15.8713","15.9457","-0.0500"
"302465.0","15.8927","15.6871","15.9192","-0.0500"
"302466.0","16.2693","15.6901","16.0943","-0.0500"
"302467.0","17.3649","15.8931","16.7296","-0.0500"
"302468.0","18.2343","16.1906","17.4820","-0.0500"
"302469.0","18.6494","16.5010","18.0657","-0.0500"
"302470.0","18.7504","16.8388","18.4081","-0.0500"
"302471.0","17.9394","17.0831","18.1737","-0.0500"
"302472.0","17.9394","17.3119","18.0565","-0.0500"
"302473.0","16.7048","17.3870","17.3807","-0.0500"
"302474.0","15.4273","17.3172","16.4040","-0.0500"
"302475.0","15.0342","17.2314","15.7191","-0.0500"
"302476.0","15.3669","17.1411","15.5430","-0.0500"
"302477.0","15.6379","16.9684","15.5905","-0.0500"
"302478.0","15.5166","16.6966","15.5535","-0.0500"
"302479.0","15.5535","16.3870","15.5535","-0.0500"
"302480.0","15.9406","16.1061","15.7471","-0.0500"
"302481.0","15.9888","15.9110","15.8679","-0.0500"
"302482.0","15.8884","15.7059","15.8782","-0.0500"
"302483.0","15.9210","15.6275","15.8996","-0.0500"
"302484.0","16.6680","15.7516","16.2838","-0.0500"
"302485.0","17.9586","16.0440","17.1212","-0.0500"
"302486.0","18.4542","16.3528","17.7877","-0.0500"
"302487.0","18.6629","16.6553","18.2253","-0.0500"
"302488.0","18.1079","16.9144","18.1666","-0.0500"
"302489.0","16.8445","17.0435","17.5055","-0.0500"
"302490.0","15.6103","17.0104","16.5579","-0.0500"
"302491.0","14.9008","16.9017","15.7294","-0.0500"
"302492.0","15.1310","16.8259","15.4302","-0.0500"
"302493.0","15.2747","16.7613","15.3524","-0.0500"
"302494.0","15.3136","16.6258","15.3330","-0.0500"
"302495.0","15.0850","16.3385","15.2090","-0.0500"
"302496.0","15.3582","16.0289","15.2836","-0.0500"
"302497.0","15.6375","15.7263","15.4606","-0.0500"
"302498.0","15.5354","15.4691","15.4980","-0.0500"
"302499.0","15.5839","15.3430","15.5409","-0.0500"
"302500.0","16.0820","15.3902","15.8115","-0.0500"
"302501.0","17.2171","15.6218","16.5143","-0.0500"
"302502.0","17.9901","15.9078","17.2522","-0.0500"
"302503.0","18.2317","16.2035","17.7420","-0.0500"
"302504.0","17.8112","16.4532","17.7766","-0.0500"
"302505.0","16.9320","16.6379","17.3543","-0.0500"
"302506.0","15.6953","16.6716","16.5248","-0.0500"
"302507.0","14.6960","16.5775","15.6104","-0.0500"
"302508.0","14.6564","16.4896","15.1334","-0.0500"
"302509.0","14.8597","16.4172","14.9965","-0.0500"
"302510.0","14.9197","16.3009","14.9581","-0.0500"
"302511.0","14.9103","16.0702","14.9342","-0.0500"
"302512.0","15.0927","15.7805","15.0134","-0.0500"
"302513.0","15.2676","15.4841","15.1405","-0.0500"
"302514.0","15.1896","15.2219","15.1651","-0.0500"
"302515.0","15.2898","15.0577","15.2274","-0.0500"
"302516.0","15.4911","15.0373","15.3593","-0.0500"
"302517.0","15.4911","15.1168","15.4252","-0.0500"
"302518.0","16.4758","15.2987","15.9505","-0.0500"
"302519.0","17.4660","15.5594","16.7082","-0.0500"
"302520.0","17.7202","15.8394","17.2142","-0.0500"
"302521.0","17.5622","16.1046","17.3882","-0.0500"
"302522.0","16.6788","16.2632","17.0335","-0.0500"
"302523.0","15.4479","16.2812","16.2407","-0.0500"
"302524.0","14.4513","16.2074","15.3460","-0.0500"
"302525.0","13.9113","16.0696","14.6287","-0.0500"
"302526.0","14.3028","15.9507","14.4658","-0.0500"
"302527.0","14.4978","15.8514","14.4818","-0.0500"
"302528.0","14.1860","15.6224","14.3339","-0.0500"
"302529.0","14.3306","15.3089","14.3323","-0.0500"
"302530.0","14.6205","14.9989","14.4764","-0.0500"
"302531.0","14.5627","14.6990","14.5195","-0.0500"
"302532.0","14.4654","14.4776","14.4925","-0.0500"
"302533.0","14.5824","14.3911","14.5374","-0.0500"
"302534.0","15.4129","14.4872","14.9752","-0.0500"
"302535.0","16.2105","14.7172","15.5928","-0.0500"
"302536.0","16.6828","14.9552","16.1378","-0.0500"
"302537.0","16.7478","15.1802","16.4428","-0.0500"
"302538.0","16.1585","15.3774","16.3007","-0.0500"
"302539.0","15.1721","15.4616","15.7364","-0.0500"
"302540.0","13.8348","15.3830","14.7856","-0.0500"
"302541.0","13.3286","15.2596","14.0571","-0.0500"
"302542.0","13.6551","15.1786","13.8561","-0.0500"
"302543.0","13.8688","15.1072","13.8624","-0.0500"
"302544.0","13.8300","14.9489","13.8462","-0.0500"
"302545.0","13.8189","14.7097","13.8325","-0.0500"
"302546.0","13.9671","14.4382","13.8998","-0.0500"
"302547.0","14.1994","14.1833","14.0496","-0.0500"
"302548.0","14.0664","13.9741","14.0580","-0.0500"
"302549.0","14.0490","13.8618","14.0535","-0.0500"
"302550.0","14.6676","13.9451","14.3605","-0.0500"
"302551.0","15.4990","14.1621","14.9298","-0.0500"
"302552.0","16.1417","14.4108","15.5357","-0.0500"
"302553.0","16.2105","14.6450","15.8731","-0.0500"
"302554.0","15.8492","14.8469","15.8611","-0.0500"
"302555.0","15.0195","14.9669","15.4403","-0.0500"
"302556.0","13.7901","14.9492","14.6152","-0.0500"
"302557.0","12.8445","14.8137","13.7298","-0.0500"
"302558.0","12.9059","14.6977","13.3178","-0.0500"
"302559.0","13.1008","14.6029","13.2093","-0.0500"
"302560.0","13.1801","14.4541","13.1947","-0.0500"
"302561.0","13.1602","14.2202","13.1774","-0.0500"
"302562.0","13.3097","13.9370","13.2436","-0.0500"
"302563.0","13.3097","13.6470","13.2766","-0.0500"
"302564.0","13.6181","13.4238","13.4474","-0.0500"
"302565.0","13.4827","13.2702","13.4651","-0.0500"
"302566.0","13.4027","13.2314","13.4339","-0.0500"
"302567.0","13.7280","13.3198","13.5809","-0.0500"
"302568.0","14.7967","13.5089","14.1888","-0.0500"
"302569.0","15.5597","13.7548","14.8742","-0.0500"
"302570.0","15.6379","14.0005","15.2561","-0.0500"
"302571.0","15.5950","14.2440","15.4256","-0.0500"
"302572.0","14.6786","14.3809","15.0521","-0.0500"
"302573.0","13.5086","14.4008","14.2803","-0.0500"
"302574.0","12.5309","14.2921","13.4056","-0.0500"
"302575.0","12.3650","14.1803","12.8853","-0.0500"
"302576.0","12.6029","14.1003","12.7441","-0.0500"
"302577.0","12.7908","14.0066","12.7674","-0.0500"
"302578.0","12.7033","13.7973","12.7353","-0.0500"
"302579.0","12.7380","13.5151","12.7367","-0.0500"
"302580.0","12.8242","13.2337","12.7804","-0.0500"
"302581.0","12.8532","12.9595","12.8168","-0.0500"
"302582.0","12.8592","12.7776","12.8380","-0.0500"
"302583.0","13.1293","12.7397","12.9837","-0.0500"
"302584.0","13.9564","12.8822","13.4701","-0.0500"
"302585.0","14.7881","13.1245","14.1291","-0.0500"
"302586.0","15.2760","13.3919","14.7026","-0.0500"
"302587.0","15.1848","13.6313","14.9437","-0.0500"
"302588.0","14.5498","13.8159","14.7467","-0.0500"
"302589.0","13.3147","13.8736","14.0307","-0.0500"
"302590.0","12.3545","13.8266","13.1926","-0.0500"
"302591.0","11.7986","13.7212","12.4956","-0.0500"
"302592.0","12.0043","13.6357","12.2500","-0.0500"
"302593.0","12.2876","13.5515","12.2688","-0.0500"
"302594.0","12.1726","13.3731","12.2207","-0.0500"
"302595.0","12.2572","13.1200","12.2389","-0.0500"
"302596.0","12.4111","12.8335","12.3250","-0.0500"
"302597.0","12.4404","12.5591","12.3827","-0.0500"
"302598.0","12.3862","12.3427","12.3845","-0.0500"
"302599.0","12.2831","12.2396","12.3338","-0.0500"
"302600.0","12.8062","12.2847","12.5700","-0.0500"
"302601.0","13.8345","12.4883","13.2022","-0.0500"
"302602.0","14.4887","12.7368","13.8455","-0.0500"
"302603.0","14.2816","12.9362","14.0635","-0.0500"
"302604.0","14.0005","13.1189","14.0320","-0.0500"
"302605.0","13.0050","13.1937","13.5185","-0.0500"
"302606.0","11.9218","13.1448","12.7201","-0.0500"
"302607.0","11.1970","13.0205","11.9586","-0.0500"
"302608.0","11.2978","12.9116","11.6282","-0.0500"
"302609.0","11.2978","12.8131","11.4630","-0.0500"
"302610.0","11.5028","12.6827","11.4829","-0.0500"
"302611.0","11.4197","12.4413","11.4513","-0.0500"
"302612.0","11.3742","12.1298","11.4128","-0.0500"
"302613.0","11.3871","11.8404","11.4000","-0.0500"
"302614.0","11.4866","11.5890","11.4433","-0.0500"
"302615.0","11.5440","11.4429","11.4937","-0.0500"
"302616.0","11.4191","11.3926","11.4564","-0.0500"
