Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,LD20 Flow
"55.0","-375.0000","-375.0000","-375.0000","-0.0500"
"56.0","-375.0000","-375.0000","-375.0000","-0.0500"
"57.0","-375.0000","-375.0000","-375.0000","-0.0500"
"58.0","-375.0000","-375.0000","-375.0000","-0.0500"
"59.0","-375.0000","-375.0000","-375.0000","-0.0500"
"60.0","-375.0000","-375.0000","-375.0000","-0.0500"
"61.0","-375.0000","-375.0000","-375.0000","-0.0500"
"62.0","-375.0000","-375.0000","-375.0000","-0.0500"
"63.0","-375.0000","-375.0000","-375.0000","-0.0500"
"64.0","-375.0000","-375.0000","-375.0000","-0.0500"
"65.0","-375.0000","-375.0000","-375.0000","-0.0500"
"66.0","-375.0000","-375.0000","-375.0000","-0.0500"
"67.0","-375.0000","-375.0000","-375.0000","-0.0500"
"68.0","-375.0000","-375.0000","-375.0000","-0.0500"
"69.0","-375.0000","-375.0000","-375.0000","-0.0500"
"70.0","-375.0000","-375.0000","-375.0000","-0.0500"
"71.0","-375.0000","-375.0000","-375.0000","-0.0500"
"72.0","-375.0000","-375.0000","-375.0000","-0.0500"
"73.0","-375.0000","-375.0000","-375.0000","-0.0500"
"74.0","-375.0000","-375.0000","-375.0000","-0.0500"
"75.0","-375.0000","-375.0000","-375.0000","-0.0500"
"76.0","-375.0000","-375.0000","-375.0000","-0.0500"
"77.0","-375.0000","-375.0000","-375.0000","-0.0500"
"78.0","-375.0000","-375.0000","-375.0000","-0.0500"
"79.0","-375.0000","-375.0000","-375.0000","-0.0500"
"80.0","-375.0000","-375.0000","-375.0000","-0.0500"
"81.0","-375.0000","-375.0000","-375.0000","-0.0500"
"82.0","-375.0000","-375.0000","-375.0000","-0.0500"
"83.0","-375.0000","-375.0000","-375.0000","-0.0500"
"84.0","-375.0000","-375.0000","-375.0000","-0.0500"
"85.0","-375.0000","-375.0000","-375.0000","-0.0500"
"86.0","-375.0000","-375.0000","-375.0000","-0.0500"
"87.0","-375.0000","-375.0000","-375.0000","-0.0500"
"88.0","-375.0000","-375.0000","-375.0000","-0.0500"
"89.0","-375.0000","-375.0000","-375.0000","-0.0500"
"90.0","-375.0000","-375.0000","-375.0000","-0.0500"
"91.0","-375.0000","-375.0000","-375.0000","-0.0500"
"92.0","-375.0000","-375.0000","-375.0000","-0.0500"
"93.0","-375.0000","-375.0000","-375.0000","-0.0500"
"94.0","-375.0000","-375.0000","-375.0000","-0.0500"
"95.0","-375.0000","-375.0000","-375.0000","-0.0500"
"96.0","-375.0000","-375.0000","-375.0000","-0.0500"
"97.0","-375.0000","-375.0000","-375.0000","-0.0500"
"98.0","-375.0000","-375.0000","-375.0000","-0.0500"
"99.0","-375.0000","-375.0000","-375.0000","-0.0500"
"100.0","-375.0000","-375.0000","-375.0000","-0.0500"
"101.0","-375.0000","-375.0000","-375.0000","-0.0500"
"102.0","-375.0000","-375.0000","-375.0000","-0.0500"
"103.0","-375.0000","-375.0000","-375.0000","-0.0500"
"104.0","-375.0000","-375.0000","-375.0000","-0.0500"
"105.0","-375.0000","-375.0000","-375.0000","-0.0500"
"106.0","-375.0000","-375.0000","-375.0000","-0.0500"
"107.0","-375.0000","-375.0000","-375.0000","-0.0500"
"108.0","-375.0000","-375.0000","-375.0000","-0.0500"
"109.0","-375.0000","-375.0000","-375.0000","-0.0500"
"110.0","-375.0000","-375.0000","-375.0000","-0.0500"
"111.0","-375.0000","-375.0000","-375.0000","-0.0500"
"112.0","-375.0000","-375.0000","-375.0000","-0.0500"
"113.0","-375.0000","-375.0000","-375.0000","-0.0500"
"114.0","-375.0000","-375.0000","-375.0000","-0.0500"
"115.0","-375.0000","-375.0000","-375.0000","-0.0500"
"116.0","-375.0000","-375.0000","-375.0000","-0.0500"
"117.0","-375.0000","-375.0000","-375.0000","-0.0500"
"118.0","-375.0000","-375.0000","-375.0000","-0.0500"
"119.0","-375.0000","-375.0000","-375.0000","-0.0500"
"120.0","-375.0000","-375.0000","-375.0000","-0.0500"
"121.0","-375.0000","-375.0000","-375.0000","-0.0500"
"122.0","-375.0000","-375.0000","-375.0000","-0.0500"
"123.0","-375.0000","-375.0000","-375.0000","-0.0500"
"124.0","-375.0000","-375.0000","-375.0000","-0.0500"
"125.0","-375.0000","-375.0000","-375.0000","-0.0500"
"126.0","-375.0000","-375.0000","-375.0000","-0.0500"
"127.0","-375.0000","-375.0000","-375.0000","-0.0500"
"128.0","-375.0000","-375.0000","-375.0000","-0.0500"
"129.0","-375.0000","-375.0000","-375.0000","-0.0500"
"130.0","-375.0000","-375.0000","-375.0000","-0.0500"
"131.0","-375.0000","-375.0000","-375.0000","-0.0500"
"132.0","-375.0000","-375.0000","-375.0000","-0.0500"
"133.0","-375.0000","-375.0000","-375.0000","-0.0500"
"134.0","-375.0000","-375.0000","-375.0000","-0.0500"
"135.0","-375.0000","-375.0000","-375.0000","-0.0500"
"136.0","-375.0000","-375.0000","-375.0000","-0.0500"
"137.0","-375.0000","-375.0000","-375.0000","-0.0500"
"138.0","-375.0000","-375.0000","-375.0000","-0.0500"
"139.0","-375.0000","-375.0000","-375.0000","-0.0500"
"140.0","-375.0000","-375.0000","-375.0000","-0.0500"
"141.0","-375.0000","-375.0000","-375.0000","-0.0500"
"142.0","-375.0000","-375.0000","-375.0000","-0.0500"
"143.0","-375.0000","-375.0000","-375.0000","-0.0500"
"144.0","-375.0000","-375.0000","-375.0000","-0.0500"
"145.0","-375.0000","-375.0000","-375.0000","-0.0500"
"146.0","-375.0000","-375.0000","-375.0000","-0.0500"
"147.0","-375.0000","-375.0000","-375.0000","-0.0500"
"148.0","-375.0000","-375.0000","-375.0000","-0.0500"
"149.0","-375.0000","-375.0000","-375.0000","-0.0500"
"150.0","-375.0000","-375.0000","-375.0000","-0.0500"
"151.0","-375.0000","-375.0000","-375.0000","-0.0500"
"152.0","-375.0000","-375.0000","-375.0000","-0.0500"
"153.0","-375.0000","-375.0000","-375.0000","-0.0500"
"154.0","-375.0000","-375.0000","-375.0000","-0.0500"
"155.0","-375.0000","-375.0000","-375.0000","-0.0500"
"156.0","-375.0000","-375.0000","-375.0000","-0.0500"
"157.0","-375.0000","-375.0000","-375.0000","-0.0500"
"158.0","-375.0000","-375.0000","-375.0000","-0.0500"
"159.0","-375.0000","-375.0000","-375.0000","-0.0500"
"160.0","-375.0000","-375.0000","-375.0000","-0.0500"
"161.0","-375.0000","-375.0000","-375.0000","-0.0500"
"162.0","-375.0000","-375.0000","-375.0000","-0.0500"
"163.0","-375.0000","-375.0000","-375.0000","-0.0500"
"164.0","-375.0000","-375.0000","-375.0000","-0.0500"
"165.0","-375.0000","-375.0000","-375.0000","-0.0500"
"166.0","-375.0000","-375.0000","-375.0000","-0.0500"
"167.0","-375.0000","-375.0000","-375.0000","-0.0500"
"168.0","-375.0000","-375.0000","-375.0000","-0.0500"
"169.0","-375.0000","-375.0000","-375.0000","-0.0500"
"170.0","-375.0000","-375.0000","-375.0000","-0.0500"
"171.0","-375.0000","-375.0000","-375.0000","-0.0500"
"172.0","-375.0000","-375.0000","-375.0000","-0.0500"
"173.0","-375.0000","-375.0000","-375.0000","-0.0500"
"174.0","-375.0000","-375.0000","-375.0000","-0.0500"
"175.0","-375.0000","-375.0000","-375.0000","-0.0500"
"176.0","-375.0000","-375.0000","-375.0000","-0.0500"
"177.0","-375.0000","-375.0000","-375.0000","-0.0500"
"178.0","-375.0000","-375.0000","-375.0000","-0.0500"
"179.0","-375.0000","-375.0000","-375.0000","-0.0500"
"180.0","-375.0000","-375.0000","-375.0000","-0.0500"
"181.0","-375.0000","-375.0000","-375.0000","-0.0500"
"182.0","-375.0000","-375.0000","-375.0000","-0.0500"
"183.0","-375.0000","-375.0000","-375.0000","-0.0500"
"184.0","-375.0000","-375.0000","-375.0000","-0.0500"
"185.0","-375.0000","-375.0000","-375.0000","-0.0500"
"186.0","-375.0000","-375.0000","-375.0000","-0.0500"
"187.0","-375.0000","-375.0000","-375.0000","-0.0500"
"188.0","-375.0000","-375.0000","-375.0000","-0.0500"
"189.0","-375.0000","-375.0000","-375.0000","-0.0500"
"190.0","-375.0000","-375.0000","-375.0000","-0.0500"
"191.0","-375.0000","-375.0000","-375.0000","-0.0500"
"192.0","-375.0000","-375.0000","-375.0000","-0.0500"
"193.0","-375.0000","-375.0000","-375.0000","-0.0500"
"194.0","-375.0000","-375.0000","-375.0000","-0.0500"
"195.0","-375.0000","-375.0000","-375.0000","-0.0500"
"196.0","-375.0000","-375.0000","-375.0000","-0.0500"
"197.0","-375.0000","-375.0000","-375.0000","-0.0500"
"198.0","-375.0000","-375.0000","-375.0000","-0.0500"
"199.0","-375.0000","-375.0000","-375.0000","-0.0500"
"200.0","-375.0000","-375.0000","-375.0000","-0.0500"
"201.0","-375.0000","-375.0000","-375.0000","-0.0500"
"202.0","-375.0000","-375.0000","-375.0000","-0.0500"
"203.0","-375.0000","-375.0000","-375.0000","-0.0500"
"204.0","-375.0000","-375.0000","-375.0000","-0.0500"
"205.0","-375.0000","-375.0000","-375.0000","-0.0500"
"206.0","-375.0000","-375.0000","-375.0000","-0.0500"
"207.0","-375.0000","-375.0000","-375.0000","-0.0500"
"208.0","-375.0000","-375.0000","-375.0000","-0.0500"
"209.0","-375.0000","-375.0000","-375.0000","-0.0500"
"210.0","-375.0000","-375.0000","-375.0000","-0.0500"
"211.0","-375.0000","-375.0000","-375.0000","-0.0500"
"212.0","-375.0000","-375.0000","-375.0000","-0.0500"
"213.0","-375.0000","-375.0000","-375.0000","-0.0500"
"214.0","-375.0000","-375.0000","-375.0000","-0.0500"
"215.0","-375.0000","-375.0000","-375.0000","-0.0500"
"216.0","-375.0000","-375.0000","-375.0000","-0.0500"
"217.0","-375.0000","-375.0000","-375.0000","-0.0500"
"218.0","-375.0000","-375.0000","-375.0000","-0.0500"
"219.0","-375.0000","-375.0000","-375.0000","-0.0500"
"220.0","-375.0000","-375.0000","-375.0000","-0.0500"
"221.0","-375.0000","-375.0000","-375.0000","-0.0500"
"222.0","-375.0000","-375.0000","-375.0000","-0.0500"
"223.0","-375.0000","-375.0000","-375.0000","-0.0500"
"224.0","-375.0000","-375.0000","-375.0000","-0.0500"
"225.0","-375.0000","-375.0000","-375.0000","-0.0500"
"226.0","-375.0000","-375.0000","-375.0000","-0.0500"
"227.0","-375.0000","-375.0000","-375.0000","-0.0500"
"228.0","-375.0000","-375.0000","-375.0000","-0.0500"
"229.0","-375.0000","-375.0000","-375.0000","-0.0500"
"230.0","-375.0000","-375.0000","-375.0000","-0.0500"
"231.0","-375.0000","-375.0000","-375.0000","-0.0500"
"232.0","-375.0000","-375.0000","-375.0000","-0.0500"
"233.0","-375.0000","-375.0000","-375.0000","-0.0500"
"234.0","-375.0000","-375.0000","-375.0000","-0.0500"
"235.0","-375.0000","-375.0000","-375.0000","-0.0500"
"236.0","-375.0000","-375.0000","-375.0000","-0.0500"
"237.0","-375.0000","-375.0000","-375.0000","-0.0500"
"238.0","-375.0000","-375.0000","-375.0000","-0.0500"
"239.0","-375.0000","-375.0000","-375.0000","-0.0500"
"240.0","-375.0000","-375.0000","-375.0000","-0.0500"
"241.0","-375.0000","-375.0000","-375.0000","-0.0500"
"242.0","-375.0000","-375.0000","-375.0000","-0.0500"
"243.0","-375.0000","-375.0000","-375.0000","-0.0500"
"244.0","-375.0000","-375.0000","-375.0000","-0.0500"
"245.0","-375.0000","-375.0000","-375.0000","-0.0500"
"246.0","-375.0000","-375.0000","-375.0000","-0.0500"
"247.0","-375.0000","-375.0000","-375.0000","-0.0500"
"248.0","-375.0000","-375.0000","-375.0000","-0.0500"
"249.0","-375.0000","-375.0000","-375.0000","-0.0500"
"250.0","-375.0000","-375.0000","-375.0000","-0.0500"
"251.0","-375.0000","-375.0000","-375.0000","-0.0500"
"252.0","-375.0000","-375.0000","-375.0000","-0.0500"
"253.0","-375.0000","-375.0000","-375.0000","-0.0500"
"254.0","-375.0000","-375.0000","-375.0000","-0.0500"
"255.0","-375.0000","-375.0000","-375.0000","-0.0500"
"256.0","-375.0000","-375.0000","-375.0000","-0.0500"
"257.0","-375.0000","-375.0000","-375.0000","-0.0500"
"258.0","-375.0000","-375.0000","-375.0000","-0.0500"
"259.0","-375.0000","-375.0000","-375.0000","-0.0500"
"260.0","-375.0000","-375.0000","-375.0000","-0.0500"
"261.0","-375.0000","-375.0000","-375.0000","-0.0500"
"262.0","-375.0000","-375.0000","-375.0000","-0.0500"
"263.0","-375.0000","-375.0000","-375.0000","-0.0500"
"264.0","-375.0000","-375.0000","-375.0000","-0.0500"
"265.0","-375.0000","-375.0000","-375.0000","-0.0500"
"266.0","-375.0000","-375.0000","-375.0000","-0.0500"
"267.0","-375.0000","-375.0000","-375.0000","-0.0500"
"268.0","-375.0000","-375.0000","-375.0000","-0.0500"
"269.0","-375.0000","-375.0000","-375.0000","-0.0500"
"270.0","-375.0000","-375.0000","-375.0000","-0.0500"
"271.0","-375.0000","-375.0000","-375.0000","-0.0500"
"272.0","-375.0000","-375.0000","-375.0000","-0.0500"
"273.0","-375.0000","-375.0000","-375.0000","-0.0500"
"274.0","-375.0000","-375.0000","-375.0000","-0.0500"
"275.0","-375.0000","-375.0000","-375.0000","-0.0500"
"276.0","-375.0000","-375.0000","-375.0000","-0.0500"
"277.0","-375.0000","-375.0000","-375.0000","-0.0500"
"278.0","-375.0000","-375.0000","-375.0000","-0.0500"
"279.0","-375.0000","-375.0000","-375.0000","-0.0500"
"280.0","-375.0000","-375.0000","-375.0000","-0.0500"
"281.0","-375.0000","-375.0000","-375.0000","-0.0500"
"282.0","-375.0000","-375.0000","-375.0000","-0.0500"
"283.0","-375.0000","-375.0000","-375.0000","-0.0500"
"284.0","-375.0000","-375.0000","-375.0000","-0.0500"
"285.0","-375.0000","-375.0000","-375.0000","-0.0500"
"286.0","-375.0000","-375.0000","-375.0000","-0.0500"
"287.0","-375.0000","-375.0000","-375.0000","-0.0500"
"288.0","-375.0000","-375.0000","-375.0000","-0.0500"
"289.0","-375.0000","-375.0000","-375.0000","-0.0500"
"290.0","-375.0000","-375.0000","-375.0000","-0.0500"
"291.0","-375.0000","-375.0000","-375.0000","-0.0500"
"292.0","-375.0000","-375.0000","-375.0000","-0.0500"
"293.0","-375.0000","-375.0000","-375.0000","-0.0500"
"294.0","-375.0000","-375.0000","-375.0000","-0.0500"
"295.0","-375.0000","-375.0000","-375.0000","-0.0500"
"296.0","-375.0000","-375.0000","-375.0000","-0.0500"
"297.0","-375.0000","-375.0000","-375.0000","-0.0500"
"298.0","-375.0000","-375.0000","-375.0000","-0.0500"
"299.0","-375.0000","-375.0000","-375.0000","-0.0500"
"300.0","-375.0000","-375.0000","-375.0000","-0.0500"
"301.0","-375.0000","-375.0000","-375.0000","-0.0500"
"302.0","-375.0000","-375.0000","-375.0000","-0.0500"
"303.0","-375.0000","-375.0000","-375.0000","-0.0500"
"304.0","-375.0000","-375.0000","-375.0000","-0.0500"
"305.0","-375.0000","-375.0000","-375.0000","-0.0500"
"306.0","-375.0000","-375.0000","-375.0000","-0.0500"
"307.0","-375.0000","-375.0000","-375.0000","-0.0500"
"308.0","-375.0000","-375.0000","-375.0000","-0.0500"
"309.0","-375.0000","-375.0000","-375.0000","-0.0500"
"310.0","-375.0000","-375.0000","-375.0000","-0.0500"
"311.0","-375.0000","-375.0000","-375.0000","-0.0500"
"312.0","-375.0000","-375.0000","-375.0000","-0.0500"
"313.0","-375.0000","-375.0000","-375.0000","-0.0500"
"314.0","-375.0000","-375.0000","-375.0000","-0.0500"
"315.0","-375.0000","-375.0000","-375.0000","-0.0500"
"316.0","-375.0000","-375.0000","-375.0000","-0.0500"
"317.0","-375.0000","-375.0000","-375.0000","-0.0500"
"318.0","-375.0000","-375.0000","-375.0000","-0.0500"
"319.0","-375.0000","-375.0000","-375.0000","-0.0500"
"320.0","-375.0000","-375.0000","-375.0000","-0.0500"
"321.0","-375.0000","-375.0000","-375.0000","-0.0500"
"322.0","-375.0000","-375.0000","-375.0000","-0.0500"
"323.0","-375.0000","-375.0000","-375.0000","-0.0500"
"324.0","-375.0000","-375.0000","-375.0000","-0.0500"
"325.0","-375.0000","-375.0000","-375.0000","-0.0500"
"326.0","-375.0000","-375.0000","-375.0000","-0.0500"
"327.0","-375.0000","-375.0000","-375.0000","-0.0500"
"328.0","-375.0000","-375.0000","-375.0000","-0.0500"
"329.0","-375.0000","-375.0000","-375.0000","-0.0500"
"330.0","-375.0000","-375.0000","-375.0000","-0.0500"
"331.0","-375.0000","-375.0000","-375.0000","-0.0500"
"332.0","-375.0000","-375.0000","-375.0000","-0.0500"
"333.0","-375.0000","-375.0000","-375.0000","-0.0500"
"334.0","-375.0000","-375.0000","-375.0000","-0.0500"
"335.0","-375.0000","-375.0000","-375.0000","-0.0500"
"336.0","-375.0000","-375.0000","-375.0000","-0.0500"
"337.0","-375.0000","-375.0000","-375.0000","-0.0500"
"338.0","-375.0000","-375.0000","-375.0000","-0.0500"
"339.0","-375.0000","-375.0000","-375.0000","-0.0500"
"340.0","-375.0000","-375.0000","-375.0000","-0.0500"
"341.0","-375.0000","-375.0000","-375.0000","-0.0500"
"342.0","-375.0000","-375.0000","-375.0000","-0.0500"
"343.0","-375.0000","-375.0000","-375.0000","-0.0500"
"344.0","-375.0000","-375.0000","-375.0000","-0.0500"
"345.0","-375.0000","-375.0000","-375.0000","-0.0500"
"346.0","-375.0000","-375.0000","-375.0000","-0.0500"
"347.0","-375.0000","-375.0000","-375.0000","-0.0500"
"348.0","-375.0000","-375.0000","-375.0000","-0.0500"
"349.0","-375.0000","-375.0000","-375.0000","-0.0500"
"350.0","-375.0000","-375.0000","-375.0000","-0.0500"
"351.0","-375.0000","-375.0000","-375.0000","-0.0500"
"352.0","-375.0000","-375.0000","-375.0000","-0.0500"
"353.0","-375.0000","-375.0000","-375.0000","-0.0500"
"354.0","-375.0000","-375.0000","-375.0000","-0.0500"
"355.0","-375.0000","-375.0000","-375.0000","-0.0500"
"356.0","-375.0000","-375.0000","-375.0000","-0.0500"
"357.0","-375.0000","-375.0000","-375.0000","-0.0500"
"358.0","-375.0000","-375.0000","-375.0000","-0.0500"
"359.0","-375.0000","-375.0000","-375.0000","-0.0500"
"360.0","-375.0000","-375.0000","-375.0000","-0.0500"
"361.0","-375.0000","-375.0000","-375.0000","-0.0500"
"362.0","-375.0000","-375.0000","-375.0000","-0.0500"
"363.0","-375.0000","-375.0000","-375.0000","-0.0500"
"364.0","-375.0000","-375.0000","-375.0000","-0.0500"
"365.0","-375.0000","-375.0000","-375.0000","-0.0500"
"366.0","-375.0000","-375.0000","-375.0000","-0.0500"
"367.0","-375.0000","-375.0000","-375.0000","-0.0500"
"368.0","-375.0000","-375.0000","-375.0000","-0.0500"
"369.0","-375.0000","-375.0000","-375.0000","-0.0500"
"370.0","-375.0000","-375.0000","-375.0000","-0.0500"
"371.0","-375.0000","-375.0000","-375.0000","-0.0500"
"372.0","-375.0000","-375.0000","-375.0000","-0.0500"
"373.0","-375.0000","-375.0000","-375.0000","-0.0500"
"374.0","-375.0000","-375.0000","-375.0000","-0.0500"
"375.0","-375.0000","-375.0000","-375.0000","-0.0500"
"376.0","-375.0000","-375.0000","-375.0000","-0.0500"
"377.0","-375.0000","-375.0000","-375.0000","-0.0500"
"378.0","-375.0000","-375.0000","-375.0000","-0.0500"
"379.0","-375.0000","-375.0000","-375.0000","-0.0500"
"380.0","-375.0000","-375.0000","-375.0000","-0.0500"
"381.0","-375.0000","-375.0000","-375.0000","-0.0500"
"382.0","-375.0000","-375.0000","-375.0000","-0.0500"
"383.0","-375.0000","-375.0000","-375.0000","-0.0500"
"384.0","-375.0000","-375.0000","-375.0000","-0.0500"
"385.0","-375.0000","-375.0000","-375.0000","-0.0500"
"386.0","-375.0000","-375.0000","-375.0000","-0.0500"
"387.0","-375.0000","-375.0000","-375.0000","-0.0500"
"388.0","-375.0000","-375.0000","-375.0000","-0.0500"
"389.0","-375.0000","-375.0000","-375.0000","-0.0500"
"390.0","-375.0000","-375.0000","-375.0000","-0.0500"
"391.0","-375.0000","-375.0000","-375.0000","-0.0500"
"392.0","-375.0000","-375.0000","-375.0000","-0.0500"
"393.0","-375.0000","-375.0000","-375.0000","-0.0500"
"394.0","-375.0000","-375.0000","-375.0000","-0.0500"
"395.0","-375.0000","-375.0000","-375.0000","-0.0500"
"396.0","-375.0000","-375.0000","-375.0000","-0.0500"
"397.0","-375.0000","-375.0000","-375.0000","-0.0500"
"398.0","-375.0000","-375.0000","-375.0000","-0.0500"
"399.0","-375.0000","-375.0000","-375.0000","-0.0500"
"400.0","-375.0000","-375.0000","-375.0000","-0.0500"
"401.0","-375.0000","-375.0000","-375.0000","-0.0500"
"402.0","-375.0000","-375.0000","-375.0000","-0.0500"
"403.0","-375.0000","-375.0000","-375.0000","-0.0500"
"404.0","-375.0000","-375.0000","-375.0000","-0.0500"
"405.0","-375.0000","-375.0000","-375.0000","-0.0500"
"406.0","-375.0000","-375.0000","-375.0000","-0.0500"
"407.0","-375.0000","-375.0000","-375.0000","-0.0500"
"408.0","-375.0000","-375.0000","-375.0000","-0.0500"
"409.0","-375.0000","-375.0000","-375.0000","-0.0500"
"410.0","-375.0000","-375.0000","-375.0000","-0.0500"
"411.0","-375.0000","-375.0000","-375.0000","-0.0500"
"412.0","-375.0000","-375.0000","-375.0000","-0.0500"
"413.0","-375.0000","-375.0000","-375.0000","-0.0500"
"414.0","-375.0000","-375.0000","-375.0000","-0.0500"
"415.0","-375.0000","-375.0000","-375.0000","-0.0500"
"416.0","-375.0000","-375.0000","-375.0000","-0.0500"
"417.0","-375.0000","-375.0000","-375.0000","-0.0500"
"418.0","-375.0000","-375.0000","-375.0000","-0.0500"
"419.0","-375.0000","-375.0000","-375.0000","-0.0500"
"420.0","-375.0000","-375.0000","-375.0000","-0.0500"
"421.0","-375.0000","-375.0000","-375.0000","-0.0500"
"422.0","-375.0000","-375.0000","-375.0000","-0.0500"
"423.0","-375.0000","-375.0000","-375.0000","-0.0500"
"424.0","-375.0000","-375.0000","-375.0000","-0.0500"
"425.0","-375.0000","-375.0000","-375.0000","-0.0500"
"426.0","-375.0000","-375.0000","-375.0000","-0.0500"
"427.0","-375.0000","-375.0000","-375.0000","-0.0500"
"428.0","-375.0000","-375.0000","-375.0000","-0.0500"
"429.0","-375.0000","-375.0000","-375.0000","-0.0500"
"430.0","-375.0000","-375.0000","-375.0000","-0.0500"
"431.0","-375.0000","-375.0000","-375.0000","-0.0500"
"432.0","-375.0000","-375.0000","-375.0000","-0.0500"
"433.0","-375.0000","-375.0000","-375.0000","-0.0500"
"434.0","-375.0000","-375.0000","-375.0000","-0.0500"
"435.0","-375.0000","-375.0000","-375.0000","-0.0500"
"436.0","-375.0000","-375.0000","-375.0000","-0.0500"
"437.0","-375.0000","-375.0000","-375.0000","-0.0500"
"438.0","-375.0000","-375.0000","-375.0000","-0.0500"
"439.0","-375.0000","-375.0000","-375.0000","-0.0500"
"440.0","-375.0000","-375.0000","-375.0000","-0.0500"
"441.0","-375.0000","-375.0000","-375.0000","-0.0500"
"442.0","-375.0000","-375.0000","-375.0000","-0.0500"
"443.0","-375.0000","-375.0000","-375.0000","-0.0500"
"444.0","-375.0000","-375.0000","-375.0000","-0.0500"
"445.0","-375.0000","-375.0000","-375.0000","-0.0500"
"446.0","-375.0000","-375.0000","-375.0000","-0.0500"
"447.0","-375.0000","-375.0000","-375.0000","-0.0500"
"448.0","-375.0000","-375.0000","-375.0000","-0.0500"
"449.0","-375.0000","-375.0000","-375.0000","-0.0500"
"450.0","-375.0000","-375.0000","-375.0000","-0.0500"
"451.0","-375.0000","-375.0000","-375.0000","-0.0500"
"452.0","-375.0000","-375.0000","-375.0000","-0.0500"
"453.0","-375.0000","-375.0000","-375.0000","-0.0500"
"454.0","-375.0000","-375.0000","-375.0000","-0.0500"
"455.0","-375.0000","-375.0000","-375.0000","-0.0500"
"456.0","-375.0000","-375.0000","-375.0000","-0.0500"
"457.0","-375.0000","-375.0000","-375.0000","-0.0500"
"458.0","-375.0000","-375.0000","-375.0000","-0.0500"
"459.0","-375.0000","-375.0000","-375.0000","-0.0500"
"460.0","-375.0000","-375.0000","-375.0000","-0.0500"
"461.0","-375.0000","-375.0000","-375.0000","-0.0500"
"462.0","-375.0000","-375.0000","-375.0000","-0.0500"
"463.0","-375.0000","-375.0000","-375.0000","-0.0500"
