Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","3.7625","3.7625","3.7625"
"40.0","3.0815","3.0815","3.6387"
"60.0","2.8661","2.8661","3.4982"
"80.0","2.9806","2.9806","3.4041"
"100.0","3.6937","3.6937","3.4568"
"120.0","3.4856","3.4856","3.4620"
"140.0","2.5616","2.5616","3.2983"
"160.0","1.4373","1.4373","2.9599"
"180.0","1.5735","1.5735","2.7078"
"200.0","2.2568","2.7699","2.6258"
"220.0","2.3692","2.6306","2.5792"
"240.0","1.9033","2.5128","2.4563"
"260.0","1.1722","2.3434","2.2228"
"280.0","1.3915","2.1845","2.0717"
"300.0","2.0744","2.0225","2.0722"
"320.0","1.9451","1.8685","2.0491"
"340.0","1.4844","1.7608","1.9464"
"360.0","0.9307","1.7101","1.7617"
"380.0","1.1129","1.6641","1.6438"
"400.0","1.8283","1.6212","1.6773"
"420.0","1.7709","1.5614","1.6943"
"440.0","1.2616","1.4972","1.6157"
"460.0","0.8160","1.4616","1.4703"
"480.0","0.9102","1.4135","1.3684"
"500.0","1.5728","1.3633","1.4056"
"520.0","1.5657","1.3254","1.4347"
"540.0","1.0267","1.2796","1.3605"
"560.0","0.4630","1.2328","1.1973"
"580.0","0.5085","1.1724","1.0721"
"600.0","1.0741","1.0970","1.0725"
"620.0","1.1403","1.0339","1.0848"
"640.0","0.7875","0.9865","1.0307"
"660.0","0.2091","0.9258","0.8813"
"680.0","0.2865","0.8634","0.7732"
"700.0","0.8764","0.7938","0.7920"
"720.0","0.8493","0.7221","0.8024"
"740.0","1.1914","0.7386","0.8731"
"760.0","2.3657","0.9289","1.1445"
"780.0","3.4242","1.2204","1.5590"
"800.0","3.0731","1.4203","1.8343"
"820.0","1.9023","1.4965","1.8466"
"840.0","1.3505","1.5529","1.7564"
"860.0","1.2052","1.6525","1.6562"
"880.0","1.7821","1.8020","1.6791"
"900.0","2.6911","1.9835","1.8631"
"920.0","2.6249","2.1611","2.0016"
"940.0","2.4777","2.2897","2.0882"
"960.0","1.8194","2.2351","2.0393"
"980.0","4.1447","2.3071","2.4221"
"1000.0","4.8131","2.4811","2.8568"
"1020.0","4.3813","2.7290","3.1340"
"1040.0","4.5649","3.0505","3.3942"
"1060.0","5.6763","3.4976","3.8091"
"1080.0","6.1287","3.9322","4.2309"
"1100.0","6.0731","4.2704","4.5658"
"1120.0","5.2177","4.5297","4.6843"
"1140.0","5.4287","4.8248","4.8197"
"1160.0","5.9760","5.2405","5.0299"
"1180.0","6.0771","5.4337","5.2203"
"1200.0","5.7313","5.5255","5.3132"
"1220.0","5.0683","5.5942","5.2687"
"1240.0","5.4005","5.6778","5.2927"
"1260.0","5.9381","5.7040","5.4100"
"1280.0","6.0659","5.6977","5.5293"
"1300.0","5.6101","5.6514","5.5440"
"1320.0","4.8183","5.6114","5.4120"
"1340.0","5.0425","5.5728","5.3448"
"1360.0","5.7272","5.5479","5.4144"
"1380.0","6.0615","5.5464","5.5320"
"1400.0","5.6093","5.5342","5.5461"
"1420.0","4.7832","5.5057","5.4074"
"1440.0","4.5287","5.4185","5.2476"
"1460.0","5.1803","5.3427","5.2354"
"1480.0","5.4951","5.2856","5.2826"
"1500.0","4.9949","5.2241","5.2303"
"1520.0","4.1210","5.1544","5.0286"
"1540.0","4.0990","5.0600","4.8596"
"1560.0","4.6820","4.9555","4.8273"
"1580.0","4.9282","4.8422","4.8457"
"1600.0","4.4269","4.7239","4.7695"
"1620.0","3.4573","4.5913","4.5309"
"1640.0","3.4525","4.4837","4.3348"
"1660.0","3.9656","4.3623","4.2677"
"1680.0","4.0745","4.2202","4.2326"
"1700.0","3.7411","4.0948","4.1432"
"1720.0","2.5758","3.9403","3.8582"
"1740.0","2.6977","3.8002","3.6472"
"1760.0","3.1363","3.6456","3.5543"
"1780.0","3.5279","3.5056","3.5495"
"1800.0","3.2410","3.3870","3.4934"
"1820.0","2.1951","3.2607","3.2574"
"1840.0","3.0644","3.2219","3.2223"
"1860.0","3.5026","3.1756","3.2732"
"1880.0","3.3409","3.1023","3.2855"
"1900.0","2.4519","2.9733","3.1340"
"1920.0","2.5623","2.9720","3.0300"
"1940.0","3.4965","3.0519","3.1148"
"1960.0","4.0074","3.1390","3.2771"
"1980.0","3.5257","3.1388","3.3223"
"2020.0","3.0208","3.2022","3.2269"
"2040.0","3.4228","3.2380","3.2625"
"2060.0","4.0707","3.2948","3.4094"
"2080.0","3.5044","3.3112","3.4267"
"2100.0","2.7695","3.3429","3.3072"
"2120.0","2.7529","3.3620","3.2064"
"2140.0","2.8580","3.2982","3.1431"
"2160.0","2.8491","3.1823","3.0896"
"2180.0","2.2882","3.0586","2.9439"
"2200.0","1.3049","2.8841","2.6459"
"2220.0","1.2765","2.7097","2.3969"
"2240.0","1.8739","2.5548","2.3018"
"2260.0","2.2986","2.3776","2.3012"
"2280.0","1.9533","2.2225","2.2380"
"2300.0","1.0181","2.0473","2.0162"
"2320.0","1.0178","1.8738","1.8347"
"2340.0","1.6291","1.7509","1.7973"
"2360.0","1.8080","1.6468","1.7992"
"2380.0","1.6301","1.5810","1.7685"
"2400.0","0.6343","1.5140","1.5623"
"2420.0","0.8233","1.4686","1.4279"
"2440.0","1.1729","1.3985","1.3815"
"2460.0","1.6562","1.3343","1.4315"
"2480.0","1.6699","1.3060","1.4748"
"2500.0","0.6539","1.2695","1.3256"
"2520.0","0.5296","1.2207","1.1808"
"2540.0","1.1171","1.1695","1.1693"
"2560.0","1.7735","1.1661","1.2791"
"2580.0","1.3846","1.1415","1.2983"
"2600.0","0.4004","1.1181","1.1350"
"2620.0","0.1798","1.0538","0.9614"
"2640.0","0.5240","0.9889","0.8819"
"2660.0","1.4067","0.9640","0.9773"
"2680.0","0.7223","0.8692","0.9309"
"2700.0","0.0857","0.8124","0.7772"
"2720.0","0.0047","0.7599","0.6368"
"2740.0","0.3857","0.6867","0.5911"
"2760.0","2.2571","0.7351","0.8940"
"2780.0","3.8066","0.9773","1.4236"
"2800.0","3.0885","1.2461","1.7263"
"2820.0","1.5215","1.3803","1.6891"
"2840.0","1.0938","1.4373","1.5808"
"2860.0","1.9259","1.4892","1.6436"
"2880.0","2.1419","1.6311","1.7342"
"2900.0","1.5555","1.7781","1.7017"
"2920.0","1.7159","1.9492","1.7043"
"2940.0","2.2704","2.1377","1.8072"
"2960.0","2.8731","2.1993","2.0010"
"2980.0","2.9527","2.1139","2.1740"
"3000.0","2.2782","2.0329","2.1930"
"3020.0","2.3716","2.1179","2.2255"
"3040.0","3.1077","2.3193","2.3859"
"3060.0","3.8035","2.5071","2.6436"
"3080.0","3.7877","2.6716","2.8516"
"3100.0","3.3025","2.8463","2.9336"
"3120.0","3.4786","3.0226","3.0327"
"3140.0","4.0726","3.2028","3.2218"
"3160.0","5.2251","3.4380","3.5860"
"3180.0","5.2094","3.6637","3.8812"
"3200.0","4.5926","3.8951","4.0105"
"3220.0","5.0362","4.1616","4.1970"
"3240.0","5.4194","4.3927","4.4192"
"3260.0","6.2475","4.6372","4.7517"
"3280.0","6.0520","4.8636","4.9881"
"3300.0","5.3974","5.0731","5.0625"
"3320.0","5.2722","5.2524","5.1006"
"3340.0","5.7029","5.4155","5.2101"
"3360.0","6.2987","5.5228","5.4081"
"3380.0","6.0734","5.6092","5.5290"
"3400.0","5.3107","5.6810","5.4893"
"3420.0","5.2790","5.7053","5.4511"
"3440.0","5.5767","5.7210","5.4739"
"3460.0","6.0565","5.7019","5.5799"
"3480.0","5.9764","5.6944","5.6519"
"3500.0","5.0168","5.6563","5.5365"
"3520.0","4.9863","5.6277","5.4364"
"3540.0","5.1696","5.5744","5.3879"
"3560.0","5.9261","5.5372","5.4858"
"3580.0","5.6784","5.4977","5.5208"
"3600.0","5.0255","5.4691","5.4308"
"3620.0","4.3097","5.3722","5.2269"
"3640.0","4.7751","5.2920","5.1448"
"3660.0","5.3569","5.2221","5.1833"
"3680.0","5.1252","5.1370","5.1728"
"3700.0","4.5218","5.0875","5.0544"
"3720.0","4.0352","4.9924","4.8691"
"3740.0","4.0979","4.8852","4.7289"
"3760.0","4.6902","4.7616","4.7219"
"3780.0","4.4728","4.6410","4.6766"
"3800.0","3.5753","4.4960","4.4763"
"3820.0","3.1154","4.3766","4.2289"
"3840.0","3.4274","4.2418","4.0832"
"3860.0","4.0287","4.1090","4.0733"
"3880.0","3.5651","3.9530","3.9809"
"3900.0","2.9231","3.7931","3.7885"
"3920.0","2.2426","3.6138","3.5075"
"3940.0","2.7520","3.4793","3.3701"
"3960.0","3.5112","3.3613","3.3957"
"3980.0","3.5182","3.2659","3.4180"
"4020.0","2.2653","3.0948","3.1039"
"4040.0","2.7919","3.0313","3.0471"
"4060.0","3.5935","2.9878","3.1465"
"4080.0","3.3848","2.9698","3.1898"
"4100.0","2.8437","2.9618","3.1269"
"4120.0","2.8102","3.0186","3.0693"
"4140.0","3.0712","3.0505","3.0696"
"4160.0","3.7457","3.0740","3.1926"
"4180.0","3.7141","3.0935","3.2874"
"4200.0","3.3336","3.1554","3.2958"
"4220.0","3.0373","3.2326","3.2488"
"4240.0","3.1717","3.2706","3.2348"
"4260.0","3.8645","3.2977","3.3493"
"4280.0","3.7317","3.3324","3.4188"
"4300.0","2.7917","3.3272","3.3048"
"4320.0","1.9628","3.2424","3.0608"
"4340.0","1.7526","3.1106","2.8229"
"4360.0","2.6418","3.0002","2.7900"
"4380.0","2.4337","2.8721","2.7252"
"4400.0","1.7336","2.7121","2.5449"
"4420.0","1.3170","2.5401","2.3217"
"4440.0","1.3847","2.3614","2.1513"
"4460.0","2.1644","2.1914","2.1537"
"4480.0","2.0606","2.0243","2.1368"
"4500.0","1.2272","1.8678","1.9714"
"4520.0","0.8972","1.7613","1.7761"
"4540.0","1.2777","1.7138","1.6855"
"4560.0","2.0792","1.6575","1.7570"
"4580.0","1.8425","1.5984","1.7726"
"4600.0","1.1094","1.5360","1.6520"
"4620.0","0.7049","1.4748","1.4798"
"4640.0","1.0947","1.4458","1.4098"
"4660.0","1.7781","1.4071","1.4768"
"4680.0","1.5099","1.3521","1.4828"
"4700.0","1.0608","1.3354","1.4061"
"4720.0","0.4205","1.2878","1.2269"
"4740.0","0.6388","1.2239","1.1199"
"4760.0","1.4809","1.1641","1.1856"
"4780.0","1.3282","1.1126","1.2115"
"4800.0","0.8035","1.0820","1.1373"
"4820.0","0.2478","1.0363","0.9756"
"4840.0","0.4078","0.9676","0.8724"
"4860.0","0.9666","0.8865","0.8895"
"4880.0","0.8144","0.8169","0.8758"
"4900.0","0.6908","0.7799","0.8422"
"4920.0","-1.2153","0.6163","0.4681"
"4940.0","3.2351","0.8760","0.9712"
"4960.0","3.8221","1.1101","1.4895"
"4980.0","4.2741","1.4047","1.9958"
"5000.0","0.9740","1.4217","1.8101"
"5020.0","0.5797","1.4549","1.5863"
"5040.0","1.9431","1.6085","1.6512"
"5060.0","1.9263","1.7044","1.7012"
"5080.0","3.1372","1.9367","1.9623"
"5100.0","1.3998","2.0076","1.8600"
"5120.0","2.1992","2.3491","1.9217"
"5140.0","1.7288","2.1984","1.8866"
"5160.0","3.1328","2.1295","2.1132"
"5180.0","3.4662","2.0487","2.3592"
"5200.0","3.0358","2.2549","2.4822"
"5220.0","2.6979","2.4667","2.5214"
"5240.0","3.0386","2.5763","2.6155"
"5260.0","4.2453","2.8082","2.9118"
"5280.0","4.5839","2.9528","3.2158"
"5300.0","4.4455","3.2574","3.4394"
"5320.0","4.1276","3.4502","3.5645"
"5340.0","4.1755","3.6949","3.6756"
"5360.0","5.4940","3.9310","4.0062"
"5380.0","5.6695","4.1514","4.3086"
"5400.0","5.5988","4.4077","4.5432"
"5420.0","4.8128","4.6192","4.5922"
"5440.0","5.2537","4.8407","4.7125"
"5460.0","6.3526","5.0514","5.0107"
"5480.0","6.0239","5.1954","5.1949"
"5500.0","5.5193","5.3028","5.2539"
"5520.0","5.0295","5.3930","5.2131"
"5540.0","5.3705","5.5125","5.2417"
"5560.0","6.2424","5.5873","5.4237"
"5580.0","6.0061","5.6210","5.5296"
"5600.0","5.7178","5.6329","5.5638"
"5620.0","5.0320","5.6548","5.4671"
"5640.0","5.2261","5.6520","5.4233"
"5660.0","5.7566","5.5924","5.4839"
"5680.0","6.0985","5.5999","5.5956"
"5700.0","5.5034","5.5983","5.5789"
"5720.0","4.8284","5.5782","5.4424"
"5740.0","4.9697","5.5381","5.3565"
"5760.0","5.3687","5.4507","5.3587"
"5780.0","5.4867","5.3988","5.3820"
"5800.0","5.2933","5.3563","5.3659"
"5820.0","4.4923","5.3024","5.2070"
