Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"6920.0","2.3362","2.9164","3.0351"
"6940.0","2.0972","2.8324","2.8646"
"6960.0","2.3405","2.7372","2.7693"
"6980.0","3.2959","2.7214","2.8650"
"7000.0","3.0486","2.7109","2.8984"
"7020.0","2.5114","2.7241","2.8280"
"7040.0","2.3778","2.7118","2.7462"
"7060.0","2.8239","2.7033","2.7603"
"7080.0","3.3874","2.7227","2.8743"
"7100.0","3.5182","2.7737","2.9914"
"7120.0","2.7323","2.8133","2.9443"
"7140.0","2.3748","2.8411","2.8407"
"7160.0","2.9802","2.9050","2.8661"
"7180.0","3.5117","2.9266","2.9835"
"7200.0","3.1938","2.9411","3.0217"
"7220.0","1.8543","2.8754","2.8095"
"7240.0","1.1102","2.7487","2.5005"
"7260.0","1.5774","2.6240","2.3327"
"7280.0","2.1857","2.5039","2.3059"
"7300.0","1.8737","2.3394","2.2274"
"7320.0","0.7720","2.1434","1.9627"
"7340.0","0.7864","1.9845","1.7489"
"7360.0","1.3581","1.8223","1.6778"
"7380.0","1.6932","1.6405","1.6806"
"7400.0","1.4613","1.4672","1.6407"
"7420.0","0.6271","1.3445","1.4564"
"7440.0","0.4864","1.2821","1.2801"
"7460.0","0.9326","1.2177","1.2169"
"7480.0","1.4898","1.1481","1.2665"
"7500.0","1.2200","1.0827","1.2581"
"7520.0","0.5379","1.0593","1.1271"
"7540.0","0.5040","1.0310","1.0138"
"7560.0","0.8942","0.9846","0.9921"
"7580.0","1.4475","0.9601","1.0749"
"7600.0","0.8246","0.8964","1.0294"
"7620.0","0.3291","0.8666","0.9021"
"7640.0","0.2214","0.8401","0.7783"
"7660.0","0.2660","0.7735","0.6852"
"7680.0","0.8862","0.7131","0.7217"
"7700.0","0.6662","0.6577","0.7116"
"7720.0","0.0383","0.6078","0.5892"
"7740.0","-0.0185","0.5555","0.4787"
"7760.0","0.0557","0.4717","0.4018"
"7780.0","0.6035","0.3872","0.4385"
"7800.0","0.4164","0.3464","0.4344"
"7820.0","-0.2780","0.2857","0.3049"
"7840.0","0.1174","0.2753","0.2708"
"7860.0","1.9893","0.4477","0.5833"
"7880.0","2.5487","0.6139","0.9406"
"7900.0","1.3245","0.6797","1.0104"
"7920.0","0.6831","0.7442","0.9509"
"7940.0","0.8624","0.8323","0.9348"
"7960.0","1.3335","1.3335","1.3335"
"7980.0","1.8374","1.8374","1.4252"
"8000.0","1.8299","1.8299","1.4987"
"8020.0","1.3889","1.3889","1.4788"
"8040.0","1.3427","1.3427","1.4540"
"8060.0","2.0408","2.0408","1.5607"
"8080.0","2.8574","2.8574","1.7965"
"8100.0","2.9866","2.9866","2.0129"
"8120.0","2.4457","2.4457","2.0916"
"8140.0","2.2637","2.2637","2.1229"
"8160.0","3.3734","3.3734","2.3502"
"8180.0","4.2210","4.2210","2.6904"
"8200.0","4.3706","4.3706","2.9959"
"8220.0","3.7946","3.7946","3.1411"
"8240.0","3.7807","3.7807","3.2574"
"8260.0","4.9358","4.9358","3.5626"
"8280.0","5.6932","5.6932","3.9499"
"8300.0","5.5227","5.5227","4.2359"
"8320.0","5.0243","5.0243","4.3793"
"8340.0","4.9843","4.9843","4.4893"
"8360.0","5.4684","5.4684","4.6673"
"8380.0","6.1433","6.1433","4.9356"
"8400.0","5.8926","5.8926","5.1096"
"8420.0","5.0984","5.0984","5.1076"
"8440.0","5.1126","5.1126","5.1085"
"8460.0","5.2591","5.2591","5.1359"
"8480.0","6.0052","6.0052","5.2939"
"8500.0","5.9964","5.9964","5.4217"
"8520.0","5.0468","5.0468","5.3535"
"8540.0","5.2274","5.2274","5.3306"
"8560.0","5.3135","5.3135","5.3275"
"8580.0","6.0806","6.0806","5.4644"
"8600.0","5.7870","5.7870","5.5231"
"8620.0","5.0768","5.0768","5.4419"
"8640.0","4.8787","4.8787","5.3395"
"8660.0","5.2583","5.2583","5.3248"
"8680.0","5.9800","5.9800","5.4439"
"8700.0","5.4510","5.4510","5.4452"
"8720.0","4.6470","4.6470","5.3001"
"8740.0","4.2918","4.2918","5.1167"
"8760.0","4.5976","4.5976","5.0223"
"8780.0","5.1551","5.1551","5.0465"
"8800.0","4.6951","4.6951","4.9826"
"8820.0","3.7780","3.7780","4.7636"
"8840.0","3.5629","3.5629","4.5453"
"8860.0","4.0007","4.0007","4.4463"
"8880.0","4.3893","4.3893","4.4359"
"8900.0","3.8269","3.8269","4.3252"
"8920.0","3.3029","3.3029","4.1393"
"8940.0","2.6341","2.6341","3.8656"
"8960.0","2.9245","2.9245","3.6945"
"8980.0","3.4601","3.4601","3.6519"
"9000.0","3.1193","3.1193","3.5551"
"9020.0","2.4016","2.4016","3.3454"
"9040.0","2.2412","2.2412","3.1446"
"9060.0","2.5059","2.5059","3.0285"
"9080.0","3.2084","3.2084","3.0612"
"9100.0","3.0040","3.0040","3.0508"
"9120.0","2.3813","2.3813","2.9291"
"9140.0","2.3367","2.3367","2.8214"
"9160.0","2.6965","2.6965","2.7986"
"9180.0","3.4306","3.4306","2.9136"
"9200.0","3.4814","3.4814","3.0168"
"9220.0","2.6965","2.6965","2.9586"
"9240.0","2.5529","2.5529","2.8848"
"9260.0","2.7331","2.7331","2.8572"
"9280.0","3.4999","3.4999","2.9741"
"9300.0","3.4244","3.4244","3.0560"
"9320.0","2.7847","2.7847","3.0066"
"9340.0","2.7439","2.7439","2.9589"
"9360.0","2.6600","2.6600","2.9045"
"9380.0","3.0652","3.0652","2.9337"
"9400.0","2.5490","2.5490","2.8638"
"9420.0","1.4202","1.4202","2.6013"
"9440.0","1.2840","1.2840","2.3618"
"9460.0","1.3333","1.3333","2.1748"
"9480.0","2.0571","2.0571","2.1534"
"9500.0","1.7511","1.7511","2.0803"
"9520.0","1.0735","1.0735","1.8972"
"9540.0","0.7364","0.7364","1.6862"
"9560.0","1.0724","1.0724","1.5746"
"9580.0","1.5681","1.5681","1.5734"
"9600.0","1.3169","1.3169","1.5267"
"9620.0","0.6364","0.6364","1.3649"
"9640.0","0.6559","0.6559","1.2360"
"9660.0","0.9827","0.9827","1.1899"
"9680.0","1.5153","1.5153","1.2491"
"9700.0","1.2476","1.2476","1.2488"
"9720.0","0.7415","0.7415","1.1566"
"9740.0","0.3248","0.3248","1.0053"
"9760.0","0.6953","0.6953","0.9490"
"9780.0","1.0747","1.0747","0.9718"
"9800.0","0.8179","0.8179","0.9438"
"9820.0","0.4280","0.4280","0.8501"
"9840.0","0.1384","0.1384","0.7207"
"9860.0","0.3637","0.3637","0.6558"
"9880.0","0.7632","0.7632","0.6753"
"9900.0","0.7196","0.7196","0.6834"
"9920.0","0.2723","0.2723","0.6086"
"9940.0","-0.2295","3.0465","0.4562"
"9960.0","0.1390","3.0345","0.3985"
"9980.0","0.5980","3.0221","0.4348"
"10000.0","0.4967","3.0088","0.4461"
"10020.0","0.5059","3.0000","0.4569"
"10040.0","1.6624","3.0032","0.6761"
"10060.0","1.7657","3.0004","0.8742"
"10080.0","1.5652","2.9875","0.9999"
"10100.0","1.6109","2.9737","1.1110"
"10120.0","1.0677","2.9600","1.1031"
"10140.0","0.9785","2.9471","1.0804"
"10160.0","1.3317","2.9267","1.1261"
"10180.0","2.3205","2.9077","1.3433"
"10200.0","2.4757","2.8887","1.5492"
"10220.0","1.8722","2.8695","1.6079"
"10240.0","1.7913","2.8496","1.6412"
"10260.0","2.3468","2.8237","1.7695"
"10280.0","3.1724","2.7985","2.0246"
"10300.0","3.3548","2.7768","2.2664"
"10320.0","2.9503","2.7561","2.3908"
"10340.0","3.0035","2.7363","2.5022"
"10360.0","3.3464","2.7151","2.6557"
"10380.0","4.5534","2.6992","3.0007"
"10400.0","4.8453","2.6887","3.3361"
"10420.0","4.4785","2.6825","3.5438"
"10440.0","4.2589","2.6740","3.6738"
"10460.0","4.8480","2.6698","3.8873"
"10480.0","6.0619","2.6704","4.2827"
"10500.0","5.9079","2.6695","4.5782"
"10520.0","5.5743","2.6748","4.7593"
"10540.0","5.2933","2.6755","4.8564"
"10560.0","5.4172","2.6765","4.9584"
"10580.0","6.1779","2.6775","5.1801"
"10600.0","5.9490","2.6791","5.3199"
"10620.0","5.6900","2.6852","5.3872"
"10640.0","5.0021","2.6865","5.3172"
"10660.0","5.2759","2.6866","5.3097"
"10680.0","6.0782","2.6876","5.4494"
"10700.0","6.1073","2.6942","5.5690"
"10720.0","5.3162","2.7009","5.5230"
"10740.0","4.9723","2.7077","5.4229"
"10760.0","5.4335","2.7160","5.4248"
"10780.0","6.0719","2.7252","5.5425"
"10800.0","5.9277","2.7375","5.6125"
"10820.0","5.3014","2.7528","5.5560"
"10840.0","4.9409","2.7665","5.4441"
"10860.0","4.9160","2.7757","5.3481"
"10880.0","5.5261","2.7871","5.3805"
"10900.0","5.5504","2.8043","5.4114"
"10920.0","4.6310","2.8176","5.2695"
"10940.0","4.0748","2.8320","5.0523"
"10960.0","4.1785","2.8445","4.8934"
"10980.0","4.9400","2.8593","4.9019"
"11000.0","4.6986","2.8751","4.8649"
"11020.0","3.8265","2.8894","4.6761"
"11040.0","3.5128","2.9021","4.4646"
"11060.0","3.6028","2.9130","4.3079"
"11080.0","4.0418","2.9214","4.2595"
"11100.0","3.7620","2.9290","4.1691"
"11120.0","2.7703","2.9329","3.9147"
"11140.0","2.4098","2.9336","3.6411"
"11160.0","2.7047","2.9337","3.4709"
"11180.0","3.4170","2.9335","3.4611"
"11200.0","3.2252","2.9310","3.4182"
"11220.0","2.6597","2.9306","3.2803"
"11240.0","2.1716","2.9268","3.0787"
"11260.0","2.5017","2.9245","2.9738"
"11280.0","3.2023","2.9215","3.0153"
"11300.0","3.1085","2.9183","3.0323"
"11320.0","2.5916","2.9164","2.9521"
"11340.0","2.2423","2.9114","2.8231"
"11360.0","2.6178","2.9110","2.7858"
"11380.0","3.5350","2.9157","2.9220"
"11400.0","3.3866","2.9240","3.0065"
"11420.0","3.0034","2.9399","3.0059"
"11440.0","2.6367","2.9534","2.9388"
"11460.0","2.8460","2.9685","2.9219"
"11480.0","3.6146","2.9841","3.0479"
"11500.0","3.7390","3.0040","3.1735"
"11520.0","3.0857","3.0241","3.1575"
"11540.0","2.4047","3.0408","3.0207"
"11560.0","2.2319","3.0524","2.8773"
"11580.0","2.4886","3.0616","2.8066"
"11600.0","2.2438","3.0709","2.7043"
"11620.0","1.8213","3.0827","2.5437"
"11640.0","1.0968","3.0871","2.2806"
"11660.0","1.2673","3.0900","2.0964"
"11680.0","1.9167","3.0940","2.0637"
"11700.0","1.7973","3.0995","2.0153"
"11720.0","1.2123","3.1042","1.8693"
"11740.0","0.6970","3.1079","1.6562"
"11760.0","0.9284","3.1102","1.5238"
"11780.0","1.7565","3.1171","1.5661"
"11800.0","1.3648","3.1225","1.5295"
"11820.0","0.8080","3.1263","1.3983"
"11840.0","0.4735","3.1297","1.2302"
"11860.0","0.5771","3.1318","1.1114"
"11880.0","0.9922","3.1341","1.0898"
"11900.0","1.1690","3.1386","1.1042"
"11920.0","0.4642","3.1405","0.9878"
"11940.0","0.2589","3.1454","0.8553"
"11960.0","0.4374","3.1484","0.7793"
"11980.0","0.9467","3.1519","0.8097"
"12000.0","1.0832","3.1577","0.8595"
"12020.0","0.4166","3.1568","0.7789"
"12040.0","0.0447","3.1407","0.6454"
"12060.0","0.1570","3.1246","0.5566"
"12080.0","0.6800","3.1157","0.5791"
"12100.0","0.5762","3.1054","0.5785"
"12120.0","0.1842","3.0965","0.5068"
"12140.0","-0.2401","3.0844","0.3710"
"12160.0","-0.1715","3.0693","0.2724"
"12180.0","0.5611","3.0517","0.3249"
"12200.0","1.5218","3.0422","0.5425"
"12220.0","1.9763","3.0432","0.8032"
"12240.0","1.1676","3.0370","0.8694"
"12260.0","0.5094","3.0186","0.8040"
"12280.0","1.7537","3.0044","0.9767"
"12300.0","1.9529","2.9904","1.1542"
"12320.0","1.2470","2.9734","1.1710"
"12340.0","1.0139","2.9535","1.1425"
"12360.0","1.4460","2.9345","1.1977"
"12380.0","2.4445","2.9134","1.4244"
"12400.0","2.5235","2.8902","1.6242"
"12420.0","2.4235","2.8696","1.7695"
"12440.0","1.9532","2.8466","1.8029"
"12460.0","2.3059","2.8211","1.8944"
"12480.0","3.4755","2.7953","2.1818"
"12500.0","3.6829","2.7730","2.4548"
"12520.0","3.4802","2.7521","2.6412"
"12540.0","3.1043","2.7302","2.7254"
"12560.0","3.7248","2.7133","2.9071"
"12580.0","4.8504","2.7000","3.2604"
"12600.0","5.2671","2.6932","3.6253"
"12620.0","4.8468","2.6847","3.8474"
"12640.0","4.4289","2.6790","3.9531"
"12660.0","5.0384","2.6766","4.1504"
"12680.0","5.9919","2.6758","4.4852"
