Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","1.4201","1.4201","1.4201"
"40.0","1.7460","1.7460","1.4793"
"60.0","2.4373","2.4373","1.6535"
"80.0","2.3104","2.3104","1.7729"
"100.0","1.8811","1.8811","1.7926"
"120.0","0.9276","0.9276","1.6353"
"140.0","1.7193","1.7193","1.6506"
"160.0","1.9617","1.9617","1.7072"
"180.0","1.5813","1.5813","1.6843"
"200.0","0.9613","1.6946","1.5528"
"220.0","0.9575","1.6483","1.4446"
"240.0","1.2696","1.6007","1.4128"
"260.0","1.2507","1.4820","1.3833"
"280.0","0.8228","1.3333","1.2814"
"300.0","0.5094","1.1961","1.1410"
"320.0","0.5022","1.1536","1.0249"
"340.0","1.0260","1.0842","1.0251"
"360.0","1.1601","1.0041","1.0496"
"380.0","0.4269","0.8886","0.9364"
"400.0","-0.0998","0.7825","0.7480"
"420.0","0.7984","0.7666","0.7572"
"440.0","3.3468","0.9743","1.2280"
"460.0","4.4800","1.2973","1.8193"
"480.0","3.0798","1.5230","2.0485"
"500.0","0.7444","1.5465","1.8114"
"520.0","0.8931","1.5856","1.6444"
"540.0","1.9345","1.6764","1.6971"
"560.0","2.7164","1.8320","1.8825"
"580.0","2.0974","1.9991","1.9215"
"600.0","1.5001","2.1591","1.8449"
"620.0","2.2152","2.3008","1.9122"
"640.0","3.1965","2.2857","2.1457"
"660.0","3.0518","2.1429","2.3105"
"680.0","2.1233","2.0473","2.2765"
"700.0","2.1386","2.1867","2.2514"
"720.0","3.3684","2.4342","2.4545"
"740.0","4.5028","2.6911","2.8269"
"760.0","4.2004","2.8395","3.0766"
"780.0","3.0473","2.9344","3.0713"
"800.0","3.4865","3.1331","3.1468"
"820.0","4.9443","3.4060","3.4736"
"840.0","5.4460","3.6310","3.8322"
"860.0","5.2778","3.8535","4.0951"
"880.0","4.4665","4.0879","4.1626"
"900.0","5.1589","4.3899","4.3437"
"920.0","6.5097","4.7040","4.7375"
"940.0","6.6142","4.9152","5.0788"
"960.0","6.0090","5.0960","5.2479"
"980.0","4.9056","5.2818","5.1857"
"1000.0","5.1933","5.4525","5.1870"
"1020.0","6.2059","5.5787","5.3723"
"1040.0","6.3300","5.6671","5.5464"
"1060.0","5.9598","5.7353","5.6216"
"1080.0","5.4116","5.8298","5.5834"
"1100.0","5.4124","5.8551","5.5523"
"1120.0","6.2827","5.8324","5.6851"
"1140.0","6.1827","5.7893","5.7756"
"1160.0","5.6891","5.7573","5.7598"
"1180.0","4.9155","5.7583","5.6063"
"1200.0","5.4893","5.7879","5.5850"
"1220.0","5.9016","5.7575","5.6426"
"1240.0","6.0044","5.7249","5.7084"
"1260.0","5.4385","5.6728","5.6593"
"1280.0","4.7548","5.6071","5.4948"
"1300.0","4.6703","5.5329","5.3449"
"1320.0","5.3138","5.4360","5.3393"
"1340.0","5.2998","5.3477","5.3321"
"1360.0","4.9001","5.2688","5.2535"
"1380.0","4.2969","5.2069","5.0796"
"1400.0","4.1995","5.0780","4.9196"
"1420.0","4.5266","4.9405","4.8481"
"1440.0","4.6379","4.8038","4.8099"
"1460.0","4.3637","4.6963","4.7288"
"1480.0","3.5272","4.5736","4.5103"
"1500.0","3.4767","4.4542","4.3224"
"1520.0","3.5805","4.2809","4.1875"
"1540.0","3.7783","4.1287","4.1131"
"1560.0","3.5667","3.9954","4.0137"
"1580.0","2.7811","3.8438","3.7896"
"1600.0","2.5675","3.6806","3.5674"
"1620.0","3.0520","3.5332","3.4737"
"1640.0","3.3703","3.4064","3.4549"
"1660.0","3.5636","3.3264","3.4747"
"1680.0","2.7228","3.2459","3.3379"
"1700.0","2.5780","3.1561","3.1998"
"1720.0","2.8700","3.0850","3.1398"
"1740.0","3.5217","3.0593","3.2092"
"1760.0","3.6073","3.0634","3.2816"
"1780.0","2.7980","3.0651","3.1937"
"1800.0","2.9249","3.1009","3.1448"
"1820.0","3.6702","3.1627","3.2404"
"1840.0","4.3346","3.2591","3.4393"
"1860.0","4.0922","3.3120","3.5580"
"1880.0","3.0483","3.3445","3.4653"
"1900.0","2.7025","3.3570","3.3267"
"1920.0","3.4930","3.4193","3.3569"
"1940.0","4.0124","3.4684","3.4761"
"1960.0","3.8354","3.4912","3.5414"
"1980.0","2.3181","3.4432","3.3190"
"2000.0","1.9540","3.3461","3.0708"
"2020.0","2.2067","3.1997","2.9137"
"2040.0","2.6294","3.0292","2.8620"
"2060.0","2.2494","2.8449","2.7506"
"2080.0","1.2102","2.6611","2.4705"
"2100.0","1.0933","2.5002","2.2201"
"2120.0","1.7963","2.3305","2.1431"
"2140.0","2.5444","2.1837","2.2160"
"2160.0","1.9638","1.9966","2.1702"
"2180.0","1.0339","1.8681","1.9636"
"2200.0","1.0130","1.7740","1.7907"
"2220.0","1.5263","1.7060","1.7427"
"2240.0","2.0007","1.6431","1.7896"
"2260.0","1.4617","1.5644","1.7300"
"2280.0","0.7120","1.5145","1.5449"
"2300.0","0.7344","1.4787","1.3975"
"2320.0","1.5216","1.4512","1.4201"
"2340.0","1.7035","1.3671","1.4716"
"2360.0","1.3392","1.3046","1.4475"
"2380.0","0.4665","1.2479","1.2692"
"2400.0","0.4736","1.1940","1.1245"
"2420.0","1.0465","1.1460","1.1103"
"2440.0","1.4638","1.0923","1.1746"
"2460.0","1.1195","1.0581","1.1646"
"2480.0","0.3140","1.0183","1.0099"
"2500.0","0.4109","0.9859","0.9010"
"2520.0","0.9194","0.9257","0.9044"
"2540.0","1.1659","0.8719","0.9519"
"2560.0","0.6927","0.8073","0.9048"
"2580.0","0.0694","0.7676","0.7529"
"2600.0","0.8942","0.8096","0.7786"
"2620.0","2.9047","0.9954","1.1651"
"2640.0","4.5217","1.3012","1.7754"
"2660.0","2.9510","1.4844","1.9892"
"2680.0","1.0705","1.5600","1.8221"
"2700.0","0.4936","1.5683","1.5806"
"2720.0","1.5062","1.6270","1.5671"
"2740.0","2.8044","1.7908","1.7920"
"2760.0","2.6523","1.9868","1.9484"
"2780.0","1.6358","2.1434","1.8916"
"2800.0","1.6628","2.2203","1.8500"
"2820.0","2.3964","2.1695","1.9493"
"2840.0","3.6265","2.0799","2.2543"
"2860.0","3.6290","2.1478","2.5042"
"2880.0","2.8670","2.3274","2.5702"
"2900.0","2.9094","2.5690","2.6319"
"2920.0","3.4441","2.7628","2.7795"
"2940.0","4.6068","2.9430","3.1118"
"2960.0","4.6110","3.1389","3.3844"
"2980.0","4.2673","3.4020","3.5449"
"3000.0","4.1180","3.6476","3.6491"
"3020.0","4.9315","3.9011","3.8823"
"3040.0","5.8360","4.1220","4.2375"
"3060.0","5.8853","4.3476","4.5371"
"3080.0","5.1540","4.5763","4.6493"
"3100.0","5.1565","4.8010","4.7415"
"3120.0","5.4315","4.9998","4.8669"
"3140.0","6.2178","5.1609","5.1125"
"3160.0","6.1523","5.3150","5.3016"
"3180.0","5.3862","5.4269","5.3170"
"3200.0","5.0161","5.5167","5.2623"
"3220.0","5.5581","5.5794","5.3161"
"3240.0","6.2044","5.6162","5.4776"
"3260.0","6.0091","5.6286","5.5742"
"3280.0","5.3453","5.6477","5.5326"
"3300.0","5.1057","5.6426","5.4550"
"3320.0","5.5285","5.6523","5.4683"
"3340.0","6.3236","5.6629","5.6238"
"3360.0","6.0554","5.6532","5.7023"
"3380.0","4.9814","5.6128","5.5712"
"3400.0","4.8220","5.5934","5.4350"
"3420.0","5.3885","5.5764","5.4266"
