Time [ms],Timestamp,Raw Value,Corrected Value,Temperature Value,LD20 Flow,LD20 Temperature,LD20 Status,Heater Voltage,Thermistor Voltage,Heater Current,Thermistor Current,Series R Voltage
"4300.0","-0.0481"
"4320.0","-0.0724"
"4340.0","-0.0380"
"4360.0","-0.1294"
"4380.0","0.0198"
"4400.0","-0.0306"
"4420.0","0.0359"
"4440.0","0.0117"
"4460.0","0.0152"
"4480.0","0.0834"
"4500.0","0.0613"
"4520.0","0.0162"
"4540.0","0.0296"
"4560.0","-0.1166"
"4580.0","-0.0947"
"4600.0","0.0048"
"4620.0","-0.0771"
"4640.0","-0.0266"
"4660.0","0.0129"
"4680.0","0.0435"
"4700.0","-0.0845"
"4720.0","0.0041"
"4740.0","-0.0913"
"4760.0","0.0715"
"4780.0","0.0673"
"4800.0","-0.1214"
"4820.0","-0.0025"
"4840.0","0.0208"
"4860.0","-0.0557"
"4880.0","-0.0601"
"4900.0","-0.1567"
"4920.0","-0.0677"
"4940.0","-0.0828"
"4960.0","-0.0253"
"4980.0","-0.0948"
"5000.0","-0.0893"
"5020.0","-0.0216"
"5040.0","-0.0531"
"5060.0","-0.0090"
"5080.0","0.0481"
"5100.0","-0.1354"
"5120.0","-0.0778"
"5140.0","-0.0637"
"5160.0","-0.0599"
"5180.0","-0.0208"
"5200.0","-0.1080"
"5220.0","-0.1469"
"5240.0","-0.0795"
"5260.0","0.0540"
"5280.0","-0.1075"
"5300.0","-0.0875"
"5320.0","0.0633"
"5340.0","-0.0819"
"5360.0","-0.0117"
"5380.0","-0.0307"
"5400.0","-0.0667"
"5420.0","-0.0975"
"5440.0","-0.1332"
"5460.0","-0.0491"
"5480.0","-0.0227"
"5500.0","-0.0690"
"5520.0","0.0001"
"5540.0","-0.0607"
"5560.0","-0.1303"
"5580.0","0.0453"
"5600.0","-0.0645"
"5620.0","-0.0590"
"5640.0","0.0081"
"5660.0","-0.0943"
"5680.0","-0.0147"
"5700.0","0.0116"
"5720.0","0.0127"
"5740.0","-0.0858"
"5760.0","-0.1190"
"5780.0","-0.0803"
"5800.0","-0.0549"
"5820.0","-0.0475"
"5840.0","0.0329"
"5860.0","0.0308"
"5880.0","-0.0258"
"5900.0","0.0055"
"5920.0","-0.0713"
"5940.0","-0.0326"
"5960.0","0.0110"
"5980.0","0.0113"
"6000.0","-0.0655"
"6020.0","-0.0705"
"6040.0","-0.1228"
"6060.0","-0.0403"
"6080.0","0.0127"
"6100.0","-0.0504"
"6120.0","-0.1025"
"6140.0","-0.1195"
"6160.0","-0.1515"
"6180.0","-0.1131"
"6200.0","-0.0994"
"6220.0","-0.1211"
"6240.0","-0.0080"
"6260.0","0.0456"
"6280.0","-0.1312"
"6300.0","0.0031"
"6320.0","-0.0551"
"6340.0","-0.1227"
"6360.0","0.0715"
"6380.0","0.0123"
"6400.0","0.0129"
"6420.0","-0.1123"
