Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"1.0","1.6504","1.6504","1.6504"
"2.0","1.7537","1.7537","1.6909"
"3.0","1.5978","1.5978","1.6544"
"4.0","1.9339","1.9339","1.7640"
"5.0","2.2933","2.2933","1.9716"
"6.0","2.5133","2.5133","2.1840"
"7.0","2.8615","2.8615","2.4497"
"8.0","2.9367","2.9367","2.6407"
"9.0","3.0641","3.0641","2.8067"
"10.0","3.3874","3.3874","3.0344"
"11.0","0.3192","0.3192","1.9696"
"12.0","-0.1118","-0.1118","1.1534"
"13.0","-0.1904","-0.1904","0.6264"
"14.0","-0.3626","-0.3626","0.2385"
"15.0","0.3930","0.3930","0.2991"
"16.0","2.9702","2.9702","1.3466"
"17.0","2.9369","2.9369","1.9703"
"18.0","0.5848","0.5848","1.4269"
"19.0","-0.0023","-0.0023","0.8665"
"20.0","1.1307","1.1307","0.9701"
"21.0","1.3592","1.3592","1.1227"
"22.0","0.7701","0.7701","0.9844"
"23.0","0.8325","0.8325","0.9248"
"24.0","1.1194","1.1194","1.0011"
"25.0","1.2067","1.2067","1.0817"
"26.0","1.6085","1.6085","1.2883"
"27.0","1.9742","1.9742","1.5573"
"28.0","1.8658","1.8658","1.6783"
"29.0","1.9803","1.9803","1.7967"
"30.0","2.4045","2.4045","2.0350"
"31.0","2.9384","2.9384","2.3893"
"32.0","3.1706","3.1706","2.6957"
"33.0","3.0626","3.0626","2.8396"
"34.0","3.5656","3.5656","3.1243"
"35.0","3.9187","3.9187","3.4358"
"36.0","4.2065","4.2065","3.7380"
"37.0","4.5429","4.5429","4.0537"
"38.0","4.5544","4.5544","4.2500"
"39.0","4.6082","4.6082","4.3905"
"40.0","4.4525","4.4525","4.4148"
"41.0","4.9941","4.9941","4.6420"
"42.0","4.7727","4.7727","4.6932"
"43.0","4.7143","4.7143","4.7015"
"44.0","4.6607","4.6607","4.6855"
"45.0","4.5520","4.5520","4.6332"
"46.0","4.8819","4.8819","4.7307"
"47.0","5.0425","5.0425","4.8530"
"48.0","4.7596","4.7596","4.8163"
"49.0","4.3937","4.3937","4.6506"
"50.0","4.3726","2.6589","4.5416"
"51.0","4.6541","2.7190","4.5857"
"52.0","4.9776","2.7835","4.7394"
"53.0","4.4471","2.8404","4.6248"
"54.0","4.3214","2.8882","4.5058"
"55.0","4.3129","2.9286","4.4302"
"56.0","4.5156","2.9686","4.4637"
"57.0","4.5558","3.0025","4.4998"
"58.0","4.4739","3.0333","4.4896"
"59.0","4.6400","3.0648","4.5486"
"60.0","4.6330","3.0897","4.5817"
"61.0","4.6371","3.1761","4.6034"
"62.0","4.5799","3.2699","4.5942"
"63.0","4.5581","3.3649","4.5801"
"64.0","4.4090","3.4603","4.5130"
"65.0","4.3469","3.5394","4.4478"
"66.0","4.3356","3.5667","4.4038"
"67.0","4.2857","3.5936","4.3575"
"68.0","4.3027","3.6680","4.3360"
"69.0","4.2610","3.7533","4.3066"
"70.0","4.2610","3.8159","4.2887"
"71.0","4.1222","3.8711","4.2234"
"72.0","4.2560","3.9409","4.2362"
"73.0","4.4521","4.0132","4.3208"
"74.0","4.4875","4.0806","4.3862"
"75.0","4.3718","4.1439","4.3805"
"76.0","4.4636","4.2010","4.4131"
"77.0","4.4525","4.2506","4.4286"
"78.0","4.4006","4.3013","4.4176"
"79.0","4.4876","4.3514","4.4451"
"80.0","4.3221","4.3898","4.3968"
"81.0","4.3166","4.4173","4.3654"
"82.0","4.2512","4.4390","4.3206"
"83.0","4.1935","4.4616","4.2707"
"84.0","4.1518","4.4733","4.2241"
"85.0","4.0196","4.4753","4.1439"
"86.0","4.1538","4.4743","4.1478"
"87.0","4.2489","4.4684","4.1875"
"88.0","4.1631","4.4606","4.1779"
"89.0","4.1532","4.4515","4.1682"
"90.0","4.2739","4.4479","4.2097"
"91.0","4.3824","4.4356","4.2774"
"92.0","4.4391","4.4290","4.3408"
"93.0","4.5467","4.4256","4.4215"
"94.0","4.5485","4.4234","4.4713"
"95.0","4.4972","4.4223","4.4815"
"96.0","4.3684","4.4120","4.4372"
"97.0","4.3929","4.3990","4.4198"
"98.0","4.2461","4.3888","4.3517"
"99.0","4.1998","4.3849","4.2921"
"100.0","4.2683","4.3828","4.2828"
"101.0","4.1862","4.3734","4.2449"
"102.0","4.2227","4.3583","4.2362"
"103.0","4.1415","4.3522","4.1990"
