Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow
"20.0","0.8645","0.0000","0.0000"
"40.0","0.8249","0.0000","0.0000"
"60.0","0.8295","0.0000","0.0000"
"80.0","0.6433","0.0000","0.0000"
"100.0","0.5579","0.0000","0.0000"
"120.0","0.6239","0.0000","0.0000"
"140.0","0.4445","0.0000","0.0000"
"160.0","0.4257","0.0000","0.0000"
"180.0","0.3942","0.0000","0.0000"
"200.0","0.3962","0.0000","0.0000"
"220.0","0.1309","0.0000","0.0000"
"240.0","0.4610","0.0000","0.0000"
"260.0","0.2484","0.0000","0.0000"
"280.0","0.2945","0.0000","0.0000"
"300.0","-0.0208","0.0000","0.0000"
"320.0","0.0344","0.0000","0.0000"
"340.0","0.1496","0.0000","0.0000"
"360.0","0.1342","0.0000","0.0000"
"380.0","1.9966","0.0000","0.0000"
"400.0","3.9600","0.0000","0.0000"
"420.0","2.1174","0.0000","0.0000"
"440.0","0.6050","0.0000","0.0000"
"460.0","1.2320","0.0000","0.0000"
"480.0","1.2855","0.0000","0.0000"
"500.0","0.6588","0.0000","0.0000"
"520.0","0.9598","0.0000","0.0000"
"540.0","1.6841","0.0000","0.0000"
"560.0","1.7304","0.0000","0.0000"
"580.0","1.7011","0.0000","0.0000"
"600.0","1.6728","0.0000","0.0000"
"620.0","2.0932","0.0000","0.0000"
"640.0","2.3945","0.0000","0.0000"
"660.0","2.7112","0.0000","0.0000"
"680.0","2.9086","0.0000","0.0000"
"700.0","2.9427","0.0000","0.0000"
"720.0","3.4717","0.0000","0.0000"
"740.0","3.7949","0.0000","0.0000"
"760.0","4.1125","0.0000","0.0000"
"780.0","4.5616","0.0000","0.0000"
"800.0","4.5620","0.0000","0.0000"
"820.0","4.9277","0.0000","0.0000"
"840.0","5.2135","0.0000","0.0000"
"860.0","5.2638","0.0000","0.0000"
"880.0","5.4584","0.0000","0.0000"
"900.0","5.0910","0.0000","0.0000"
"920.0","5.1497","0.0000","0.0000"
"940.0","5.3943","0.0000","0.0000"
"960.0","5.4043","0.0000","0.0000"
"980.0","5.5419","0.0000","0.0000"
"1000.0","5.3544","0.0000","0.0000"
"1020.0","5.1076","0.0000","0.0000"
"1040.0","5.3429","0.0000","0.0000"
"1060.0","5.4469","0.0000","0.0000"
"1080.0","5.2709","0.0000","0.0000"
"1100.0","5.2806","0.0000","0.0000"
"1120.0","4.9141","0.0000","0.0000"
"1140.0","5.0355","0.0000","0.0000"
"1160.0","5.2677","0.0000","0.0000"
"1180.0","4.8983","0.0000","0.0000"
"1200.0","4.3330","0.0000","0.0000"
"1220.0","4.3110","0.0000","0.0000"
"1240.0","4.5255","0.0000","0.0000"
"1260.0","4.4208","0.0000","0.0000"
"1280.0","4.2737","0.0000","0.0000"
"1300.0","3.7321","0.0000","0.0000"
"1320.0","3.5366","0.0000","0.0000"
"1340.0","3.7251","0.0000","0.0000"
"1360.0","3.5338","0.0000","0.0000"
"1380.0","3.2346","0.0000","0.0000"
"1400.0","2.6516","0.0000","0.0000"
"1420.0","2.5082","0.0000","0.0000"
"1440.0","2.4979","0.0000","0.0000"
"1460.0","2.5483","0.0000","0.0000"
"1480.0","2.4271","0.0000","0.0000"
"1500.0","2.2229","0.0000","0.0000"
"1520.0","2.2668","0.0000","0.0000"
"1540.0","2.3692","0.0000","0.0000"
"1560.0","2.5855","0.0000","0.0000"
"1580.0","2.5327","0.0000","0.0000"
"1600.0","2.3576","0.0000","0.0000"
"1620.0","2.4699","0.0000","0.0000"
"1640.0","2.7642","0.0000","0.0000"
"1660.0","2.6010","0.0000","0.0000"
"1680.0","2.7274","0.0000","0.0000"
"1700.0","2.6410","0.0000","0.0000"
"1720.0","2.4466","0.0000","0.0000"
"1740.0","2.7847","0.0000","0.0000"
"1760.0","3.0695","0.0000","0.0000"
"1780.0","2.9233","0.0000","0.0000"
"1800.0","2.7044","0.0000","0.0000"
"1820.0","2.5328","0.0000","0.0000"
"1840.0","2.2696","0.0000","0.0000"
"1860.0","1.6655","0.0000","0.0000"
"1880.0","1.5701","0.0000","0.0000"
"1900.0","1.4475","0.0000","0.0000"
"1920.0","1.2537","0.0000","0.0000"
"1940.0","1.2907","0.0000","0.0000"
"1960.0","1.2955","0.0000","0.0000"
"1980.0","1.2231","0.0000","0.0000"
"2000.0","0.7739","0.0000","0.0000"
"2020.0","0.6990","0.0000","0.0000"
"2040.0","0.8570","0.0000","0.0000"
"2060.0","0.8101","0.0000","0.0000"
"2080.0","0.7874","0.0000","0.0000"
"2100.0","0.5626","0.0000","0.0000"
"2120.0","0.5149","0.0000","0.0000"
"2140.0","0.5723","0.0000","0.0000"
"2160.0","0.7156","0.0000","0.0000"
"2180.0","0.5664","0.0000","0.0000"
"2200.0","0.3056","0.0000","0.0000"
"2220.0","0.3184","0.0000","0.0000"
"2240.0","0.3560","0.0000","0.0000"
"2260.0","0.4556","0.0000","0.0000"
"2280.0","0.2353","0.0000","0.0000"
"2300.0","0.1049","0.0000","0.0000"
"2320.0","0.0798","0.0000","0.0000"
"2340.0","0.1184","0.0000","0.0000"
"2360.0","0.1420","0.0000","0.0000"
"2380.0","0.0009","0.0000","0.0000"
"2400.0","-0.0150","0.0000","0.0000"
"2420.0","1.4617","0.0000","0.0000"
"2440.0","3.7663","0.0000","0.0000"
"2460.0","2.1725","0.0000","0.0000"
"2480.0","0.5139","0.0000","0.0000"
"2500.0","1.0259","0.0000","0.0000"
"2520.0","1.1846","0.0000","0.0000"
"2540.0","0.9056","0.0000","0.0000"
"2560.0","1.2233","0.0000","0.0000"
"2580.0","1.5138","0.0000","0.0000"
"2600.0","1.3504","0.0000","0.0000"
"2620.0","1.4281","0.0000","0.0000"
"2640.0","2.0231","0.0000","0.0000"
"2660.0","2.4260","0.0000","0.0000"
"2680.0","2.2248","0.0000","0.0000"
"2700.0","2.4106","0.0000","0.0000"
"2720.0","2.7737","0.0000","0.0000"
"2740.0","3.2484","0.0000","0.0000"
"2760.0","3.8824","0.0000","0.0000"
"2780.0","3.8536","0.0000","0.0000"
"2800.0","3.9529","0.0000","0.0000"
"2820.0","4.3102","0.0000","0.0000"
"2840.0","4.8653","0.0000","0.0000"
"2860.0","4.9035","0.0000","0.0000"
"2880.0","5.1444","0.0000","0.0000"
"2900.0","5.1171","0.0000","0.0000"
"2920.0","5.3237","0.0000","0.0000"
"2940.0","5.1620","0.0000","0.0000"
"2960.0","5.1548","0.0000","0.0000"
"2980.0","5.3414","0.0000","0.0000"
"3000.0","5.1254","0.0000","0.0000"
"3020.0","5.0131","0.0000","0.0000"
"3040.0","5.4495","0.0000","0.0000"
"3060.0","5.5322","0.0000","0.0000"
"3080.0","5.2376","0.0000","0.0000"
"3100.0","5.1389","0.0000","0.0000"
"3120.0","5.3490","0.0000","0.0000"
"3140.0","5.2390","0.0000","0.0000"
"3160.0","5.3216","0.0000","0.0000"
"3180.0","5.0734","0.0000","0.0000"
"3200.0","5.0912","0.0000","0.0000"
"3220.0","4.7398","0.0000","0.0000"
"3240.0","4.6239","0.0000","0.0000"
"3260.0","4.8486","0.0000","0.0000"
"3280.0","4.6239","0.0000","0.0000"
"3300.0","4.0297","0.0000","0.0000"
"3320.0","3.9918","0.0000","0.0000"
"3340.0","3.7200","0.0000","0.0000"
"3360.0","3.8133","0.0000","0.0000"
"3380.0","3.6653","0.0000","0.0000"
"3400.0","3.1649","0.0000","0.0000"
